accel_time_list,accel_x_list,accel_y_list,accel_z_list
4.2,-8.5,-3.8,0.3
4.202,-8.2,-3.8,-0.0
4.215,-8.7,-3.5,-0.4
4.217,-8.8,-3.4,-0.3
4.3,-8.3,-3.4,0.2
4.302,-7.5,-3.3,0.3
4.305,-7.6,-2.8,0.2
4.31,-7.9,-2.1,0.4
4.399,-7.9,-1.9,0.6
4.401,-7.6,-1.9,0.5
4.404,-10.5,-3.1,0.2
4.406,-9.7,-4.1,0.9
4.5,-9.6,-4.7,0.9
4.502,-9.2,-4.6,1.3
4.506,-9.7,-4.7,1.5
4.507,-9.4,-4.0,0.9
4.6,-8.8,-3.2,1.5
4.621,-7.8,-1.7,2.5
4.625,-7.9,-2.9,2.1
4.626,-7.9,-4.1,1.1
4.703,-7.6,-4.9,0.7
4.705,-7.3,-5.6,1.1
4.708,-6.6,-4.9,2.4
4.71,-6.3,-4.4,3.2
4.805,-6.4,-4.2,3.7
4.807,-7.1,-3.4,4.0
4.812,-10.8,-3.1,3.8
4.814,-10.5,-3.8,4.7
4.9,-10.2,-5.4,5.6
4.902,-10.0,-7.2,5.4
4.905,-9.5,-4.5,5.3
4.907,-7.6,-0.7,5.6
5.004,-6.2,0.1,6.1
5.005,-5.2,-6.9,3.2
5.009,-0.7,-17.8,5.2
5.01,3.7,-20.1,7.6
5.1,5.2,-22.4,2.8
5.102,2.9,-24.8,3.6
5.109,0.1,-16.4,1.9
5.111,-1.1,-8.6,1.8
5.201,-2.1,-5.8,0.7
5.204,-3.8,-3.0,-0.7
5.215,-8.7,1.7,-5.1
5.217,-18.6,-5.8,2.7
5.287,-23.6,-4.1,-8.6
5.289,-36.8,10.3,-3.8
5.297,-38.8,13.8,6.0
5.4,-23.8,13.3,12.9
5.403,-35.7,-9.5,6.4
5.404,-38.1,-33.4,15.8
5.5,9.1,11.1,-7.3
5.502,13.8,9.9,-17.2
5.503,-0.8,-15.7,7.3
5.505,-6.7,-25.1,27.0
5.604,9.8,6.2,1.3
5.61,-0.2,-11.4,6.8
5.611,-2.4,-20.0,9.4
5.613,-2.4,-8.3,6.9
5.616,3.3,-0.1,-4.4
5.7,1.6,-7.0,-4.0
5.706,-1.7,-8.5,4.0
5.707,-6.3,-4.9,12.3
5.722,-6.7,-7.7,8.4
5.81,-6.9,-5.9,5.9
5.82,-8.0,-6.6,6.8
5.821,-8.5,-6.5,8.1
5.836,-1.0,-5.5,8.4
5.9,-2.4,-5.7,8.7
5.902,-2.6,-8.2,6.9
5.903,0.4,-8.3,7.5
5.91,1.1,-5.3,8.0
6.0,1.1,-4.3,8.6
6.001,1.4,-3.1,9.5
6.003,1.2,-1.7,9.7
6.006,0.7,-4.3,8.7
6.099,1.6,-4.0,9.4
6.101,0.6,-3.2,9.7
6.102,0.6,-2.2,8.6
6.116,0.6,-3.0,8.6
6.2,0.6,-2.7,9.1
6.202,0.7,-3.2,9.0
6.204,0.8,-3.3,9.0
6.207,2.0,-3.9,9.0
6.301,1.4,-3.1,9.1
6.303,1.1,-2.1,8.9
6.308,-0.1,-3.9,8.9
6.311,0.9,-5.0,8.8
6.4,-0.1,-4.4,8.7
6.401,0.8,-3.5,9.4
6.403,1.6,-2.7,10.8
6.41,1.9,-4.3,9.5
6.5,0.7,-4.5,8.6
6.501,0.2,-4.6,8.1
6.512,-0.2,-4.6,8.0
6.524,0.1,-3.4,8.1
6.6,0.6,-3.7,8.7
6.602,1.1,-3.7,9.2
6.603,1.2,-3.7,9.4
6.607,0.7,-3.3,9.3
6.7,0.8,-3.5,9.3
6.701,1.1,-3.6,9.5
6.707,1.4,-3.8,9.4
6.711,1.2,-3.3,9.3
6.8,0.9,-3.5,9.0
6.801,0.6,-3.9,8.6
6.803,0.4,-3.9,8.5
6.806,0.7,-3.8,8.8
6.899,0.7,-3.8,8.9
6.911,0.7,-3.8,9.0
6.913,0.7,-3.9,9.2
7.0,0.8,-3.7,9.3
7.001,0.9,-3.8,9.3
7.003,0.9,-3.7,9.3
7.005,0.9,-3.7,9.1
7.099,0.8,-3.7,8.9
7.107,0.8,-3.6,8.9
7.109,0.8,-3.7,8.9
7.11,0.8,-3.8,8.9
7.2,0.7,-3.6,9.0
