accel_time_list,accel_x_list,accel_y_list,accel_z_list
3.524,-6.8,-3.5,0.4
3.531,-7.6,-3.6,0.2
3.533,-8.0,-4.1,0.2
3.534,-8.0,-4.3,0.3
3.624,-7.8,-4.4,0.3
3.627,-8.6,-3.3,0.3
3.629,-9.2,-2.5,0.4
3.634,-9.5,-2.1,0.4
3.724,-9.5,-2.1,0.6
3.728,-13.1,-3.3,-0.7
3.729,-9.6,-2.4,-0.4
3.731,-10.1,-3.9,-0.6
3.824,-10.7,-5.1,0.3
3.839,-10.1,-3.6,1.9
3.841,-9.7,-2.8,1.9
3.843,-9.0,-1.0,2.3
3.924,-8.4,0.4,2.9
3.927,-8.3,-2.6,2.4
3.929,-7.9,-4.6,1.3
3.931,-7.3,-6.1,0.9
4.023,-7.0,-6.4,1.1
4.027,-7.6,-5.3,3.4
4.028,-7.9,-5.4,4.2
4.124,-8.7,-5.9,3.8
4.126,-9.9,-6.3,4.0
4.129,-11.1,-5.8,3.8
4.133,-10.4,-5.7,4.3
4.225,-8.7,-5.0,4.7
4.226,-7.6,-4.5,5.2
4.238,-5.9,-0.7,3.3
4.239,-5.8,-0.5,3.1
4.324,-8.1,-0.3,3.0
4.326,-10.4,-1.5,3.1
4.329,-5.1,-4.4,2.4
4.331,1.8,-3.9,3.1
4.424,9.6,-6.4,4.3
4.426,15.2,-9.3,9.8
4.433,11.4,-19.1,4.9
4.435,7.0,-17.3,9.2
4.524,5.6,-20.2,4.6
4.527,1.0,-14.3,4.9
4.53,-4.3,-5.1,-0.9
4.532,-9.7,-2.3,-0.7
4.637,-16.8,-4.2,-1.8
4.679,-13.6,-5.9,-8.0
4.687,-38.7,-5.5,18.1
4.689,13.2,24.7,2.6
4.763,-38.7,-1.5,10.0
4.765,-38.1,-25.3,13.6
4.771,-1.1,-10.6,12.6
4.774,19.0,6.8,0.9
4.823,19.9,-0.2,1.9
4.825,-2.9,-17.9,14.6
4.832,8.1,-7.6,14.0
4.834,8.5,-7.8,5.7
4.928,10.2,-7.7,-4.1
4.93,7.0,-7.2,-13.1
4.934,-3.2,18.2,18.0
4.936,-2.0,1.7,8.3
4.999,-3.5,-18.3,-2.7
5.005,-7.2,-21.3,-1.7
5.008,-9.3,-9.4,7.5
5.014,-10.3,-8.3,7.7
5.124,-11.7,-4.7,10.3
5.126,-9.3,-2.8,9.0
5.13,-1.4,-7.1,6.7
5.225,-1.9,-6.0,7.6
5.227,-2.3,-5.5,8.3
5.229,-1.1,-6.8,7.4
5.232,-0.7,-5.3,10.0
5.233,0.7,-5.4,10.6
5.324,0.6,-4.2,10.9
5.326,0.7,-2.5,10.0
5.329,-0.2,-3.8,7.7
5.343,-0.3,-3.9,8.3
5.424,-0.6,-3.0,9.0
5.426,-0.6,-2.8,9.3
5.43,0.1,-3.6,9.3
5.432,0.1,-3.7,8.9
5.524,0.1,-3.7,8.5
5.526,-0.0,-3.9,8.5
5.529,0.2,-4.2,9.2
5.53,0.4,-4.0,9.2
5.624,0.2,-4.0,9.5
5.625,0.2,-4.1,9.4
5.633,-0.2,-4.1,9.2
5.635,-0.2,-4.1,9.0
5.724,-0.2,-4.1,8.7
5.726,-0.3,-4.0,8.7
5.754,-0.3,-3.9,8.7
5.826,-0.3,-4.0,8.6
5.828,-0.2,-4.0,8.8
5.833,-0.1,-4.1,9.0
5.836,0.1,-4.0,8.9
5.927,0.1,-3.9,9.1
5.929,0.1,-3.9,9.2
5.93,0.1,-3.7,9.2
5.937,-0.0,-4.3,9.2
6.024,-0.1,-4.6,9.4
6.025,0.3,-3.9,8.6
6.027,-0.2,-3.7,8.8
6.03,-0.3,-4.1,8.8
6.124,-0.2,-4.1,8.7
6.126,-0.0,-3.9,8.9
6.127,-0.0,-4.0,9.1
6.138,-0.0,-4.0,8.9
6.224,0.1,-4.0,9.0
6.232,0.1,-4.0,9.2
6.234,0.1,-3.9,9.2
6.239,0.0,-4.1,9.0
6.324,-0.0,-4.0,8.9
6.326,-0.1,-3.8,8.9
6.33,-0.1,-3.8,8.8
6.339,-0.1,-4.1,9.0
6.424,-0.1,-4.0,9.0
6.425,-0.0,-4.0,8.9
6.431,-0.0,-3.9,8.9
6.435,-0.1,-3.9,9.1
