accel_time_list,accel_x_list,accel_y_list,accel_z_list
6.801,-7.9,-5.6,1.5
6.802,-7.9,-5.6,1.5
6.805,-7.9,-5.5,1.5
6.899,-7.9,-5.6,1.4
6.911,-8.0,-5.6,1.4
6.921,-7.9,-5.6,1.5
6.925,-7.9,-5.5,1.4
7.0,-7.9,-5.6,1.4
7.004,-7.9,-5.5,1.4
7.006,-7.8,-5.5,1.4
7.099,-7.9,-5.6,1.3
7.1,-7.9,-5.6,1.3
7.102,-7.9,-5.5,1.3
7.104,-7.8,-5.3,1.4
7.199,-7.8,-5.5,1.4
7.2,-7.8,-5.5,1.3
7.202,-7.7,-5.4,1.3
7.204,-7.7,-5.5,1.2
7.314,-7.6,-5.5,1.3
7.328,-7.5,-5.4,1.4
7.33,-7.4,-5.4,1.4
7.331,-7.4,-5.4,1.3
7.399,-7.4,-5.4,1.2
7.401,-7.4,-5.3,1.2
7.402,-7.1,-5.1,1.3
7.405,-6.8,-4.9,1.5
7.499,-6.2,-4.4,1.3
7.5,-6.0,-4.0,1.1
7.502,-5.7,-3.3,1.0
7.507,-5.5,-2.8,0.7
7.599,-5.1,-3.2,0.5
7.6,-6.7,-3.8,1.8
7.602,-6.7,-6.2,3.3
7.603,-5.4,-7.6,5.2
7.699,-7.2,-4.0,5.2
7.7,-10.0,-2.9,3.4
7.702,-11.9,-3.1,2.4
7.704,-12.2,-6.0,1.9
7.798,-3.6,-3.6,12.8
7.805,-17.9,1.9,-16.1
7.807,-28.9,-11.7,-22.9
7.809,-2.3,-23.6,-2.1
7.898,-15.1,4.0,-3.6
7.9,-5.4,4.9,-1.4
7.906,6.0,33.1,3.8
7.908,10.1,37.4,-8.7
7.998,-21.5,-2.7,-35.2
8.0,-13.0,2.5,-3.3
8.002,-7.9,-9.0,2.3
8.004,-21.5,4.1,1.5
8.098,-1.9,-0.4,-12.7
8.104,-4.3,-6.8,-4.2
8.108,-6.9,-0.0,-2.9
8.11,-11.3,6.5,-3.0
8.198,-9.7,-3.3,-8.7
8.2,-10.5,3.5,-4.9
8.203,-6.5,5.9,4.9
8.204,-7.0,14.1,-2.2
8.298,-3.2,6.9,-4.5
8.3,-0.5,-0.0,-3.7
8.301,-0.4,2.8,-3.2
8.303,-1.6,4.6,-5.1
8.398,-0.4,3.2,-9.1
8.4,-0.5,7.7,-13.4
8.402,-2.1,1.6,-14.7
8.414,-2.9,0.4,-14.1
8.498,-2.1,4.3,-5.8
8.5,-2.6,2.3,-6.1
8.505,-2.6,-1.7,-8.9
8.507,-2.5,-2.0,-10.3
8.597,-5.7,-1.0,-6.9
8.599,-2.4,0.1,-0.9
8.601,-0.7,-0.3,-13.0
8.602,-2.6,1.2,-17.4
8.7,-4.4,1.2,-15.3
8.701,-3.7,1.3,-12.4
8.703,-1.9,0.9,-7.6
8.705,-0.3,-0.1,-4.3
8.799,-0.8,-0.6,-6.4
8.801,-0.9,-0.6,-9.5
8.812,-0.3,-0.7,-12.3
8.814,-1.5,-0.8,-12.1
8.9,-0.8,0.6,-9.0
8.902,-0.6,0.4,-9.0
8.904,-0.7,0.2,-8.8
8.905,-0.8,-0.3,-7.3
8.999,-1.5,0.7,-9.9
9.006,-2.5,2.1,-12.5
9.007,-3.1,2.9,-13.0
9.009,-3.4,2.7,-12.5
9.1,-2.4,1.2,-9.9
9.101,-1.3,0.5,-8.2
9.103,-0.6,0.1,-7.5
9.104,-0.6,-0.1,-7.9
9.199,-1.0,-0.1,-10.0
9.21,-0.9,0.0,-10.0
9.212,-0.8,-0.0,-9.2
9.214,-0.7,-0.2,-8.7
9.303,-0.8,0.3,-8.5
9.304,-1.3,0.7,-9.2
9.307,-1.9,1.0,-10.3
9.309,-2.3,1.2,-11.4
9.4,-2.8,1.3,-12.0
9.402,-2.5,1.2,-11.4
9.404,-2.0,0.9,-9.8
9.406,-1.4,0.6,-8.6
9.5,-1.0,0.2,-8.7
9.501,-1.0,0.2,-9.1
9.503,-1.0,0.3,-9.2
9.505,-1.0,0.4,-9.0
9.614,-1.2,0.6,-9.4
9.616,-1.4,0.7,-9.5
9.618,-1.7,0.8,-9.9
9.619,-2.0,1.0,-10.4
9.7,-2.1,1.0,-10.8
9.702,-2.0,0.9,-10.6
9.703,-1.8,0.8,-9.9
9.705,-1.5,0.6,-9.4
9.8,-1.2,0.5,-9.2
