accel_time_list,accel_x_list,accel_y_list,accel_z_list
2.102,0.1,-5.4,7.7
2.108,-0.3,-5.4,7.3
2.203,-0.4,-4.9,7.0
2.205,-0.2,-4.7,6.6
2.208,-0.3,-5.4,6.8
2.21,-0.0,-5.8,7.0
2.211,0.1,-5.9,6.9
2.302,0.4,-6.0,7.0
2.326,0.9,-5.9,7.3
2.328,1.1,-6.2,7.2
2.329,1.4,-6.7,7.4
2.402,2.1,-7.4,7.8
2.405,3.7,-7.6,8.4
2.407,4.2,-7.0,8.5
2.41,4.5,-6.2,8.3
2.503,4.9,-6.3,8.0
2.511,4.1,-6.6,7.6
2.513,4.0,-5.9,7.6
2.514,3.8,-6.2,7.7
2.602,3.4,-6.6,7.6
2.605,2.7,-6.5,7.3
2.607,1.9,-6.4,7.0
2.608,1.1,-6.5,6.7
2.702,0.4,-7.1,6.5
2.709,-0.5,-7.1,6.1
2.711,-1.5,-6.9,5.4
2.712,-2.6,-7.2,4.4
2.803,-3.2,-7.8,3.7
2.808,-4.3,-7.6,1.7
2.81,-3.2,-5.4,1.0
2.811,-2.1,-3.7,2.6
2.906,-1.4,-3.3,4.5
2.909,1.0,-6.0,4.2
2.911,0.5,-7.1,5.1
2.912,1.2,-7.0,10.6
3.001,3.8,-7.6,11.6
3.012,9.5,2.3,8.8
3.013,14.3,3.9,8.2
3.025,15.9,0.1,4.2
3.102,9.8,0.6,-0.4
3.105,5.9,-32.1,-25.9
3.107,39.2,-33.6,6.2
3.108,-13.4,-39.2,21.2
3.202,-11.0,-2.3,-7.2
3.205,-10.0,22.8,-8.7
3.206,-18.2,-29.0,9.2
3.213,13.9,-18.6,39.2
3.302,18.5,-16.9,25.3
3.305,5.1,7.8,-4.3
3.308,-5.7,6.8,-12.0
3.31,5.9,4.0,-1.6
3.402,8.7,8.3,2.5
3.405,-1.4,-39.2,2.7
3.426,0.6,-11.9,10.1
3.428,-6.5,13.1,16.7
3.505,3.8,14.6,20.3
3.508,-2.6,7.0,6.3
3.51,-3.3,5.3,7.5
3.512,-4.5,-3.1,7.5
3.601,-0.8,-11.1,4.8
3.605,4.8,-13.0,4.3
3.606,5.2,-8.3,6.2
3.611,4.3,-8.7,0.3
3.701,4.0,-6.5,-1.0
3.704,2.6,-7.3,8.2
3.706,-1.4,-7.0,17.8
3.801,-8.2,-3.9,20.8
3.803,-9.4,4.0,19.0
3.817,0.3,-7.2,-1.0
3.819,6.5,-7.0,-1.3
3.903,3.3,-7.8,1.3
3.906,1.1,-8.8,6.3
3.909,4.4,-11.6,5.4
3.911,3.8,-7.7,6.3
4.002,-0.8,-5.5,4.9
4.003,-2.8,-6.3,5.5
4.007,-2.5,-4.0,8.5
4.008,-2.4,-1.9,9.2
4.101,0.8,-2.6,9.8
4.103,3.6,-5.1,12.2
4.106,6.0,-1.9,9.4
4.108,3.9,-2.1,7.5
4.201,-0.6,-3.3,9.1
4.203,-4.2,-4.9,9.2
4.22,-4.1,-6.5,7.2
4.223,1.7,-7.7,7.0
4.302,4.5,-6.6,7.5
4.304,3.7,-2.3,8.4
4.314,2.2,-4.5,9.3
4.316,0.3,-4.9,8.3
4.401,-0.8,-5.0,8.4
4.403,-1.0,-4.7,9.5
4.411,-0.7,-3.4,9.5
4.412,1.0,-3.7,9.1
4.505,2.0,-3.6,8.9
4.507,1.9,-3.8,8.2
4.51,0.1,-3.5,8.2
4.512,-0.7,-4.2,9.7
4.6,-1.4,-4.7,9.8
4.611,-0.6,-4.4,9.5
4.615,1.7,-4.7,8.1
4.621,2.2,-3.3,7.8
4.701,1.1,-4.0,8.5
4.703,0.6,-5.2,9.1
4.706,-0.5,-4.7,8.8
4.708,0.5,-4.2,8.9
4.801,0.9,-4.0,9.2
4.803,1.0,-4.0,9.3
4.806,1.3,-2.9,8.4
4.808,1.3,-3.9,9.5
4.906,0.8,-4.6,9.9
4.908,0.5,-4.3,9.2
4.911,0.2,-4.6,9.8
4.913,0.4,-4.2,9.7
