accel_time_list,accel_x_list,accel_y_list,accel_z_list
5.002,-11.5,-3.1,1.3
5.004,-11.5,-2.9,1.2
5.007,-10.3,-2.2,1.2
5.009,-9.9,-2.0,1.2
5.098,-9.4,-2.0,0.6
5.1,-10.8,-2.9,0.1
5.108,-18.7,-3.1,1.0
5.109,-12.6,-2.8,1.8
5.198,-9.0,-2.9,1.3
5.2,-8.7,-2.6,0.4
5.208,-10.7,-1.5,-1.0
5.21,-11.1,-1.5,-0.6
5.298,-10.7,-1.7,-0.1
5.3,-9.5,-1.8,0.4
5.303,-8.5,-1.8,0.7
5.326,-8.3,-1.9,0.5
5.401,-8.3,-2.1,0.3
5.403,-8.5,-2.2,0.1
5.406,-8.9,-2.3,-0.2
5.497,-9.1,-2.1,-0.1
5.498,-9.2,-1.9,-0.2
5.5,-9.2,-1.9,-0.2
5.6,-9.2,-2.0,-0.1
5.602,-8.7,-2.0,0.3
5.603,-7.7,-2.0,0.5
5.608,-7.4,-2.1,0.5
5.612,-8.1,-2.7,1.5
5.698,-8.3,-3.3,2.0
5.7,-7.7,-3.8,2.0
5.702,-6.7,-4.2,2.9
5.715,-4.5,-4.9,4.7
5.804,-3.5,-5.1,4.8
5.805,-2.5,-5.3,5.4
5.81,-2.3,-5.1,5.5
5.814,-3.2,-5.3,5.4
5.899,-2.5,-5.4,4.6
5.901,-0.6,-6.0,3.1
5.903,1.8,-6.1,1.7
5.907,6.0,-4.2,1.5
5.998,5.7,-3.1,3.1
6.0,3.6,-3.5,5.2
6.001,-0.0,-4.1,3.7
6.005,-2.6,-1.3,8.3
6.098,-6.2,-1.3,10.3
6.099,-11.0,-0.5,3.3
6.101,-14.6,12.3,-6.1
6.115,-1.9,4.9,-22.9
6.197,-24.0,-17.1,10.7
6.199,-38.9,-10.0,16.4
6.201,13.6,25.0,39.2
6.204,-28.6,-17.7,17.0
6.298,20.9,9.0,-2.8
6.299,29.4,-2.4,-16.1
6.304,6.2,-6.2,-2.5
6.307,-10.6,-9.7,16.2
6.398,-4.3,-9.5,12.7
6.399,3.5,0.3,-0.2
6.401,11.7,1.8,5.8
6.408,-6.4,-12.1,-0.5
6.498,-2.3,-11.5,4.6
6.499,-1.7,-10.8,7.8
6.511,-3.1,-7.3,0.2
6.526,-2.1,-13.5,0.1
6.601,-4.8,-10.9,7.3
6.604,-4.1,-5.7,12.1
6.605,-1.6,-3.4,10.8
6.612,1.8,-9.3,3.1
6.698,-0.7,-10.2,2.2
6.7,-0.8,-8.1,2.8
6.706,-2.0,-7.8,1.5
6.709,-3.4,-9.0,3.9
6.798,-2.9,-8.6,5.1
6.8,-2.3,-8.2,5.4
6.801,-0.8,-9.0,5.3
6.805,0.4,-10.3,5.3
6.898,0.2,-9.0,5.7
6.91,-0.1,-7.7,5.4
6.92,-0.3,-7.3,5.2
6.923,-1.9,-8.3,4.9
6.998,-2.4,-8.2,4.3
7.001,-2.1,-8.6,4.3
7.003,-1.8,-8.1,4.8
7.008,-1.4,-8.6,4.5
7.098,-1.3,-8.3,4.9
7.1,-1.4,-8.2,5.0
7.102,-1.5,-8.7,5.2
7.198,-1.4,-8.5,5.4
7.199,-1.1,-8.4,5.2
7.201,-1.1,-8.5,4.7
7.203,-1.0,-8.4,4.4
7.298,-0.6,-8.6,4.3
7.341,-0.6,-8.7,4.4
7.35,-0.6,-8.8,4.4
7.352,-0.6,-8.8,4.2
7.422,-0.7,-8.8,3.9
7.425,-0.8,-8.7,4.0
7.426,-1.1,-8.6,4.2
7.428,-1.1,-8.6,4.4
7.498,-1.2,-8.6,4.8
7.499,-1.3,-8.8,4.9
7.501,-1.1,-8.8,5.1
7.503,-1.0,-8.7,5.1
7.6,-1.3,-8.5,5.1
7.602,-1.3,-8.4,4.9
7.603,-1.2,-8.3,4.6
7.605,-1.2,-8.4,4.4
7.698,-1.1,-8.6,4.4
7.699,-1.1,-8.6,4.4
7.705,-1.0,-8.5,4.4
7.706,-1.1,-8.6,4.5
7.804,-1.1,-8.6,4.8
7.805,-1.1,-8.6,4.9
7.807,-1.1,-8.6,5.0
7.809,-1.1,-8.6,5.0
7.897,-1.1,-8.5,4.9
7.903,-1.1,-8.4,4.8
7.905,-1.1,-8.4,4.7
7.907,-1.1,-8.5,4.6
7.998,-1.1,-8.5,4.5
