accel_time_list,accel_x_list,accel_y_list,accel_z_list
2.801,-6.3,-5.0,5.5
2.802,-6.3,-5.0,5.5
2.804,-6.3,-5.0,5.4
2.806,-6.4,-5.0,5.3
2.901,-6.3,-5.2,5.2
2.905,-6.4,-5.2,5.2
2.908,-6.4,-5.1,5.2
2.91,-6.5,-5.0,5.2
3.001,-6.5,-5.0,5.2
3.007,-6.6,-5.1,5.2
3.017,-6.8,-5.1,5.2
3.019,-6.8,-5.1,5.1
3.101,-6.8,-5.2,5.0
3.102,-6.7,-5.2,4.9
3.104,-6.8,-5.3,4.9
3.106,-6.7,-5.3,4.8
3.2,-6.7,-5.1,4.7
3.202,-6.8,-5.2,4.7
3.203,-6.8,-5.1,4.8
3.299,-6.9,-5.0,4.8
3.303,-7.0,-5.1,4.8
3.304,-6.9,-5.1,4.8
3.306,-6.9,-5.1,4.8
3.399,-7.0,-5.0,4.7
3.403,-6.9,-5.2,4.6
3.413,-7.0,-5.2,4.6
3.415,-7.0,-5.3,4.5
3.499,-6.9,-5.3,4.4
3.502,-7.0,-5.3,4.3
3.507,-7.0,-5.4,4.3
3.509,-7.0,-5.3,4.3
3.599,-7.1,-5.2,4.2
3.606,-7.1,-5.2,4.2
3.608,-7.2,-5.2,4.3
3.609,-7.2,-5.2,4.2
3.699,-7.3,-5.3,4.3
3.702,-7.2,-5.3,4.3
3.704,-7.3,-5.2,4.2
3.706,-7.2,-5.3,4.2
3.799,-7.2,-5.3,4.2
3.815,-7.1,-5.3,4.0
3.817,-7.1,-5.3,4.0
3.818,-7.2,-5.3,4.1
3.899,-7.2,-5.4,4.1
3.903,-7.3,-5.4,4.0
3.905,-7.2,-5.4,4.0
3.906,-7.2,-5.4,4.0
3.998,-7.2,-5.3,3.9
4.002,-7.1,-5.2,3.8
4.003,-7.2,-5.3,3.9
4.005,-7.1,-5.4,3.8
4.103,-7.1,-5.4,3.8
4.107,-7.1,-5.4,3.9
4.108,-7.1,-5.3,3.8
4.11,-7.1,-5.3,3.8
4.199,-7.1,-5.2,3.7
4.21,-7.1,-5.3,3.8
4.218,-7.1,-5.3,3.6
4.22,-7.1,-5.2,3.5
4.299,-7.2,-5.2,3.5
4.302,-7.2,-5.2,3.5
4.304,-7.2,-5.2,3.4
4.305,-7.2,-5.1,3.4
4.403,-7.2,-5.0,3.3
4.407,-7.2,-4.9,3.1
4.408,-7.1,-4.9,3.1
4.41,-7.2,-4.8,2.9
4.499,-7.1,-4.8,2.8
4.502,-7.0,-4.6,2.6
4.504,-7.1,-4.6,2.5
4.506,-7.1,-4.5,2.3
4.599,-7.1,-4.5,2.1
4.619,-6.9,-3.9,1.6
4.621,-6.7,-3.7,1.5
4.622,-6.9,-3.5,1.0
4.7,-7.9,-3.4,0.1
4.711,-5.4,-3.3,1.3
4.712,-6.6,-2.4,2.0
4.714,-9.0,-4.3,1.8
4.798,-9.6,0.3,3.1
4.801,-9.3,1.7,1.6
4.803,-9.2,2.0,0.3
4.899,-9.2,-0.9,-1.6
4.906,-9.3,-1.2,-0.6
4.909,-13.3,-11.7,-4.9
4.911,-16.8,-25.8,-12.1
4.999,-9.1,-2.1,-13.8
5.005,-12.1,-13.5,-16.7
5.008,-11.2,-3.5,-5.1
5.01,-11.4,-2.5,-3.2
5.099,-11.1,-2.2,-3.1
5.1,-10.4,0.2,-3.5
5.104,-11.3,-2.3,-5.4
5.11,-20.0,-0.9,-1.5
5.199,-17.1,-2.1,-2.6
5.2,-8.8,-3.3,-3.4
5.209,28.9,11.9,0.9
5.211,33.9,12.0,-4.9
5.299,30.1,-5.3,-12.9
5.3,11.4,-24.7,-26.8
5.305,-2.9,-9.0,0.8
5.323,-3.3,-3.1,2.0
5.399,-4.8,-3.7,0.2
5.4,-4.5,-5.1,-6.7
5.404,-3.6,-2.9,-5.0
5.409,-3.0,-3.2,-6.1
5.499,-2.8,2.4,-7.6
5.506,-1.1,3.2,-11.5
5.509,0.2,-2.5,-17.7
5.511,0.9,-1.6,-15.8
5.615,0.3,-1.2,-12.9
5.617,-1.3,-1.4,-7.7
5.622,3.8,-2.8,-3.4
5.624,1.1,2.3,-4.3
5.699,-0.6,6.3,-14.4
5.701,-1.4,4.3,-18.7
5.719,-2.3,3.2,-11.1
5.72,-2.4,2.7,-5.7
5.802,-1.0,2.8,-5.1
5.804,0.1,-0.6,-6.4
5.807,2.1,-2.8,-10.3
5.809,1.9,-3.6,-11.5
5.898,1.1,-2.6,-9.6
5.9,1.6,-2.4,-8.8
5.903,0.5,-0.7,-7.7
5.905,-0.2,0.4,-8.9
5.998,-0.2,0.4,-11.0
6.0,-0.2,0.9,-12.4
6.008,-1.3,2.8,-11.8
6.01,-1.2,2.1,-11.3
6.1,-0.1,0.3,-10.0
6.102,0.1,-0.3,-9.0
6.509,0.3,-0.8,-9.3
6.518,0.3,-0.7,-9.3
6.601,0.2,-0.6,-9.5
6.603,0.1,-0.4,-9.8
6.607,-0.0,-0.1,-10.3
6.612,-0.1,0.0,-10.3
6.699,-0.1,0.0,-10.3
6.702,-0.1,-0.2,-10.3
6.711,0.0,-0.3,-9.9
6.712,0.1,-0.5,-9.7
6.798,0.2,-0.6,-9.6
6.8,0.2,-0.6,-9.5
6.803,0.2,-0.6,-9.4
6.807,0.2,-0.5,-9.5
