accel_time_list,accel_x_list,accel_y_list,accel_z_list
4.719,-10.7,-3.0,4.2
4.726,-9.5,-2.9,4.3
4.727,-9.5,-2.3,4.4
4.729,-9.0,-1.9,4.3
4.819,-8.7,-2.1,4.1
4.822,-8.5,-2.0,3.9
4.824,-8.7,-1.0,3.7
4.826,-8.9,-1.6,3.5
4.918,-9.3,-3.5,3.1
4.921,-8.1,0.0,4.1
4.923,-8.0,0.9,4.0
5.019,-7.3,-1.0,5.7
5.021,-6.7,-0.1,7.9
5.03,-8.0,0.8,7.9
5.032,-8.5,-2.0,7.6
5.119,-8.3,-3.7,7.5
5.121,-8.5,-3.5,7.9
5.124,-9.4,-4.4,8.3
5.125,-9.7,-7.4,6.1
5.219,-9.2,-7.7,5.3
5.221,-9.1,-5.9,4.9
5.231,-9.2,-7.2,5.6
5.233,-8.2,-5.4,3.4
5.345,-5.8,-4.3,0.8
5.347,-4.0,-2.6,1.3
5.35,-0.0,1.4,-2.2
5.362,2.1,0.8,-3.5
5.422,-2.2,1.2,0.4
5.424,0.4,5.5,-5.2
5.429,-8.2,5.1,-5.6
5.431,-6.6,10.2,-8.8
5.434,-6.2,4.0,-15.4
5.517,-3.9,5.2,-8.3
5.522,-31.4,-1.2,-11.5
5.524,-38.8,6.2,-9.0
5.618,-38.8,-32.7,39.2
5.62,-38.2,14.7,38.1
5.623,36.1,21.9,-35.9
5.625,-2.4,8.2,1.4
5.718,-36.1,2.9,10.8
5.72,-33.8,-6.2,25.7
5.734,-13.3,-0.3,8.5
5.736,-4.6,0.4,-3.5
5.819,1.4,-8.1,-6.3
5.824,0.2,-4.6,0.8
5.827,-12.4,-1.0,6.3
5.829,-13.0,-0.5,7.0
5.918,-10.8,-1.7,1.6
5.92,-9.7,-6.5,4.3
5.927,-5.6,8.4,6.9
5.928,-4.6,5.7,5.5
6.018,-6.8,-4.2,-0.3
6.02,-4.3,-3.5,-5.0
6.023,0.7,-10.3,-6.7
6.025,-3.5,-0.6,0.2
6.119,-13.0,6.8,6.0
6.122,-21.8,-3.6,1.7
6.133,-23.1,0.4,0.3
6.135,-13.7,-1.0,-3.1
6.218,-8.3,-0.8,-5.2
6.23,-6.5,1.5,-8.1
6.233,-5.6,11.0,-5.9
6.236,-7.4,11.9,-7.9
6.32,-13.2,4.4,-8.7
6.322,-16.6,2.0,-2.4
6.331,-11.4,-0.6,7.6
6.332,-5.3,0.2,8.9
6.418,-1.1,6.3,9.1
6.424,-2.0,7.7,7.8
6.427,-0.1,-2.8,-2.8
6.429,1.1,-3.0,-3.9
6.518,-4.5,-2.0,-4.4
6.529,-3.6,-5.0,-5.4
6.532,-5.4,0.3,14.0
6.618,-35.1,7.6,18.5
6.62,-12.7,8.5,35.7
6.621,-7.1,-33.2,9.1
6.625,4.1,4.8,17.3
6.718,6.9,-12.7,15.5
6.72,3.2,-5.3,2.6
6.721,1.3,4.0,4.8
6.729,-1.5,-5.2,9.0
6.819,-2.6,-6.1,6.8
6.821,-4.5,-1.0,6.4
6.823,-6.7,-0.5,5.5
6.826,-5.3,-2.5,8.0
6.918,-4.9,-2.6,9.6
6.928,-3.5,-3.0,9.4
6.935,-1.7,-1.8,9.4
6.938,1.1,1.0,13.4
7.018,2.1,-0.4,14.1
7.02,1.7,-2.4,11.1
7.021,0.3,-1.2,8.2
7.025,-1.7,-2.3,9.0
7.119,-1.9,-3.3,9.5
7.121,-2.2,-3.3,8.6
7.124,-2.1,-2.9,8.0
7.128,-1.6,-1.5,9.6
7.218,-1.0,-2.2,9.8
7.22,-0.8,-2.5,9.7
7.221,-0.7,-1.8,9.9
7.233,-0.7,-1.6,10.4
7.317,-0.6,-1.8,9.6
7.319,-0.9,-2.3,9.4
7.32,-1.0,-2.1,9.7
7.324,-1.2,-1.7,9.4
7.418,-1.2,-2.3,9.4
7.424,-1.2,-2.5,9.6
7.426,-1.3,-2.2,9.5
7.429,-1.2,-1.9,9.2
7.524,-1.2,-2.1,9.2
7.525,-1.2,-2.4,9.4
7.527,-1.2,-2.2,9.5
7.53,-0.9,-1.6,9.9
7.618,-0.7,-2.1,9.9
7.624,-0.6,-2.3,9.9
7.625,-0.8,-2.1,9.7
7.637,-1.2,-1.9,9.5
