accel_time_list,accel_x_list,accel_y_list,accel_z_list
2.8,-7.0,-5.5,4.4
2.804,-7.1,-5.6,4.2
2.805,-7.1,-5.5,4.1
2.812,-7.0,-5.5,4.0
2.9,-7.0,-5.3,3.8
2.904,-7.1,-5.4,3.8
2.905,-7.2,-5.5,3.8
2.912,-7.3,-5.8,3.8
3.001,-7.3,-5.9,3.7
3.004,-7.2,-5.8,3.5
3.005,-7.2,-5.6,3.4
3.015,-7.2,-5.5,3.3
3.1,-7.3,-5.6,3.3
3.103,-7.3,-5.9,3.2
3.105,-7.3,-5.9,3.1
3.11,-7.2,-5.7,3.0
3.201,-7.2,-5.9,2.9
3.204,-6.9,-5.3,2.7
3.205,-6.9,-4.9,2.6
3.207,-6.8,-4.7,2.5
3.3,-6.8,-4.4,2.4
3.304,-7.0,-4.4,2.0
3.305,-7.1,-4.5,1.9
3.307,-7.3,-4.7,1.8
3.401,-7.1,-4.7,1.3
3.404,-7.2,-4.3,1.1
3.419,-7.4,-3.8,1.0
3.421,-7.2,-3.9,1.1
3.5,-6.5,-4.5,1.4
3.507,-5.2,-2.5,1.2
3.509,-6.6,-1.8,-0.8
3.51,-8.2,-1.9,-2.1
3.6,-9.2,-5.7,-2.8
3.604,-6.8,-2.0,1.3
3.605,-7.4,-2.2,-1.8
3.607,-5.4,-7.4,-5.6
3.707,-8.2,-7.2,-10.1
3.71,1.1,-10.3,-9.3
3.712,-11.1,-17.2,-11.0
3.714,-17.0,-3.1,7.9
3.8,-21.7,-25.9,-16.1
3.812,-8.4,-15.6,0.6
3.813,-2.6,10.3,9.5
3.815,5.5,8.0,14.5
3.9,1.6,-4.8,4.5
3.903,-6.0,4.3,-10.6
3.905,-7.0,8.5,-8.7
4.0,-4.5,1.9,-37.5
4.002,7.0,-11.6,-34.5
4.005,2.2,-11.6,-23.4
4.007,-0.9,-6.7,-15.2
4.101,-1.6,-2.4,-7.9
4.103,0.1,-0.1,-4.4
4.106,3.4,-6.3,1.9
4.108,2.6,-0.8,0.0
4.2,2.0,0.5,-0.6
4.202,2.1,-4.6,-3.5
4.213,1.6,-5.0,-4.4
4.215,1.5,-3.5,-4.8
4.3,-0.1,-2.9,-1.7
4.302,-0.3,-2.8,-0.1
4.305,-1.0,-10.0,-10.1
4.307,-1.1,-11.5,-11.5
4.401,-1.8,-12.8,-12.4
4.402,-2.4,-13.8,-14.8
4.41,-2.6,-12.3,-12.8
4.412,-2.2,-9.1,-10.5
4.501,-1.0,-6.2,-8.0
4.502,-0.0,-4.3,-5.2
4.505,0.3,-3.1,-2.4
4.507,-0.1,-3.0,-2.5
4.6,0.4,-3.7,-3.6
4.61,0.6,-4.5,-4.4
4.613,0.1,-4.3,-4.0
4.615,-0.2,-3.7,-3.3
4.7,-0.4,-4.7,-5.3
4.702,-0.7,-6.3,-8.7
4.709,-0.9,-8.7,-13.3
4.71,-0.9,-9.1,-14.0
4.801,-1.0,-9.1,-13.8
4.803,-1.1,-8.7,-12.8
4.807,-0.6,-6.4,-8.4
4.808,-0.4,-5.2,-6.4
4.9,-0.3,-4.3,-5.0
4.902,-0.3,-4.1,-4.4
4.905,-0.3,-4.4,-4.3
4.907,-0.3,-4.5,-4.5
5.002,-0.4,-4.6,-4.9
5.008,-0.5,-5.0,-5.6
5.011,-0.8,-6.9,-8.4
5.012,-0.8,-7.6,-9.8
5.101,-0.7,-8.1,-10.8
5.102,-0.6,-8.3,-11.2
5.11,-0.4,-7.7,-10.0
5.112,-0.3,-6.9,-8.8
5.2,-0.3,-6.2,-7.7
5.202,-0.3,-5.5,-6.7
5.21,-0.3,-5.0,-5.8
5.212,-0.4,-4.9,-5.8
5.3,-0.5,-5.0,-5.9
5.302,-0.5,-5.2,-6.3
5.305,-0.6,-5.9,-7.4
5.314,-0.7,-6.2,-7.9
5.4,-0.7,-6.6,-8.5
5.402,-0.6,-6.8,-9.0
5.405,-0.5,-7.0,-9.3
5.407,-0.5,-6.9,-9.0
5.5,-0.5,-6.6,-8.6
5.502,-0.4,-6.2,-8.0
5.505,-0.4,-5.7,-7.2
5.507,-0.5,-5.5,-6.8
5.6,-0.5,-5.5,-6.8
5.601,-0.5,-5.5,-6.7
5.609,-0.5,-5.8,-7.1
5.704,-0.5,-6.0,-7.4
5.706,-0.5,-6.2,-7.9
5.708,-0.5,-6.4,-8.1
5.723,-0.5,-6.7,-8.6
5.8,-0.5,-6.7,-8.6
5.802,-0.5,-6.6,-8.4
5.807,-0.5,-6.4,-8.2
5.81,-0.5,-6.0,-7.6
5.9,-0.5,-5.8,-7.3
5.902,-0.5,-5.7,-7.1
5.903,-0.5,-5.7,-7.1
5.91,-0.5,-5.8,-7.2
