accel_time_list,accel_x_list,accel_y_list,accel_z_list
3.504,-10.0,-4.5,-2.0
3.507,-9.8,-1.1,-1.4
3.509,-9.0,-1.1,-1.4
3.511,-9.3,-3.2,-1.6
3.6,-9.7,-2.9,-1.5
3.604,-8.4,-2.3,-1.7
3.605,-8.2,-2.5,-2.0
3.615,-8.0,-2.7,-2.2
3.702,-7.9,-2.9,-2.1
3.706,-7.9,-2.8,-2.1
3.707,-7.2,-2.7,-1.9
3.709,-6.9,-2.6,-1.8
3.8,-7.3,-2.4,-1.5
3.812,-7.3,-2.7,-1.4
3.813,-7.6,-2.8,-1.4
3.815,-8.0,-2.8,-1.4
3.901,-8.4,-2.9,-1.4
3.906,-8.8,-2.8,-1.1
3.914,-9.1,-2.8,-0.8
4.0,-9.4,-2.8,-0.6
4.002,-9.7,-2.8,-0.6
4.005,-9.4,-2.5,-0.5
4.007,-9.3,-2.6,-0.6
4.1,-9.0,-2.9,-0.5
4.102,-8.8,-3.7,-0.2
4.105,-10.2,-8.7,2.7
4.107,-9.4,-9.2,3.5
4.2,-10.0,-11.0,7.2
4.202,-10.2,-12.4,11.0
4.215,-7.5,-13.4,7.7
4.217,-6.4,-14.0,6.6
4.3,-3.9,-5.9,10.0
4.302,3.7,-0.3,10.2
4.305,6.9,-0.2,5.0
4.307,10.3,-0.0,2.4
4.4,12.1,-1.5,-0.9
4.403,10.0,-3.5,-5.5
4.416,5.9,3.7,-21.1
4.418,3.5,10.9,-16.7
4.5,5.2,10.0,-2.1
4.504,-21.0,-13.9,3.6
4.508,-38.6,-39.2,36.8
4.51,-33.5,14.9,39.2
4.614,12.8,-0.0,27.3
4.624,33.1,14.8,37.2
4.627,22.7,-22.4,-35.9
4.701,10.5,-6.6,3.9
4.703,-29.1,-8.1,36.2
4.705,-8.3,-14.6,25.8
4.708,2.9,8.8,7.2
4.713,3.2,-9.6,0.6
4.801,2.7,-11.0,-1.0
4.804,3.9,-9.3,4.3
4.808,-4.8,0.5,11.9
4.809,-3.5,5.2,10.9
4.901,-2.8,2.7,11.3
4.903,-0.6,1.8,6.6
4.907,0.6,3.0,-0.5
4.908,2.7,-1.5,1.3
5.001,-0.8,-6.4,3.3
5.011,-12.1,-11.9,-2.5
5.016,-17.7,-9.5,15.8
5.018,-11.3,2.3,12.5
5.082,-2.5,-0.8,12.7
5.083,6.9,-8.8,12.3
5.091,-1.2,-0.9,9.8
5.093,-5.1,0.7,9.7
5.198,-7.2,0.6,13.0
5.2,-2.0,3.6,16.2
5.301,3.5,-5.4,10.0
5.303,-0.5,-4.6,6.8
5.305,-3.8,-2.0,4.1
5.306,-1.7,-3.9,2.8
5.315,-0.7,-6.9,8.3
5.402,-2.2,0.8,7.0
5.403,-1.4,1.4,7.7
5.405,-2.2,-2.3,7.8
5.408,-0.7,-3.8,7.2
5.418,-0.5,0.8,12.2
5.499,0.9,-0.0,13.7
5.507,1.4,-3.6,11.2
5.51,-2.0,-4.4,8.9
5.6,-1.7,-2.8,10.4
5.602,-2.5,-2.2,12.2
5.616,0.0,-0.5,11.6
5.619,1.7,-2.8,12.4
5.703,0.7,-4.1,11.8
5.712,-1.0,-3.1,8.4
5.714,-2.3,-3.2,5.1
5.725,-2.8,-4.7,7.4
5.803,-2.3,-2.5,9.1
5.805,-1.9,-2.0,7.7
5.807,-1.2,-3.0,7.3
5.81,-1.0,-3.9,8.7
5.9,-1.1,-3.4,9.0
5.902,-0.9,-2.4,9.3
5.903,-1.5,-3.3,10.9
5.91,-1.5,-3.7,8.8
6.0,-1.6,-1.8,10.4
6.002,-1.1,-1.7,11.2
6.003,-0.0,-2.2,11.4
6.006,-0.1,-3.2,9.4
6.101,-1.2,-3.4,8.1
6.103,-1.9,-3.8,7.8
6.105,-2.3,-3.6,8.2
6.118,-1.8,-3.7,8.1
6.2,-1.3,-3.6,7.9
6.208,-1.3,-3.7,8.1
6.21,-1.2,-3.8,8.6
6.213,-1.2,-3.3,9.2
6.3,-0.8,-3.6,9.1
6.303,-1.2,-3.5,9.6
6.305,-1.2,-2.8,10.2
6.313,-1.3,-3.3,9.8
6.4,-1.3,-3.3,10.2
6.402,-1.1,-3.4,9.4
6.404,-1.2,-4.0,8.5
6.407,-1.6,-3.9,8.2
6.5,-1.7,-3.9,8.0
