accel_time_list,accel_x_list,accel_y_list,accel_z_list
3.0,-6.5,-0.3,2.5
3.008,-8.3,-0.3,2.8
3.018,-9.4,-1.5,3.3
3.099,-9.7,-1.8,4.1
3.103,-9.1,-1.7,5.9
3.104,-8.5,-2.1,6.9
3.106,-8.4,-1.5,5.2
3.199,-8.6,-3.9,2.5
3.208,-7.6,-3.9,4.0
3.209,-8.0,-2.7,5.3
3.211,-7.8,-2.3,5.5
3.299,-7.4,-2.5,5.7
3.303,-6.9,-3.9,7.3
3.304,-7.6,-3.5,9.4
3.306,-10.4,-2.1,10.6
3.399,-13.3,-3.0,13.4
3.403,-9.2,-1.4,16.2
3.416,-9.4,-2.6,14.2
3.419,-10.0,-5.8,14.0
3.499,-9.8,-7.8,12.7
3.502,-8.9,-7.7,9.8
3.508,-7.3,-6.9,7.6
3.509,-6.2,-6.0,4.5
3.599,-5.6,-6.3,1.7
3.602,-1.3,-5.1,0.6
3.604,-0.6,-4.5,-0.4
3.606,-1.2,-5.1,-2.0
3.724,-0.8,-6.8,-4.4
3.727,0.6,-5.0,-4.4
3.729,-1.9,-4.5,-4.3
3.73,-4.3,-4.0,-3.2
3.825,-5.3,-2.7,-2.3
3.839,-7.6,-1.0,-2.8
3.84,-6.0,-0.7,-2.8
3.842,-3.9,-1.8,0.3
3.843,-2.5,-0.0,1.5
3.931,0.6,-7.7,12.9
3.932,10.2,-7.9,17.2
3.934,6.9,-1.4,12.4
3.936,3.1,6.9,17.8
4.023,0.3,-3.7,2.0
4.025,-6.6,5.1,0.6
4.027,-11.7,3.5,-14.2
4.125,-2.4,-1.6,-5.6
4.133,-38.8,38.9,3.7
4.134,-38.8,4.9,3.7
4.136,-38.8,4.2,28.2
4.138,-38.8,-15.2,39.2
4.226,39.2,5.2,-25.8
4.228,31.5,-1.5,-26.0
4.229,23.1,-18.7,-10.9
4.235,-37.8,-14.8,18.9
4.325,-10.0,-4.8,17.1
4.33,13.7,-1.3,2.5
4.332,4.3,-4.3,-3.7
4.334,-3.2,-3.0,4.0
4.405,-14.9,2.1,5.3
4.409,-13.6,0.7,-1.5
4.41,-11.8,3.2,3.7
4.413,-11.9,2.4,4.9
4.53,-10.7,1.8,5.1
4.532,-8.0,-0.4,6.7
4.537,-6.0,1.2,4.5
4.625,-6.4,-1.0,3.3
4.628,-5.8,0.9,7.6
4.63,-5.0,0.7,11.4
4.631,3.1,-0.9,19.5
4.633,-1.0,4.1,12.8
4.732,-1.0,-1.8,2.6
4.733,-3.9,2.5,-3.4
4.735,-13.8,3.0,-6.8
4.738,-26.6,-2.3,2.7
4.825,-5.7,2.9,10.4
4.827,7.2,0.8,14.3
4.828,12.7,-9.2,17.5
4.832,1.0,-3.5,12.8
4.925,0.9,-4.8,5.0
4.927,-2.7,-6.2,5.5
4.936,-3.4,-5.9,6.6
4.945,-3.3,-3.5,6.8
5.025,-3.6,-4.4,7.5
5.027,-1.9,-5.0,8.8
5.028,-1.6,-3.6,9.0
5.03,-2.1,-3.1,8.8
5.124,-2.2,-4.7,9.6
5.134,-2.2,-3.0,10.0
5.136,-1.7,-2.5,10.0
5.227,-2.4,-3.3,9.2
5.236,-2.3,-3.7,9.7
5.237,-2.1,-3.6,8.9
5.239,-1.9,-3.5,8.2
5.323,-2.0,-4.0,8.0
5.331,-2.4,-4.0,8.1
5.34,-2.9,-3.4,8.1
5.342,-2.3,-4.1,8.1
5.423,-2.1,-4.0,8.4
5.432,-2.3,-3.5,9.1
5.438,-2.3,-3.5,9.4
5.44,-2.2,-3.5,9.6
5.535,-2.0,-3.7,9.6
5.538,-2.1,-3.7,9.3
5.54,-2.4,-3.6,8.8
5.541,-2.4,-3.7,8.5
5.625,-2.2,-3.8,8.5
5.634,-2.3,-3.7,8.0
5.635,-2.0,-3.7,8.2
5.637,-1.6,-4.1,8.8
5.724,-1.8,-3.9,9.0
5.744,-2.0,-3.6,8.8
5.746,-1.9,-3.8,9.0
5.748,-1.9,-3.7,9.2
5.823,-1.6,-3.7,9.2
5.827,-2.0,-3.8,9.2
5.828,-1.9,-3.9,9.0
5.83,-1.9,-3.8,8.6
5.923,-1.9,-3.8,8.7
5.926,-2.1,-3.8,8.5
5.931,-2.0,-3.8,8.4
5.933,-1.9,-3.8,8.7
