accel_time_list,accel_x_list,accel_y_list,accel_z_list
3.518,-12.5,-1.4,-0.4
3.525,-10.5,-1.2,1.8
3.527,-9.5,-1.6,2.0
3.528,-9.1,-2.2,1.6
3.618,-8.8,-2.1,1.0
3.622,-8.7,-2.4,0.4
3.623,-8.6,-2.5,0.3
3.628,-8.7,-2.5,0.3
3.721,-8.7,-2.5,0.2
3.725,-8.5,-2.7,0.1
3.726,-8.7,-2.8,0.1
3.728,-9.2,-3.0,0.3
3.818,-9.9,-3.2,0.4
3.83,-11.0,-3.5,0.4
3.831,-11.3,-3.5,0.5
3.833,-11.4,-3.4,0.4
3.918,-11.3,-3.2,0.4
3.923,-10.9,-2.4,-0.1
3.935,-13.5,-2.8,0.0
4.02,-15.1,-3.0,0.8
4.022,-11.9,-2.6,1.6
4.025,-8.7,-2.3,0.8
4.027,-8.2,-1.8,0.4
4.118,-9.2,-1.4,0.2
4.124,-10.5,-1.7,0.6
4.127,-9.8,-2.1,3.0
4.129,-9.6,-2.6,3.3
4.219,-9.3,-2.8,2.7
4.22,-9.1,-2.5,2.5
4.239,-11.0,-2.5,1.6
4.241,-10.9,-2.5,1.7
4.32,-10.4,-2.5,2.2
4.322,-10.3,-2.4,2.4
4.325,-9.9,-2.6,2.5
4.327,-9.4,-2.7,2.5
4.418,-9.1,-3.2,2.2
4.42,-8.3,-3.9,2.2
4.427,-6.2,-4.6,1.1
4.43,-4.9,-4.8,0.6
4.518,-3.5,-4.5,1.1
4.52,-1.9,-4.3,-0.4
4.523,2.8,-5.4,-3.1
4.525,4.9,-5.5,-2.3
4.618,3.6,-5.8,-1.8
4.628,0.7,-6.8,-0.9
4.631,-2.1,-4.2,-1.2
4.632,-0.3,-0.6,-3.9
4.717,1.8,2.0,-1.6
4.719,1.5,1.7,2.0
4.722,-5.0,2.0,3.3
4.724,-9.2,2.3,8.0
4.818,-11.2,8.9,8.7
4.82,1.6,10.4,-0.5
4.823,-19.0,-5.2,-31.1
4.825,-38.9,-12.2,30.3
4.918,-20.4,-1.4,39.2
4.92,-38.9,14.0,21.2
4.923,-3.1,8.3,-16.2
4.925,27.5,-3.7,-21.4
5.026,6.8,-10.0,-7.2
5.035,-14.7,-15.0,22.4
5.038,5.8,-5.3,5.3
5.04,5.5,-8.3,4.1
5.118,2.2,-7.8,3.7
5.119,4.0,-6.9,0.5
5.123,-2.8,-9.1,14.7
5.129,-4.1,-9.4,15.1
5.218,-3.5,-6.9,9.0
5.219,-3.8,-5.5,3.7
5.228,-7.6,-6.3,3.0
5.23,-7.0,-5.6,8.6
5.318,-4.1,-5.8,12.5
5.319,-2.3,-4.6,9.7
5.323,-1.5,-6.8,2.3
5.338,0.2,-5.9,2.3
5.418,0.4,-8.6,1.7
5.42,-0.8,-7.0,2.5
5.423,-2.5,-10.1,4.9
5.428,-2.6,-10.5,6.1
5.518,-1.0,-8.5,6.7
5.525,-0.4,-7.4,6.5
5.528,-0.4,-8.4,6.4
5.53,0.0,-8.9,6.6
5.621,0.1,-8.7,6.4
5.623,-0.4,-8.5,6.2
5.626,-1.1,-7.9,5.6
5.722,-1.5,-7.7,5.3
5.724,-1.8,-7.9,5.2
5.725,-1.9,-7.8,4.9
5.736,-2.3,-8.1,4.7
5.818,-2.4,-7.9,5.0
5.819,-2.6,-7.8,5.1
5.821,-2.2,-7.8,5.6
5.828,-1.6,-8.0,5.8
5.918,-1.4,-8.2,5.6
5.919,-1.3,-8.4,5.6
5.921,-1.3,-8.2,5.7
5.924,-1.0,-8.0,5.6
6.018,-1.0,-8.0,5.5
6.019,-1.0,-8.2,5.2
6.021,-1.3,-8.2,5.2
6.024,-1.7,-8.1,5.1
6.118,-1.8,-8.0,5.2
6.119,-1.9,-7.9,5.3
6.121,-1.8,-7.9,5.3
6.133,-1.6,-8.1,5.5
6.218,-1.5,-8.2,5.5
6.22,-1.5,-8.1,5.5
6.221,-1.5,-8.1,5.6
6.231,-1.5,-8.1,5.6
6.318,-1.4,-8.0,5.6
6.319,-1.4,-8.0,5.5
6.321,-1.4,-8.1,5.4
6.324,-1.5,-8.1,5.2
6.417,-1.5,-8.1,5.1
6.418,-1.6,-8.0,5.2
6.42,-1.6,-8.1,5.3
6.423,-1.5,-8.1,5.3
