accel_time_list,accel_x_list,accel_y_list,accel_z_list
3.0,-9.4,-2.4,0.9
3.003,-9.3,-2.3,0.9
3.009,-9.3,-2.2,1.0
3.018,-9.4,-2.2,0.9
3.1,-9.4,-2.0,0.9
3.103,-9.3,-1.9,0.9
3.104,-9.2,-1.8,1.0
3.106,-9.3,-1.7,1.0
3.2,-9.3,-1.5,1.0
3.204,-9.4,-1.5,0.9
3.206,-9.5,-1.5,1.0
3.212,-9.7,-1.5,1.1
3.3,-9.9,-1.3,0.9
3.303,-9.9,-0.9,0.9
3.305,-9.7,-0.8,0.8
3.306,-9.6,-0.7,0.9
3.4,-9.7,-0.6,0.9
3.407,-9.6,-0.4,0.8
3.422,-9.8,-0.2,0.9
3.424,-9.9,-0.0,1.0
3.5,-10.0,0.1,1.1
3.503,-10.4,-0.1,0.8
3.504,-10.0,-0.1,1.0
3.506,-9.9,-0.2,0.9
3.605,-9.5,-0.3,0.9
3.608,-9.5,-0.0,1.3
3.609,-9.6,0.1,1.3
3.611,-9.7,0.3,1.4
3.699,-9.7,0.3,1.4
3.703,-10.5,0.3,2.1
3.704,-10.1,0.4,1.9
3.707,-10.4,0.1,1.7
3.799,-10.2,-0.1,2.0
3.815,-8.8,0.1,2.2
3.817,-8.2,-0.6,2.1
3.818,-8.5,-0.6,1.8
3.899,-8.4,-0.4,2.0
3.903,-5.9,0.0,3.6
3.904,-4.1,0.7,4.7
3.906,-3.0,1.6,6.0
3.999,-3.8,3.9,6.2
4.003,-11.4,1.2,0.7
4.009,-12.4,1.7,0.0
4.011,-12.7,1.2,2.3
4.099,-13.5,0.7,2.8
4.103,-9.5,0.7,4.3
4.104,-7.1,1.3,4.4
4.11,-6.8,0.1,4.0
4.174,-9.6,-0.9,3.9
4.185,-5.8,-0.9,2.0
4.187,-3.8,2.6,1.6
4.202,-3.6,0.3,0.7
4.298,-5.1,-2.5,0.7
4.302,-4.7,10.7,-0.1
4.425,-4.4,9.8,0.7
4.427,-3.2,0.7,-5.8
4.428,0.6,0.1,-6.8
4.432,12.7,29.8,-3.7
4.433,8.5,37.3,-10.8
4.501,8.7,23.9,-11.3
4.503,6.9,16.7,-5.8
4.51,-2.0,14.0,-8.6
4.512,-12.5,-0.8,-15.6
4.513,3.7,11.5,-4.7
4.526,1.9,-0.0,-6.0
4.602,23.3,14.2,3.2
4.604,1.9,12.3,-0.1
4.701,-3.2,3.4,3.9
4.705,2.1,1.6,-3.5
4.712,0.2,3.5,-7.7
4.714,-9.5,7.6,-13.9
4.799,-2.8,-5.5,-14.6
4.801,7.3,-0.6,-11.5
4.804,0.8,-0.4,-9.8
4.805,0.2,0.8,-7.1
4.906,-1.4,-0.6,-4.7
4.908,-2.4,2.0,-6.3
4.911,-2.9,5.5,-15.8
4.913,-4.1,6.6,-16.2
5.005,-3.0,2.5,-12.6
5.007,-2.4,0.8,-8.8
5.011,-5.2,4.3,-3.1
5.014,0.2,6.2,-3.7
5.099,4.1,7.5,-4.9
5.1,2.7,9.5,-7.5
5.108,0.7,9.4,-4.8
5.111,-0.1,4.9,-4.9
5.198,-0.5,3.8,-6.0
5.2,0.0,4.1,-6.5
5.208,0.2,5.4,-10.0
5.21,0.1,5.6,-11.7
5.299,0.1,5.7,-10.8
5.3,0.1,4.9,-9.6
5.305,-0.2,4.1,-8.0
5.315,-0.4,4.4,-7.8
5.399,-0.1,5.5,-7.9
5.401,0.3,6.5,-7.6
5.404,1.1,7.6,-6.1
5.406,1.4,7.1,-5.4
5.499,1.2,6.9,-5.5
5.5,1.1,6.8,-6.2
5.509,0.7,6.1,-7.5
5.511,0.5,5.8,-8.0
5.6,0.4,5.6,-8.4
5.603,0.3,5.5,-8.8
5.612,0.3,5.3,-8.8
5.614,0.2,5.1,-8.5
5.703,0.3,5.2,-8.2
5.704,0.5,5.3,-8.0
5.72,0.7,5.8,-7.7
5.722,0.8,6.1,-7.6
5.799,0.8,6.2,-7.3
5.8,0.8,6.3,-7.3
5.803,0.7,6.2,-7.6
5.805,0.6,6.1,-7.7
5.905,0.6,5.9,-7.8
5.906,0.6,5.7,-7.9
5.909,0.6,5.6,-8.0
5.911,0.6,5.7,-8.0
5.999,0.7,5.7,-8.0
