accel_time_list,accel_x_list,accel_y_list,accel_z_list
6.229,-5.6,-5.3,5.9
6.231,-5.5,-5.3,5.8
6.233,-5.7,-5.1,5.7
6.236,-5.6,-5.3,6.0
6.237,-5.7,-5.5,5.7
6.299,-5.5,-5.4,5.5
6.3,-5.6,-5.3,5.3
6.308,-5.5,-5.4,5.3
6.31,-5.8,-5.3,5.0
6.403,-5.5,-5.4,5.2
6.404,-5.6,-5.3,5.1
6.408,-5.7,-4.7,4.9
6.498,-5.9,-4.6,4.7
6.5,-5.2,-4.9,4.8
6.533,-6.6,-4.7,4.6
6.546,-7.5,-4.4,4.8
6.599,-5.5,-6.3,4.2
6.6,-8.5,-4.8,2.4
6.602,-8.0,-6.1,0.5
6.605,-10.1,-6.4,-0.8
6.724,-6.6,-6.8,-1.2
6.725,-7.8,-5.6,-0.8
6.731,-8.0,-6.4,0.7
6.737,-4.7,-7.6,2.8
6.825,-10.3,-6.7,-0.6
6.827,-6.2,-7.2,0.4
6.828,-7.8,-6.9,-0.1
6.831,-7.8,-6.7,-0.7
6.833,-8.1,-6.4,-0.9
6.923,-8.5,-6.5,-1.0
6.926,-8.8,-7.5,-1.3
6.929,-8.0,-6.0,-0.7
6.931,-8.3,-5.7,-0.8
7.023,-8.3,-6.2,-0.6
7.025,-8.4,-5.9,-0.6
7.03,-7.4,-6.2,-1.1
7.032,-7.0,-12.6,-0.5
7.125,-12.0,-6.0,-2.0
7.127,-6.6,-11.3,-0.0
7.13,-6.7,-8.3,1.6
7.131,-9.9,-6.5,2.0
7.223,-2.9,-8.0,3.0
7.225,-5.2,-8.5,2.8
7.228,-4.8,-8.1,2.5
7.238,-3.9,-9.3,3.2
7.323,-2.6,-9.0,3.7
7.325,-1.7,-7.3,4.0
7.328,-4.0,-6.5,3.3
7.33,-3.8,-7.8,2.2
7.423,-4.1,-8.5,1.7
7.425,-5.0,-7.4,0.9
7.433,-8.7,-6.1,-0.1
7.434,-9.2,-7.5,-0.4
7.523,-6.7,-7.5,0.9
7.525,-4.9,-7.1,3.7
7.528,-6.8,-6.5,4.9
7.53,-6.3,-6.4,2.7
7.627,-5.2,-7.8,2.2
7.629,-5.5,-6.6,3.4
7.651,-5.9,-3.6,2.6
7.653,-4.1,-4.2,1.3
7.724,-2.6,-3.3,2.0
7.726,-2.8,-3.6,-0.2
7.73,-14.3,-13.4,-1.7
7.8,-27.0,-12.7,24.5
7.801,-31.9,4.9,-0.1
7.803,-8.1,18.1,5.8
7.812,-34.3,-18.5,19.1
7.904,16.8,-17.1,29.5
7.906,6.5,-0.9,15.4
7.908,16.3,-1.3,-5.1
8.024,9.9,-20.8,2.2
8.026,0.7,-5.9,3.1
8.028,3.7,-0.9,9.0
8.029,3.7,-5.0,14.3
8.125,-3.8,-6.6,8.1
8.127,-1.4,-10.7,6.9
8.129,-2.6,-9.3,4.7
8.13,-1.4,-8.1,2.5
8.133,-2.2,-3.5,4.2
8.223,-0.5,-4.6,6.0
8.225,0.3,-1.4,7.6
8.23,2.0,-2.0,6.6
8.233,-0.8,-3.7,9.6
8.323,-1.3,-3.2,9.5
8.325,0.0,-4.5,8.6
8.326,0.5,-7.1,8.5
8.334,2.1,-6.3,11.8
8.423,-0.1,-6.5,8.0
8.425,1.5,-3.3,6.0
8.434,2.0,-1.3,6.4
8.438,1.1,-4.7,10.5
8.526,0.5,-7.9,9.3
8.529,-1.7,-8.8,6.7
8.532,-2.3,-8.2,7.1
8.536,0.2,-4.4,6.1
8.623,-0.5,-7.5,6.6
8.629,-0.1,-6.1,8.4
8.631,0.1,-5.0,8.1
8.634,0.6,-7.2,6.6
8.723,0.4,-7.4,6.3
8.725,0.1,-7.2,6.7
8.726,-0.4,-6.7,7.9
8.729,-0.7,-5.8,9.5
8.825,-0.1,-5.3,8.7
8.836,0.5,-5.5,7.7
8.838,0.5,-6.1,7.4
8.841,-0.1,-6.7,6.8
8.926,-0.5,-6.9,7.2
8.928,-0.3,-6.3,7.5
8.93,-0.2,-6.1,7.8
8.933,-0.2,-6.3,7.8
9.023,-0.4,-5.9,7.8
9.024,-0.6,-5.6,7.7
9.026,-0.7,-5.7,7.9
9.029,-0.2,-6.2,7.8
9.123,0.0,-6.2,7.7
9.125,0.2,-6.1,7.6
9.127,0.2,-6.2,7.5
9.13,0.2,-6.4,7.4
9.224,0.2,-6.3,7.5
9.228,0.1,-6.3,7.6
9.229,-0.0,-6.3,7.6
9.232,-0.3,-6.2,7.7
9.322,-0.4,-6.1,7.9
9.325,-0.5,-6.0,7.9
9.326,-0.5,-5.9,7.8
9.4,-0.4,-6.1,7.5
9.401,-0.2,-6.0,7.6
9.403,-0.2,-6.0,7.6
9.405,-0.1,-6.3,7.6
9.497,0.1,-6.3,7.6
9.499,0.2,-6.3,7.6
9.501,0.1,-6.3,7.7
9.504,0.1,-6.2,7.7
9.608,-0.1,-6.3,7.6
9.609,-0.2,-6.3,7.6
9.611,-0.3,-6.2,7.6
9.613,-0.3,-6.2,7.6
9.71,-0.3,-6.2,7.5
9.712,-0.3,-6.1,7.6
9.714,-0.3,-6.1,7.7
9.715,-0.2,-6.2,7.7
9.799,-0.0,-6.3,7.6
