accel_time_list,accel_x_list,accel_y_list,accel_z_list
3.003,-6.7,-7.3,-0.1
3.009,-6.8,-7.3,-0.2
3.018,-6.7,-7.4,-0.4
3.02,-6.6,-7.5,-0.4
3.102,-6.5,-7.4,-0.2
3.104,-6.6,-7.4,-0.1
3.105,-6.6,-7.4,-0.2
3.107,-6.6,-7.4,-0.2
3.201,-6.5,-7.3,-0.3
3.202,-6.6,-7.3,-0.4
3.208,-6.5,-7.2,-0.4
3.3,-6.5,-7.3,-0.5
3.303,-6.8,-7.4,-0.7
3.305,-6.6,-7.4,-0.8
3.306,-6.7,-7.3,-0.7
3.4,-6.8,-7.4,-0.8
3.407,-6.6,-7.5,-0.9
3.417,-6.6,-7.6,-1.1
3.419,-6.6,-7.5,-1.0
3.5,-6.5,-7.0,-0.8
3.506,-6.7,-7.1,-1.2
3.508,-6.3,-6.8,-1.4
3.51,-6.7,-7.4,-1.5
3.6,-6.6,-7.5,-1.3
3.603,-6.4,-7.2,-1.2
3.605,-6.5,-7.3,-1.0
3.61,-6.7,-7.6,-1.1
3.7,-6.4,-7.2,-1.1
3.703,-6.5,-7.2,-1.5
3.705,-6.5,-7.3,-1.1
3.706,-6.4,-7.2,-1.7
3.8,-6.4,-7.3,-2.1
3.816,-6.5,-7.1,-1.9
3.818,-6.3,-7.4,-1.8
3.819,-6.3,-7.3,-1.6
3.901,-6.2,-6.8,-1.1
3.905,-6.3,-7.2,-1.3
3.906,-6.3,-7.1,-1.4
3.908,-6.4,-7.4,-1.5
3.999,-6.4,-7.1,-1.5
4.006,-6.7,-7.2,-1.7
4.007,-6.6,-6.7,-1.7
4.009,-6.8,-6.8,-2.0
4.1,-6.7,-6.9,-2.0
4.103,-6.7,-6.4,-2.0
4.105,-6.9,-6.6,-2.1
4.106,-6.9,-6.8,-2.3
4.199,-7.0,-6.3,-2.5
4.211,-7.0,-6.0,-2.2
4.212,-7.1,-6.2,-2.9
4.214,-7.2,-6.7,-2.8
4.299,-7.2,-6.5,-2.7
4.306,-6.8,-6.5,-2.6
4.308,-6.8,-6.1,-2.4
4.31,-6.7,-6.0,-2.3
4.399,-6.6,-6.5,-2.5
4.407,-6.4,-6.3,-2.3
4.409,-6.4,-6.0,-2.3
4.411,-6.5,-6.2,-2.3
4.499,-6.5,-6.0,-2.4
4.508,-6.3,-6.0,-2.5
4.51,-6.3,-5.7,-2.4
4.512,-6.2,-5.6,-2.4
4.599,-6.2,-5.9,-2.5
4.606,-6.9,-5.5,-2.2
4.608,-7.1,-6.0,-2.1
4.609,-6.4,-7.0,-1.8
4.699,-5.8,-7.2,-0.5
4.702,-6.1,-6.2,3.4
4.704,-8.3,-5.9,6.3
4.799,-10.1,-6.7,4.3
4.801,-7.6,-11.0,5.5
4.805,-12.2,-10.2,6.7
4.807,-14.9,-16.9,6.3
4.907,-16.2,-18.1,9.9
4.909,-12.9,-16.8,10.5
4.912,-4.7,-2.4,-0.6
4.913,-0.3,-0.0,-10.5
5.009,1.5,1.6,-19.0
5.011,6.1,4.5,-25.3
5.014,17.1,20.2,12.5
5.016,-2.7,-0.9,14.7
5.099,-38.9,-7.6,-34.4
5.101,-36.4,-39.2,16.4
5.109,31.4,5.7,32.9
