accel_time_list,accel_x_list,accel_y_list,accel_z_list
3.402,-9.8,-2.2,-0.7
3.412,-11.8,-1.5,-0.4
3.414,-11.7,-1.8,-0.5
3.499,-11.4,-2.3,-0.8
3.503,-12.7,-3.0,-1.4
3.504,-11.8,-3.1,-1.1
3.506,-10.7,-2.7,-0.6
3.601,-10.0,0.0,1.3
3.605,-9.5,-2.6,0.4
3.606,-10.1,-0.8,0.2
3.608,-10.3,-2.3,-0.6
3.699,-10.0,-4.8,-0.2
3.703,-10.6,-4.0,1.7
3.704,-12.0,-2.8,1.7
3.706,-13.0,-1.3,1.9
3.799,-14.5,0.4,1.1
3.818,-15.4,-0.2,0.0
3.825,-13.5,-2.4,3.1
3.826,-11.2,-4.1,3.9
3.899,-9.9,-3.6,3.1
3.903,-6.0,-5.8,1.5
3.904,-4.1,-5.4,1.4
3.906,-1.6,-4.9,2.6
3.999,1.4,-5.3,2.0
4.003,9.5,-1.7,-1.7
4.004,11.4,-5.0,-4.8
4.006,12.3,-7.8,-6.0
4.099,11.1,-6.3,-5.1
4.103,7.5,-2.0,-5.2
4.105,6.4,-3.7,-7.9
4.299,4.4,-5.0,-7.1
4.301,-8.9,-10.5,-1.2
4.312,-19.6,-6.2,-7.4
4.314,-20.8,0.8,-12.7
4.399,-25.1,-19.6,-4.2
4.401,-38.7,11.8,39.2
4.404,-0.3,5.0,-1.2
4.406,34.7,26.6,14.2
4.448,29.4,-4.1,14.7
4.454,22.8,-1.0,-2.2
4.458,-22.4,-13.1,34.7
4.459,-4.8,-2.0,22.5
4.524,1.5,-0.5,9.3
4.526,-1.7,1.7,4.3
4.532,1.7,-0.5,-3.9
4.533,-0.5,-9.8,3.9
4.599,-9.7,-1.7,11.7
4.609,1.6,-5.2,8.2
4.613,-0.1,5.6,7.3
4.614,2.8,0.8,0.7
4.699,3.0,0.9,0.7
4.704,2.1,6.6,3.3
4.708,-12.7,-15.9,7.0
4.709,-4.9,-18.7,5.8
4.799,-12.4,-8.6,0.3
4.802,-2.2,-1.7,10.3
4.805,-1.4,-7.6,13.9
4.807,-0.9,-19.2,4.2
4.905,6.3,-3.7,7.0
4.906,4.0,-6.4,8.5
4.91,-3.5,0.9,15.2
4.911,-0.8,-1.6,13.3
5.002,-0.5,-7.8,7.8
5.003,0.6,-6.7,3.6
5.01,-2.6,-6.2,2.0
5.012,-4.7,-5.6,8.4
5.099,-3.4,3.8,12.1
5.101,-1.7,-5.6,10.7
5.104,-1.1,-3.6,1.6
5.106,0.9,-3.2,7.3
5.199,-0.0,-3.4,12.0
5.201,-0.6,-1.2,13.4
5.204,1.9,-3.4,8.9
5.206,1.6,-6.9,7.7
5.299,-1.4,-3.8,10.0
5.301,-2.2,-2.7,9.2
5.304,-0.5,0.4,11.4
5.314,0.9,1.4,11.4
5.399,2.2,3.1,11.9
5.401,1.8,0.4,11.2
5.404,-1.5,-4.7,7.1
5.406,-2.7,-6.2,5.0
5.499,-1.6,-9.1,6.1
5.501,-3.5,-5.5,8.2
5.509,-0.8,-2.5,9.4
5.511,-0.6,-2.8,9.1
5.609,-0.2,-4.6,8.0
5.611,-0.6,-4.5,8.5
5.614,-0.8,-3.2,9.9
5.618,-0.9,-3.9,9.7
5.704,-0.9,-4.2,9.1
5.706,-0.8,-3.3,9.4
5.719,-0.3,-1.2,10.7
5.72,0.2,-2.0,9.7
5.801,0.2,-3.5,9.1
5.807,-0.7,-4.7,8.8
5.813,-1.6,-4.3,8.0
5.899,-1.6,-4.4,8.3
5.903,-1.6,-4.4,8.8
5.905,-0.8,-3.9,8.5
5.91,-0.7,-4.1,8.7
6.006,-0.7,-3.8,9.1
6.008,-0.8,-3.9,9.2
6.01,-0.5,-3.9,8.8
6.013,-0.5,-3.0,9.7
6.099,-0.6,-2.6,10.1
6.102,-0.7,-2.7,9.8
6.11,-0.6,-3.2,9.5
6.123,-0.7,-3.8,8.9
6.205,-1.0,-3.9,8.7
6.206,-1.0,-4.2,8.4
6.208,-1.1,-4.3,8.4
6.23,-0.8,-3.7,8.7
6.313,-0.7,-3.8,8.6
6.315,-0.7,-4.1,8.8
6.317,-0.9,-3.6,9.2
6.32,-0.7,-3.7,9.2
6.399,-0.6,-3.5,9.3
