accel_time_list,accel_x_list,accel_y_list,accel_z_list
6.7,-6.5,-5.9,4.3
6.702,-6.4,-5.8,4.1
6.703,-6.7,-5.9,4.1
6.705,-6.6,-6.2,4.2
6.707,-6.4,-5.8,4.3
6.8,-6.3,-5.7,4.1
6.809,-6.5,-5.6,4.1
6.811,-6.4,-6.1,4.0
6.814,-6.8,-5.8,4.5
6.816,-6.5,-5.9,4.4
6.9,-6.7,-5.3,4.3
6.911,-6.6,-5.2,4.1
6.912,-6.8,-5.2,3.9
6.914,-6.9,-5.3,3.7
6.916,-6.6,-5.4,3.5
7.005,-7.2,-5.3,3.9
7.008,-7.2,-5.3,4.1
7.01,-7.1,-5.4,4.1
7.012,-7.1,-5.1,4.1
7.013,-7.1,-5.0,4.0
7.1,-7.0,-5.0,4.2
7.102,-7.0,-5.0,4.2
7.103,-6.8,-5.0,4.1
7.105,-6.6,-5.0,4.3
7.111,-6.4,-4.9,4.4
7.201,-6.3,-5.0,4.3
7.203,-6.3,-5.1,4.4
7.209,-6.4,-5.2,4.7
7.211,-6.1,-5.8,4.9
7.212,-5.8,-5.7,4.8
7.3,-5.6,-5.2,5.2
7.302,-5.5,-5.6,6.4
7.303,-5.1,-6.3,7.5
7.305,-4.7,-5.9,8.1
7.306,-3.4,-5.6,9.1
7.4,-1.8,-5.6,11.3
7.41,-0.2,-6.7,10.7
7.412,1.4,-8.1,9.8
7.413,2.3,-8.6,8.6
7.415,2.1,-8.6,6.3
7.506,1.5,-5.4,7.0
7.508,-1.5,-10.5,6.8
7.51,-4.7,-16.3,5.2
7.511,-5.0,-10.7,5.9
7.513,-4.2,-7.1,4.9
7.6,-3.2,-7.0,1.9
7.602,-1.9,-7.9,-0.3
7.604,-0.5,-7.8,-1.3
7.606,-0.9,-10.6,2.8
7.701,-4.7,-7.9,4.7
7.707,-9.5,-7.5,8.0
7.708,-13.3,-7.4,5.8
7.71,-15.0,-2.9,-0.0
7.712,-13.0,3.9,-6.4
7.806,-6.4,7.1,-6.9
7.807,-38.8,2.7,-30.8
7.809,4.6,-39.2,10.2
7.811,-31.0,-14.2,7.7
7.812,17.3,-25.2,-13.9
7.9,1.3,-6.5,-1.3
7.906,2.6,-12.5,-6.5
7.908,6.5,-12.1,-1.2
7.909,2.7,-24.3,-6.9
7.911,2.4,-25.5,-7.5
8.0,4.9,-13.7,-3.8
8.001,4.2,-1.4,2.1
8.003,3.0,4.4,3.5
8.005,0.8,5.0,5.5
8.018,-0.1,-2.7,-1.1
8.1,-0.1,-9.1,-10.2
8.11,0.5,-7.3,-8.6
8.113,0.5,-7.6,-5.2
8.114,-1.9,-6.0,-6.6
8.118,-1.0,-6.1,-12.7
8.201,1.4,-2.1,-6.1
8.203,-0.5,-4.5,-7.7
8.205,-1.4,-7.5,-8.7
8.21,-0.9,-3.3,-5.3
8.212,1.0,-3.8,-5.8
8.3,0.2,-3.5,-1.5
8.302,1.4,3.4,4.1
8.304,0.4,-10.1,-12.1
8.305,0.9,-12.0,-13.9
8.307,-3.9,-12.0,-18.5
8.399,-3.3,-11.0,-19.2
8.401,-1.9,-12.6,-17.5
8.403,-1.6,-13.1,-14.5
8.412,-2.2,-10.9,-11.2
8.414,-2.7,-6.8,-8.1
8.5,-1.5,-2.4,-5.8
8.507,0.0,-2.2,-5.2
8.509,0.1,-1.4,-4.1
8.511,0.5,-0.8,-3.8
8.512,0.5,-1.9,-3.6
8.6,-0.6,-2.9,-3.8
8.601,-0.8,-3.3,-4.3
8.603,-0.7,-3.0,-4.7
8.609,-0.5,-2.9,-4.4
8.611,0.3,-4.1,-5.6
8.7,-0.6,-4.3,-6.7
8.701,-1.3,-4.3,-6.7
8.707,-0.9,-5.0,-8.3
8.709,-0.5,-6.1,-10.2
8.71,-0.1,-8.3,-11.5
8.8,-0.1,-9.0,-11.8
8.808,-0.3,-9.4,-12.1
8.822,-0.4,-10.1,-12.8
8.824,-0.8,-9.7,-11.7
8.826,-1.4,-8.0,-10.7
8.9,-1.8,-6.1,-9.4
8.901,-1.7,-4.1,-7.6
8.903,-0.7,-2.7,-6.0
8.904,-0.5,-1.9,-5.0
8.909,-0.5,-2.2,-5.2
9.004,-0.8,-2.5,-5.7
9.007,-0.8,-2.9,-6.1
9.008,-1.0,-3.1,-6.3
9.01,-1.0,-3.5,-7.0
9.012,-1.2,-4.3,-7.8
9.1,-1.2,-4.7,-8.2
9.101,-1.3,-5.5,-9.3
9.103,-1.4,-6.3,-10.4
9.105,-1.6,-7.2,-11.5
9.106,-1.7,-7.9,-11.6
9.198,-1.7,-7.8,-11.4
9.211,-1.6,-7.1,-10.6
9.219,-1.4,-5.8,-9.2
9.22,-1.2,-4.6,-8.0
9.299,-0.8,-3.8,-7.1
9.301,-0.6,-3.3,-6.4
9.303,-0.6,-3.3,-6.2
9.308,-0.6,-3.4,-6.2
9.309,-0.7,-3.6,-6.4
9.399,-0.7,-3.8,-6.7
9.401,-0.8,-4.2,-7.2
9.402,-0.9,-4.7,-7.9
9.404,-1.0,-5.2,-8.5
9.405,-1.2,-5.7,-9.2
9.499,-1.4,-6.2,-9.8
9.501,-1.5,-6.4,-10.2
9.502,-1.6,-6.4,-10.4
9.511,-1.6,-6.3,-10.3
9.513,-1.6,-5.7,-9.4
9.6,-1.5,-5.1,-8.6
9.616,-1.3,-4.7,-8.2
9.617,-1.2,-4.4,-7.7
9.619,-1.0,-4.0,-7.1
9.622,-0.9,-3.9,-6.9
9.699,-0.9,-3.9,-7.0
9.701,-0.9,-4.0,-7.3
9.702,-1.0,-4.2,-7.6
9.704,-1.1,-4.5,-8.0
9.706,-1.2,-4.9,-8.5
9.799,-1.3,-5.3,-9.0
9.8,-1.3,-5.5,-9.3
9.805,-1.4,-5.7,-9.5
9.807,-1.5,-5.6,-9.4
9.808,-1.4,-5.5,-9.2
9.899,-1.4,-5.3,-9.1
9.901,-1.4,-5.1,-8.8
9.904,-1.3,-4.8,-8.4
9.906,-1.2,-4.5,-8.1
9.907,-1.1,-4.3,-7.9
9.999,-1.1,-4.2,-7.7
10.0,-1.1,-4.2,-7.7
