accel_time_list,accel_x_list,accel_y_list,accel_z_list
1.531,2.6,-3.9,7.6
1.542,3.4,-2.9,7.9
1.545,4.0,-2.4,8.2
1.547,4.2,-3.0,7.6
1.631,4.0,-4.5,6.7
1.632,4.1,-4.3,7.1
1.634,4.3,-4.4,7.3
1.636,4.5,-5.0,7.6
1.699,5.1,-5.4,8.0
1.704,5.5,-5.2,8.2
1.824,5.4,-4.4,7.8
1.826,5.3,-4.4,7.6
1.829,4.4,-5.3,7.1
1.831,4.3,-5.3,6.8
1.926,4.2,-5.1,6.4
1.927,4.0,-4.6,6.2
1.943,3.6,-3.6,5.4
1.945,3.3,-3.6,4.9
1.954,3.2,-3.9,4.7
2.024,2.8,-4.3,4.4
2.029,3.3,-5.2,4.7
2.039,3.7,-4.5,4.5
2.041,4.6,-5.1,4.7
2.125,4.5,-6.8,4.2
2.129,5.3,-7.6,5.1
2.131,5.2,-6.6,5.1
2.137,4.6,-5.4,4.3
2.225,4.4,-4.3,3.6
2.232,8.0,-9.5,5.8
2.234,9.6,-11.6,6.1
2.235,11.3,-11.4,7.5
2.3,11.3,-7.8,9.5
2.32,12.9,-10.5,13.1
2.324,-36.4,-37.0,18.7
2.326,-4.7,12.6,21.9
2.424,4.3,10.7,25.3
2.429,8.6,1.0,9.9
2.435,7.7,-9.9,6.5
2.525,-3.0,-3.8,3.3
2.531,-2.4,7.9,0.9
2.534,-6.6,6.4,1.3
2.536,-7.6,6.6,0.6
2.537,-8.9,8.8,-1.8
2.625,-11.7,10.5,-2.2
2.628,-8.2,10.0,-2.3
2.635,-6.6,8.8,-1.3
2.637,-6.2,6.9,-1.1
2.723,-6.1,6.5,-1.9
2.731,-4.8,2.9,1.6
2.732,-2.6,0.7,3.8
2.734,-1.4,-0.6,5.5
2.825,-1.6,0.2,4.7
2.833,-2.8,-4.7,4.2
2.835,-0.7,-7.4,6.6
2.837,0.3,-8.6,11.5
2.924,-7.4,-0.9,39.1
2.927,0.0,8.9,8.0
2.929,0.2,17.3,19.9
2.93,-0.5,16.7,14.3
3.024,1.0,10.0,12.3
3.032,1.2,-1.3,5.5
3.033,-0.7,-2.4,4.8
3.045,-0.4,-2.5,4.2
3.124,1.8,-5.0,5.1
3.127,-2.5,-2.4,6.1
3.129,-2.1,-1.3,6.2
3.13,-4.3,-3.5,5.0
3.224,-5.0,-3.2,6.1
3.227,-5.0,1.5,14.4
3.235,-5.0,-0.8,15.8
3.237,-6.7,-6.9,13.8
3.324,-8.1,-9.3,12.1
3.328,-7.2,-7.6,8.2
3.329,-5.4,-7.8,6.8
3.331,-4.5,-6.3,5.6
3.424,-3.8,-5.1,5.5
3.427,-2.9,-2.7,6.1
3.439,-2.7,-0.3,6.8
3.441,-1.3,0.2,6.9
3.523,-1.6,-0.9,7.0
3.546,0.3,-0.0,8.4
3.553,0.9,2.1,9.3
3.624,-0.0,2.7,9.4
3.632,-0.2,1.9,10.3
3.637,0.7,4.0,12.9
3.639,0.3,4.7,12.3
3.724,-0.3,5.0,11.8
3.726,-0.3,3.9,10.6
3.729,-0.4,2.6,8.0
3.73,-0.8,2.7,7.5
3.824,-0.8,2.9,7.3
3.826,-0.5,3.0,7.7
3.839,-1.4,4.5,8.4
3.847,-0.9,3.1,9.8
3.924,-1.1,2.3,10.7
3.926,-1.9,4.0,11.0
3.929,-2.2,3.1,11.2
3.931,-2.1,1.3,10.7
4.024,-2.2,1.9,10.2
4.025,-2.2,2.2,9.9
4.029,-2.0,1.8,8.8
4.03,-1.8,2.5,8.8
4.124,-1.3,1.7,8.8
4.125,-1.1,2.0,8.6
4.129,-1.1,3.9,8.6
4.132,-0.8,3.9,9.0
4.224,-0.6,4.1,9.2
4.225,-0.7,4.6,9.4
4.24,-0.9,4.9,9.4
4.242,-1.0,4.7,9.3
4.323,-1.0,4.6,9.0
4.325,-1.0,4.9,9.0
4.331,-1.0,2.7,8.9
4.333,-1.1,3.4,8.6
4.424,-0.8,3.5,8.6
4.425,-0.8,3.2,9.2
4.429,-1.5,3.2,8.7
4.437,-2.2,4.0,8.4
