accel_time_list,accel_x_list,accel_y_list,accel_z_list
3.024,-4.7,-5.3,6.5
3.028,-4.8,-5.5,6.4
3.029,-4.8,-6.0,6.4
3.04,-4.6,-6.1,6.4
3.124,-4.5,-6.2,6.3
3.127,-4.5,-5.9,6.2
3.129,-4.4,-5.9,6.2
3.13,-4.4,-6.2,6.1
3.224,-4.5,-5.3,6.3
3.227,-4.7,-5.6,6.6
3.233,-4.7,-5.6,6.7
3.235,-4.6,-5.2,6.7
3.324,-4.6,-5.5,6.5
3.327,-4.8,-6.1,6.3
3.329,-4.8,-6.3,6.3
3.331,-4.8,-6.3,6.2
3.424,-4.7,-6.1,6.3
3.427,-4.6,-5.6,6.4
3.437,-4.8,-5.2,6.5
3.438,-4.7,-5.7,6.1
3.526,-4.2,-5.3,6.0
3.532,-4.2,-5.6,6.0
3.534,-4.1,-5.5,6.1
3.536,-4.1,-4.8,6.0
3.624,-4.2,-4.6,6.0
3.627,-4.5,-3.9,5.1
3.629,-4.4,-3.9,5.0
3.634,-4.2,-2.9,4.6
3.724,-4.1,-2.8,4.2
3.727,-3.8,-4.1,4.5
3.729,-5.9,-3.1,4.4
3.73,-4.5,-5.0,4.8
3.823,-5.1,-4.2,6.8
3.834,-4.7,-2.5,9.8
3.836,-3.2,-4.9,8.8
3.837,-2.2,-8.9,6.6
3.924,-2.6,-11.1,3.0
3.927,4.7,4.1,9.9
3.935,-4.8,12.4,10.1
3.937,0.7,-6.3,3.4
4.025,4.4,1.1,6.1
4.028,-2.4,6.6,0.8
4.029,-6.4,0.1,0.8
4.031,8.4,-9.9,15.7
4.123,39.2,-35.3,22.5
4.127,-12.7,-39.2,3.7
4.128,-13.1,-3.9,33.1
4.13,18.9,15.0,23.7
4.223,1.4,-14.1,-15.8
4.235,13.2,9.0,-7.6
4.236,5.6,-7.8,-13.1
4.238,6.4,-16.2,-11.4
4.324,0.8,-13.0,-4.3
4.327,-3.0,-7.0,4.5
4.329,-2.3,-3.3,0.2
4.334,0.7,-2.0,-2.0
4.423,2.5,-0.9,-1.7
4.431,5.6,-5.4,0.3
4.433,7.5,-8.3,1.2
4.434,4.6,-12.6,-0.4
4.526,3.6,-26.7,0.8
4.529,-6.5,-21.4,2.6
4.531,-2.7,-12.3,0.2
4.532,-1.1,-11.4,-2.3
4.623,5.6,9.6,-7.9
4.627,5.3,-13.1,-8.3
4.628,2.4,-12.7,-8.3
4.63,2.9,-9.2,-3.6
4.725,1.4,-9.3,-1.0
4.729,-0.0,-5.0,2.5
4.731,-0.4,-6.7,0.5
4.823,1.1,-11.7,-1.9
4.825,2.6,-14.7,-3.6
4.828,1.5,-10.2,-7.4
4.83,0.3,-7.8,-6.3
4.923,0.4,-6.9,-5.4
4.925,0.6,-6.4,-5.4
4.928,0.3,-5.4,-5.7
4.93,1.1,-5.5,-6.2
5.023,2.1,-6.4,-7.3
5.029,1.9,-6.9,-7.9
5.032,1.0,-7.4,-7.9
5.034,0.7,-8.7,-7.7
5.123,0.7,-8.6,-6.9
5.125,1.0,-8.2,-6.4
5.128,1.5,-7.1,-6.1
5.134,1.0,-6.7,-5.8
5.223,1.1,-6.8,-5.7
5.225,1.7,-6.0,-6.2
5.233,1.6,-5.3,-8.1
5.235,1.5,-5.5,-9.0
5.323,1.4,-5.6,-9.3
5.325,1.1,-5.4,-8.8
5.33,1.0,-4.9,-7.8
5.348,0.8,-5.0,-7.9
5.424,0.9,-5.0,-8.0
5.426,0.9,-5.5,-8.1
5.431,0.8,-7.2,-7.9
5.45,1.2,-7.1,-7.6
5.524,1.3,-7.0,-7.2
5.525,1.3,-6.5,-6.7
5.529,1.3,-5.9,-6.7
5.53,1.1,-5.7,-7.1
5.624,1.2,-5.8,-7.6
5.63,1.2,-5.8,-8.1
5.634,1.2,-5.5,-8.5
5.635,1.0,-5.4,-8.2
5.724,1.0,-5.3,-8.0
5.727,1.1,-5.5,-7.9
5.739,1.0,-5.9,-7.8
5.741,1.1,-6.1,-7.7
5.827,1.0,-6.3,-7.5
5.829,1.2,-6.3,-7.3
5.832,1.3,-6.2,-7.4
5.834,1.3,-6.0,-7.4
5.923,1.2,-5.9,-7.4
5.925,1.2,-5.7,-7.5
5.932,1.3,-5.6,-7.9
5.933,1.3,-5.6,-8.0
