accel_time_list,accel_x_list,accel_y_list,accel_z_list
5.098,-17.9,-2.5,4.2
5.1,-12.9,-2.4,4.4
5.208,-9.2,-0.5,4.3
5.21,-9.1,0.1,4.3
5.212,-9.8,-0.5,3.9
5.213,-10.8,-1.5,3.3
5.216,-9.8,-2.2,2.6
5.301,-9.8,-1.6,2.7
5.307,-9.6,-1.3,2.8
5.308,-9.5,-1.4,2.8
5.312,-9.5,-1.6,2.1
5.324,-8.9,-1.6,2.0
5.4,-8.6,-1.8,1.9
5.402,-8.4,-1.7,1.8
5.405,-7.5,-2.3,1.9
5.41,-7.9,-2.5,1.9
5.507,-8.3,-2.7,1.8
5.509,-9.0,-2.2,1.9
5.514,-11.8,-1.3,0.7
5.599,-11.5,-0.9,1.1
5.601,-9.0,-0.8,2.0
5.603,-6.3,-0.3,3.3
5.606,-6.9,1.6,6.1
5.674,-7.2,0.4,5.9
5.676,-5.0,-2.1,7.0
5.678,-0.9,-1.1,7.6
5.692,3.2,-3.8,14.8
5.798,1.5,-11.7,11.3
5.801,1.9,-15.8,7.2
5.808,2.4,-15.8,8.1
5.902,-16.0,-8.4,18.8
5.903,-28.0,-0.8,7.8
5.905,-13.4,3.2,0.2
5.907,5.0,9.2,-0.1
5.916,-8.8,7.5,-4.8
6.0,-3.2,6.2,-10.4
6.002,3.1,2.9,-9.2
6.003,-2.1,1.7,-6.0
6.007,-6.6,0.5,-1.3
6.1,-4.6,-3.8,1.7
6.102,-2.3,-7.7,4.5
6.104,-2.2,-7.6,8.1
6.123,4.7,-10.5,6.1
6.2,-5.7,-10.6,13.6
6.202,-8.8,-6.1,9.3
6.203,-1.8,-3.1,4.6
6.207,-25.4,-3.9,32.0
6.3,-38.7,14.0,39.1
6.301,-17.1,9.4,39.2
6.303,-21.7,-16.0,34.3
6.306,11.1,-11.7,13.7
6.375,5.1,-8.1,11.2
6.376,2.0,-15.9,8.4
6.378,-2.7,-19.1,3.5
6.381,4.0,-3.3,10.0
6.498,-5.4,11.5,4.1
6.5,-9.5,18.3,1.8
6.509,-6.4,12.0,2.0
6.601,-14.2,11.9,0.6
6.603,-14.1,13.7,0.7
6.608,-8.4,14.3,1.5
6.61,-6.0,14.1,3.4
6.613,0.5,10.8,5.2
6.7,2.7,9.1,7.4
6.702,0.3,6.1,6.8
6.703,-1.6,7.0,7.6
6.711,0.6,3.5,7.1
6.8,1.1,1.2,6.5
6.801,-0.3,1.6,6.0
6.803,-0.0,3.3,5.7
6.814,2.0,3.0,5.2
6.9,0.1,0.5,4.6
6.911,-2.4,0.7,4.5
6.912,-4.5,1.6,5.1
6.916,-7.2,-0.7,5.5
7.0,-10.9,-1.8,3.3
7.001,-14.6,6.6,27.9
7.003,-9.2,-3.5,22.7
7.006,-3.1,-2.6,11.9
7.074,-3.6,-2.1,10.9
7.08,-4.2,-0.6,10.8
7.081,-4.9,0.0,7.2
7.198,-5.0,-0.7,3.3
7.2,-5.4,-0.8,3.2
7.201,-6.2,-1.6,3.9
7.207,-6.9,-0.7,6.6
7.302,-7.0,-0.3,10.3
7.312,-6.1,-0.9,9.3
7.322,-5.1,-1.5,8.3
7.323,-4.2,-2.0,8.5
7.4,-2.6,-1.2,9.8
7.402,-1.9,-1.5,10.6
7.404,-1.6,-2.4,10.8
7.406,-1.7,-2.3,10.7
7.499,-3.6,-0.2,9.7
7.501,-4.2,-0.3,8.9
7.503,-4.6,-0.3,8.0
7.504,-4.7,0.1,7.4
7.599,-4.9,-0.2,7.5
7.601,-5.3,-0.0,7.7
7.603,-5.1,0.3,7.7
7.604,-4.6,0.1,7.7
7.7,-5.3,-1.6,8.8
7.702,-5.4,-1.5,9.3
7.705,-4.9,-0.8,9.5
7.707,-4.1,-0.3,9.6
7.774,-3.4,-1.3,9.3
7.782,-3.3,-1.5,9.3
7.785,-3.5,-1.2,9.3
7.787,-3.9,-1.0,9.0
7.902,-4.6,-0.4,8.6
7.903,-4.6,-0.3,8.5
7.905,-4.6,-0.4,8.3
7.911,-4.5,-0.7,7.9
