accel_time_list,accel_x_list,accel_y_list,accel_z_list
4.501,-2.5,-7.2,5.8
4.506,-2.6,-7.0,5.8
4.598,-2.7,-7.3,5.8
4.61,-2.8,-7.6,5.8
4.612,-2.6,-7.6,5.8
4.621,-2.5,-7.6,5.7
4.624,-2.5,-7.4,5.5
4.698,-2.5,-7.6,5.5
4.703,-2.4,-7.8,5.6
4.705,-1.9,-8.5,5.2
4.706,-1.8,-8.2,5.1
4.708,-2.0,-7.9,5.3
4.824,-2.0,-7.9,5.2
4.825,-2.1,-7.9,5.1
4.827,-2.1,-8.0,5.1
4.828,-2.1,-7.9,5.1
4.83,-2.2,-7.5,5.4
4.901,-2.1,-7.6,5.4
4.904,-1.9,-7.8,5.4
4.905,-1.8,-7.9,5.4
4.907,-1.8,-7.8,5.2
4.909,-1.9,-8.0,4.9
4.92,-1.9,-7.9,4.9
5.0,-1.9,-7.9,5.0
5.002,-1.8,-8.3,5.1
5.006,-1.8,-8.3,5.1
5.008,-1.9,-7.7,5.0
5.098,-2.1,-7.7,5.0
5.1,-2.5,-7.6,5.5
5.102,-2.5,-8.1,5.2
5.103,-2.4,-8.6,4.7
5.105,-2.2,-7.5,4.5
5.198,-1.5,-6.5,4.4
5.2,-1.5,-5.9,4.7
5.202,-1.4,-6.8,5.6
5.203,-1.2,-8.4,5.8
5.205,-0.5,-8.8,4.7
5.298,-0.1,-6.5,5.1
5.299,-0.5,-6.2,4.8
5.301,-0.4,-7.0,4.5
5.303,-0.9,-7.9,4.6
5.314,-1.1,-7.9,5.9
5.398,-2.0,-6.5,7.7
5.4,-3.1,-4.8,8.2
5.402,-2.9,-2.1,8.3
5.404,-2.2,-0.3,7.5
5.411,-1.8,-0.8,7.1
5.499,-2.2,-3.0,7.2
5.507,-2.2,-4.2,6.7
5.509,-1.5,-3.7,5.5
5.51,-0.6,-4.0,3.6
5.512,-0.1,-4.7,1.9
5.598,0.2,-4.4,0.9
5.604,0.5,-3.4,0.8
5.606,1.3,-1.6,-0.1
5.608,1.8,0.6,-1.3
5.609,2.0,1.6,-3.2
5.698,2.0,1.4,-5.8
5.7,0.4,2.5,-8.5
5.702,-6.4,-1.5,-5.4
5.714,39.2,-39.2,-15.2
5.716,6.9,-36.3,4.8
5.804,5.2,-16.9,-3.6
5.806,20.4,-11.7,-23.5
5.807,13.7,-34.8,8.6
5.809,-15.3,-7.7,6.8
5.81,-5.0,1.9,-0.2
5.898,-1.9,15.4,1.7
5.9,-18.9,24.7,2.8
5.905,24.5,10.8,-12.4
5.907,29.1,-17.3,-26.4
5.908,-15.0,-25.9,-28.1
5.998,7.9,-12.1,-16.1
5.999,21.0,6.6,-8.5
6.001,10.3,4.8,-4.7
6.003,11.6,-3.3,-2.1
6.004,9.3,-5.6,-0.5
6.122,3.8,-4.4,2.4
6.124,-2.8,-3.9,3.0
6.136,-2.7,-3.8,2.7
6.138,-0.6,-3.4,0.6
6.225,-2.0,-3.0,-1.6
6.227,0.0,-2.9,-2.7
6.228,2.1,-2.4,-3.6
6.23,1.4,-4.7,-5.9
6.232,2.6,-8.1,-10.4
6.233,6.2,-10.0,-11.3
6.235,9.2,-8.8,-10.1
6.298,7.2,-7.6,-10.2
6.3,3.9,-8.5,-8.9
6.301,2.2,-9.1,-10.1
6.303,2.9,-7.5,-10.6
6.305,2.7,-4.2,-9.7
6.396,4.2,-3.1,-10.2
6.397,7.1,-3.2,-9.5
6.399,8.0,-3.3,-9.1
6.548,6.6,-4.5,-8.7
6.55,5.6,-6.0,-6.6
6.561,4.5,-6.0,-5.2
6.562,3.9,-4.7,-4.5
6.564,3.7,-3.1,-4.2
6.648,3.0,-2.4,-4.2
6.649,2.0,-2.0,-4.6
6.651,1.2,-2.2,-5.3
6.653,1.6,-3.0,-6.9
6.654,2.5,-4.8,-7.7
6.659,2.8,-5.8,-8.6
6.661,3.2,-5.8,-9.3
6.722,3.0,-6.0,-10.7
6.724,2.1,-6.3,-10.6
6.726,1.9,-6.3,-12.0
6.727,2.4,-5.1,-11.0
6.827,2.5,-4.6,-10.2
6.829,2.5,-5.3,-10.2
6.83,3.5,-5.5,-9.7
6.832,4.6,-4.8,-8.8
6.834,5.6,-4.4,-7.7
6.926,5.8,-4.6,-7.0
6.928,5.4,-4.6,-6.6
6.93,4.5,-4.6,-6.4
6.931,3.7,-4.6,-6.0
6.933,2.9,-4.2,-5.4
7.022,2.4,-3.8,-4.7
7.024,2.3,-3.6,-4.4
7.026,2.7,-3.8,-4.8
7.027,3.2,-4.5,-5.7
7.029,3.5,-5.0,-6.4
7.122,3.8,-5.5,-7.0
7.124,3.7,-5.8,-7.8
7.126,3.7,-5.7,-8.5
7.127,3.6,-5.7,-8.8
7.129,3.4,-6.1,-9.4
7.223,3.5,-6.7,-9.9
7.225,3.8,-6.7,-9.8
7.226,3.9,-6.3,-9.5
7.228,4.1,-5.9,-8.8
7.248,4.2,-5.8,-8.2
7.324,3.8,-5.5,-7.7
7.327,3.9,-5.1,-7.1
7.331,3.9,-4.7,-6.4
7.333,3.8,-4.7,-6.1
7.334,3.3,-5.1,-5.8
