accel_time_list,accel_x_list,accel_y_list,accel_z_list
2.201,-7.3,-3.5,5.1
2.207,-7.3,-4.0,4.8
2.209,-7.0,-4.2,4.7
2.211,-7.2,-3.2,5.1
2.301,-7.7,-2.7,6.4
2.303,-7.7,-2.3,6.3
2.308,-7.5,-2.3,5.7
2.309,-7.5,-2.5,5.4
2.405,-7.6,-3.2,5.4
2.407,-7.8,-3.4,5.3
2.408,-7.8,-3.8,5.2
2.41,-7.7,-3.9,5.1
2.501,-7.6,-3.6,4.9
2.503,-7.6,-3.5,5.0
2.504,-7.6,-3.5,4.9
2.506,-7.7,-3.5,5.1
2.601,-7.8,-3.8,5.6
2.602,-7.7,-4.0,5.7
2.604,-7.3,-4.4,5.7
2.615,-6.7,-5.0,5.5
2.701,-5.9,-5.7,5.7
2.703,-5.4,-6.0,5.7
2.704,-5.3,-6.0,5.6
2.706,-5.5,-5.8,5.5
2.8,-6.5,-6.2,5.4
2.802,-6.8,-5.4,5.8
2.803,-6.5,-4.8,5.7
2.901,-5.9,-4.4,4.9
2.904,-6.1,-3.2,4.0
2.906,-6.9,-2.3,4.9
2.908,-7.0,-1.5,5.4
2.999,-6.8,-1.3,5.3
3.009,-7.2,-1.3,4.6
3.01,-7.7,-1.7,4.5
3.025,-8.4,-2.2,4.5
3.109,-9.0,-3.0,4.6
3.113,-9.5,-3.9,4.4
3.114,-9.4,-3.2,4.4
3.116,-9.5,-2.7,4.2
3.199,-9.5,-2.7,3.7
3.203,-9.1,-2.9,3.5
3.205,-8.9,-2.7,3.7
3.211,-8.5,-2.7,3.7
3.299,-8.4,-2.9,3.6
3.302,-7.8,-3.5,3.1
3.304,-7.9,-4.1,2.8
3.306,-7.9,-4.5,2.9
3.399,-7.8,-4.2,3.3
3.402,-7.0,-2.8,3.4
3.429,-7.1,-3.9,3.5
3.431,-6.9,-3.9,3.8
3.502,-6.9,-3.8,3.6
3.506,-6.5,-4.1,3.4
3.509,-6.3,-4.4,3.3
3.51,-6.1,-4.9,2.9
3.598,-6.0,-5.0,2.5
3.602,-5.7,-4.5,1.1
3.603,-6.0,-4.4,1.1
3.608,-6.0,-4.8,1.2
3.728,-5.7,-5.3,0.4
3.732,-8.1,-9.7,0.6
3.733,-9.5,-12.4,-1.6
3.735,-8.9,-12.7,-3.6
3.801,-7.5,-11.3,-2.5
3.824,-7.3,-10.3,0.0
3.827,-7.8,-8.2,0.2
3.828,-8.3,-5.5,0.8
3.83,-7.8,-6.1,2.5
3.907,-9.5,-11.1,4.1
3.909,-16.3,9.0,-4.1
3.91,-2.9,1.0,9.1
3.999,-9.0,-2.2,4.9
4.002,-9.3,12.5,4.7
4.004,-17.8,38.9,3.9
4.006,-11.1,15.0,-11.0
4.101,-12.4,18.4,-6.5
4.104,-0.2,10.1,12.5
4.105,2.1,-0.8,8.8
4.107,-1.8,1.2,10.8
4.199,-1.6,6.5,8.7
4.232,-5.1,12.2,-0.2
4.233,-5.1,11.6,0.4
4.235,-5.9,8.5,2.0
4.299,-7.4,5.5,2.8
4.302,-6.3,3.9,-0.8
4.304,-3.8,4.3,-0.4
4.313,-0.4,3.3,-1.6
4.399,1.7,2.7,-4.9
4.407,0.8,5.5,-11.4
4.409,2.2,12.4,-12.8
4.501,0.3,14.8,-2.1
4.502,-3.8,7.0,-2.4
4.51,-6.7,4.6,-12.3
4.512,-1.4,8.9,-11.8
4.599,4.7,1.4,-17.5
4.621,-0.5,4.5,-16.6
4.624,-3.8,3.2,-9.6
4.626,-3.9,2.3,-8.1
4.705,-3.6,1.9,-7.2
4.707,-2.6,3.8,-6.3
4.71,-3.1,6.9,-4.9
4.712,-2.9,8.6,-4.2
4.799,-2.5,9.0,-4.3
4.8,-2.5,8.5,-4.7
4.804,-3.2,8.8,-6.3
4.805,-2.9,8.7,-6.4
4.899,-2.3,7.9,-6.5
4.9,-1.8,6.6,-6.2
4.904,-2.8,5.9,-5.1
4.905,-3.3,6.4,-4.2
5.002,-3.3,6.7,-3.9
5.011,-3.2,6.9,-3.9
5.014,-3.8,7.6,-5.0
5.016,-4.5,8.9,-5.6
5.099,-4.9,7.5,-6.8
5.1,-5.3,7.5,-7.1
5.108,-4.6,6.4,-5.3
5.11,-4.8,5.7,-4.9
5.199,-5.2,5.5,-5.3
5.2,-4.6,6.7,-5.1
