accel_time_list,accel_x_list,accel_y_list,accel_z_list
4.005,-3.0,-5.4,7.6
4.006,-2.9,-5.4,7.5
4.008,-2.8,-5.5,7.5
4.093,-2.7,-5.7,7.4
4.097,-2.7,-6.1,7.6
4.099,-2.6,-6.0,7.5
4.1,-2.3,-5.4,6.9
4.193,-2.2,-5.7,6.7
4.205,-2.0,-6.5,6.7
4.206,-2.0,-6.2,6.7
4.208,-1.9,-5.6,6.7
4.294,-1.9,-5.5,6.7
4.3,-1.8,-6.5,6.1
4.302,-1.9,-7.7,6.6
4.304,-2.6,-10.5,8.3
4.393,-3.5,-11.5,8.1
4.397,-1.0,-1.4,6.1
4.398,-2.3,-4.1,5.5
4.4,-2.6,-8.3,4.5
4.493,-2.1,-10.4,4.2
4.496,-2.5,-9.4,7.5
4.498,-2.9,-9.1,7.6
4.593,-3.3,-6.0,7.2
4.603,-3.4,-5.6,7.5
4.606,-6.0,-8.9,5.3
4.608,-5.0,-3.4,5.1
4.693,-0.4,-0.9,7.3
4.695,1.2,-1.5,7.9
4.704,0.5,-6.5,5.7
4.705,1.3,-4.4,4.3
4.793,2.5,-3.7,3.1
4.795,2.9,-5.0,2.0
4.798,4.2,-5.8,2.6
4.8,5.7,-7.3,1.8
4.893,6.1,-8.7,1.1
4.895,5.7,-9.0,1.3
4.898,-1.6,-9.9,4.3
4.9,-1.2,-8.2,3.7
4.994,-1.9,-5.7,2.1
4.995,-1.9,-6.1,0.2
4.999,-2.7,-4.7,5.9
5.0,1.6,-7.3,5.5
5.093,16.2,-9.1,4.3
5.095,36.8,-7.1,0.9
5.098,2.1,-28.1,-0.7
5.1,-24.8,-23.7,-8.7
5.195,-22.2,14.0,-8.3
5.197,36.3,23.1,-3.1
5.201,-38.8,-14.1,16.9
5.202,1.9,-39.0,-8.6
5.295,25.3,-1.3,-6.6
5.296,21.3,8.9,-3.2
5.304,-0.9,-11.2,-3.7
5.314,-0.4,-2.7,0.3
5.393,1.2,1.3,-0.8
5.398,2.1,1.2,-0.4
5.401,-2.5,-3.6,2.2
5.403,-0.7,-2.2,0.7
5.494,1.1,1.4,1.0
5.495,2.6,2.4,-1.1
5.499,4.3,-3.3,-2.2
5.5,2.9,-2.3,-2.6
5.593,1.4,-3.5,-3.8
5.599,1.1,-6.8,-7.1
5.603,2.1,-14.1,-6.8
5.604,-1.7,-0.5,-14.0
5.715,0.7,6.3,-26.9
5.717,-2.5,-1.7,-28.9
5.732,-4.0,-5.2,-19.2
5.734,1.1,8.4,-12.5
5.793,0.8,5.8,-11.7
5.795,-0.2,3.7,-7.8
5.798,1.6,4.9,-9.1
5.8,0.9,1.9,-6.9
5.893,0.8,1.2,-6.6
5.894,1.3,-0.3,-6.5
5.898,1.0,-4.0,-8.3
5.899,-1.0,-2.0,-9.1
5.993,-1.3,-1.6,-9.9
5.995,-0.8,-2.9,-10.9
5.998,-1.0,-2.7,-10.6
6.0,0.4,-2.3,-9.8
6.093,1.5,-1.8,-9.0
6.094,1.8,-1.7,-9.2
6.106,0.3,-2.3,-10.1
6.107,0.5,-2.0,-10.2
6.192,0.8,-2.3,-10.2
6.194,0.4,-2.1,-10.6
6.197,0.7,-2.2,-11.1
6.293,0.4,-1.9,-9.8
6.294,0.4,-2.1,-8.9
6.296,0.4,-1.9,-8.2
6.299,0.9,-1.2,-8.3
6.372,0.9,-1.3,-8.8
6.374,0.7,-1.2,-9.2
6.379,0.6,-1.2,-9.7
6.383,0.5,-1.0,-10.4
6.497,0.6,-1.0,-10.4
6.499,0.7,-0.9,-10.3
6.509,0.7,-0.8,-10.1
6.594,0.7,-1.4,-9.9
6.596,0.9,-1.4,-10.0
6.597,0.8,-1.3,-10.2
6.599,0.5,-1.3,-10.3
6.602,0.7,-1.4,-9.8
6.693,0.7,-1.4,-9.6
6.695,0.7,-1.2,-9.4
6.698,0.6,-1.0,-9.3
6.701,0.5,-0.8,-9.4
6.793,0.5,-0.7,-9.6
6.794,0.6,-0.6,-9.8
6.796,0.6,-0.6,-10.0
6.799,0.5,-0.7,-10.1
6.893,0.6,-0.7,-10.0
6.902,0.6,-1.1,-10.1
6.904,0.7,-1.2,-10.1
6.907,0.6,-1.4,-9.9
6.993,0.6,-1.4,-9.8
6.994,0.6,-1.5,-9.7
6.996,0.7,-1.3,-9.6
6.999,0.6,-1.1,-9.6
