accel_time_list,accel_x_list,accel_y_list,accel_z_list
3.211,-10.1,-3.0,-1.7
3.213,-9.5,-2.7,-1.2
3.215,-9.2,-2.3,-1.0
3.299,-8.7,-2.1,-0.9
3.302,-8.6,-2.7,-1.3
3.304,-9.1,-3.1,-1.8
3.306,-9.3,-3.3,-2.3
3.399,-9.2,-3.1,-2.6
3.403,-8.8,-1.9,-3.1
3.412,-8.2,-1.8,-3.1
3.414,-8.1,-2.1,-2.9
3.499,-8.2,-2.1,-2.6
3.502,-8.1,-1.8,-2.3
3.504,-8.2,-1.9,-2.3
3.506,-8.2,-2.2,-2.2
3.599,-8.1,-2.3,-2.3
3.602,-7.6,-2.2,-2.3
3.604,-6.9,-2.4,-2.1
3.609,-6.7,-2.5,-1.8
3.699,-6.9,-2.7,-1.8
3.702,-7.2,-3.0,-2.0
3.704,-7.7,-3.1,-1.8
3.706,-8.6,-3.1,-2.0
3.799,-9.5,-3.2,-2.1
3.81,-11.6,-3.3,-3.0
3.812,-12.6,-3.3,-3.6
3.814,-13.0,-3.2,-3.9
3.898,-12.5,-3.5,-3.9
3.902,-9.9,-4.5,-2.6
3.909,-8.1,-5.6,-1.6
3.999,-7.5,-5.9,-0.7
4.0,-7.1,-4.4,-0.1
4.004,-5.0,-2.7,-0.8
4.005,-4.4,-2.8,-0.1
4.099,-3.9,-3.3,1.7
4.101,-4.2,-3.0,1.6
4.104,-6.9,-4.1,3.6
4.106,-6.0,-3.4,3.8
4.199,-7.5,-3.1,1.0
4.201,-6.9,-7.1,-0.6
4.217,4.2,-16.5,3.3
4.226,6.3,-8.8,13.1
4.299,1.3,-6.9,17.8
4.301,-6.8,-7.4,13.8
4.304,-34.5,3.7,-11.7
4.305,-10.2,1.6,10.0
4.399,-14.4,20.0,34.4
4.401,-14.4,38.8,13.4
4.408,-17.7,26.0,-7.2
4.41,-11.9,38.8,-18.6
4.499,0.3,13.0,3.2
4.501,-18.0,18.1,-4.5
4.504,-0.2,-10.4,-10.1
4.506,3.5,0.1,-6.1
4.599,0.3,2.9,-3.1
4.608,-2.8,-0.9,-1.7
4.612,1.7,1.4,2.4
4.613,2.2,2.0,1.3
4.698,2.3,1.4,0.1
4.7,3.1,2.3,2.1
4.706,5.2,2.5,4.6
4.708,4.1,2.2,5.3
4.799,1.7,2.3,6.5
4.805,-0.0,3.0,7.6
4.808,-3.6,11.8,9.4
4.81,-4.4,15.3,11.1
4.899,-4.6,16.5,16.0
4.9,-2.5,19.3,16.6
4.904,0.6,19.6,15.2
4.905,4.1,7.3,8.1
4.999,2.1,5.3,3.0
5.0,-1.1,1.9,0.5
5.007,0.7,0.1,-0.3
5.009,1.2,2.8,0.8
5.099,1.8,4.4,1.9
5.1,2.1,4.8,2.8
5.104,-2.8,0.2,3.4
5.105,-6.9,1.6,5.1
5.199,-10.4,2.1,4.9
5.201,-14.1,-2.6,8.6
5.212,-23.6,15.2,16.5
5.214,-16.0,-2.7,12.3
5.299,-12.5,-11.0,4.3
5.3,-12.6,2.2,5.0
5.304,-12.2,1.9,3.5
5.319,-10.7,1.3,2.2
5.399,-9.5,4.2,2.6
5.4,-9.0,5.4,2.4
5.404,-7.4,4.2,1.3
5.409,-6.8,3.7,1.2
5.498,-6.1,3.8,1.4
5.505,-5.7,4.1,1.8
5.508,-5.5,5.3,2.6
5.599,-5.9,6.4,3.2
5.6,-6.8,7.1,3.6
5.606,-7.6,7.3,3.8
5.61,-8.2,7.6,4.2
5.704,-8.1,7.0,4.1
5.706,-7.5,6.3,3.9
5.708,-6.8,5.4,3.8
5.719,-6.0,4.3,3.7
5.799,-5.6,4.3,3.8
5.8,-5.5,4.3,4.0
5.802,-5.7,4.5,4.1
5.805,-6.6,4.4,4.1
5.898,-7.2,4.4,4.0
5.9,-7.7,4.6,4.0
5.902,-8.0,4.8,4.0
5.906,-8.2,4.9,4.0
5.999,-8.0,4.8,4.2
6.0,-7.8,4.6,4.3
6.006,-7.7,4.3,4.4
6.01,-7.3,4.1,4.6
6.098,-7.2,4.1,5.0
6.1,-7.1,3.9,4.9
6.102,-7.0,4.1,5.1
6.113,-6.9,4.5,4.9
6.2,-6.8,4.5,4.7
