accel_time_list,accel_x_list,accel_y_list,accel_z_list
2.509,-7.4,-0.7,5.9
2.51,-7.5,-0.7,5.8
2.512,-7.5,-0.9,5.9
2.514,-7.8,-1.0,5.8
2.598,-7.9,-0.9,6.1
2.6,-8.0,-0.8,6.2
2.601,-7.9,-0.2,5.9
2.613,-7.9,0.3,6.0
2.702,-8.4,0.0,7.0
2.703,-8.6,-0.0,6.6
2.705,-8.6,-0.8,5.6
2.715,-8.2,-2.2,5.8
2.802,-7.7,-1.4,6.8
2.803,-7.9,-1.2,6.8
2.805,-7.8,-1.8,6.1
2.807,-7.2,-2.2,6.1
2.902,-6.9,-1.2,5.9
2.903,-6.9,-1.3,5.5
2.905,-6.6,-1.7,5.0
2.911,-7.1,-2.3,6.0
2.977,-7.5,-2.6,6.5
2.978,-6.9,-2.6,6.7
2.99,-6.6,-3.7,7.7
2.992,-6.0,-5.1,8.7
3.117,-4.8,-1.7,8.3
3.119,-3.9,-3.1,7.1
3.202,-2.3,-4.3,5.9
3.203,-1.1,-4.3,5.5
3.206,-2.5,-5.2,3.3
3.213,-0.9,-7.1,3.5
3.214,-0.4,-5.0,2.6
3.216,-0.1,-3.2,0.7
3.3,-1.8,-0.0,-2.4
3.302,-1.0,-2.6,-4.3
3.304,-0.9,-0.7,-5.6
3.4,-3.4,5.1,-2.6
3.403,-7.3,-3.6,-4.9
3.415,-10.1,4.6,-22.9
3.417,-38.8,39.0,16.7
3.5,-34.5,-19.4,10.2
3.506,-11.7,-15.3,15.0
3.508,-14.9,-17.2,2.4
3.51,-15.2,-17.4,-1.9
3.6,-10.9,-5.1,3.4
3.603,6.6,6.4,10.2
3.604,1.8,3.3,9.7
3.609,-13.4,4.5,4.3
3.675,-5.3,1.2,2.7
3.678,-18.1,17.4,-7.4
3.68,-3.9,32.9,-9.8
3.682,10.6,17.7,-6.4
3.798,9.2,5.6,-10.3
3.812,-1.9,0.8,-2.1
3.814,-5.1,6.9,4.5
3.908,-3.0,7.0,3.3
3.91,-0.1,2.0,1.9
3.913,-0.9,-0.5,4.5
3.915,-1.4,0.1,6.2
3.92,-3.5,1.7,0.9
4.0,-2.4,5.1,1.1
4.007,-9.8,15.0,9.4
4.009,-7.9,39.0,13.8
4.01,-5.4,35.5,9.2
4.124,-6.6,16.7,4.1
4.131,-0.8,4.4,5.4
4.133,-0.2,2.6,6.0
4.135,-0.9,4.3,5.9
4.201,-0.6,7.6,5.8
4.215,0.2,5.2,3.4
4.218,1.4,2.0,2.4
4.22,2.5,0.9,2.5
4.231,2.2,2.3,2.6
4.303,-0.8,8.3,1.2
4.305,-2.4,5.6,2.7
4.31,-3.1,5.0,3.9
4.399,-4.6,7.3,5.0
4.403,-13.6,8.8,3.2
4.404,-12.7,3.4,8.1
4.406,-14.1,4.1,7.2
4.5,-13.9,1.7,3.5
4.507,-16.6,-3.8,1.2
4.509,-17.2,3.3,2.8
4.511,-12.4,2.1,2.8
4.602,-8.8,0.6,2.0
4.606,-6.6,3.2,3.1
4.608,-6.4,3.8,3.1
4.61,-6.9,3.2,2.2
4.7,-7.2,1.8,1.2
4.703,-9.4,0.3,0.8
4.709,-10.9,1.2,1.3
4.711,-11.8,2.0,2.1
4.799,-12.1,2.0,3.0
4.802,-11.3,2.8,3.9
4.804,-10.9,3.3,3.5
4.9,-10.2,2.9,3.3
4.901,-9.2,1.9,3.2
4.905,-7.7,3.2,3.6
4.906,-7.9,4.2,4.4
5.0,-8.0,4.8,5.6
5.008,-6.8,6.0,8.7
5.011,-4.2,6.9,8.8
5.013,-3.5,3.4,6.8
5.1,-3.9,1.4,5.4
5.101,-4.5,0.9,4.7
5.104,-5.7,4.1,4.8
5.112,-6.6,5.7,4.8
5.2,-7.4,5.8,4.7
5.201,-7.9,5.5,4.3
5.204,-9.0,5.2,4.0
5.206,-9.1,5.3,4.2
5.299,-8.5,5.1,4.6
5.301,-7.3,5.1,5.0
5.309,-6.0,4.9,5.1
5.322,-5.6,4.8,5.3
5.399,-5.5,4.9,5.5
5.401,-5.8,4.9,5.7
5.404,-6.3,4.2,5.6
5.407,-6.5,3.9,5.4
5.5,-6.9,3.8,5.3
5.508,-7.3,3.8,5.2
5.511,-7.9,4.1,5.1
5.513,-8.2,4.2,5.0
5.6,-8.3,4.2,4.8
5.606,-8.4,4.2,4.6
5.609,-8.4,4.4,4.3
5.611,-8.2,4.2,4.2
5.699,-8.0,4.1,4.2
5.7,-7.9,4.1,4.3
5.714,-7.7,4.3,4.3
5.716,-7.4,4.5,4.2
5.8,-7.2,4.5,4.3
5.801,-6.9,4.3,4.4
5.805,-7.3,4.4,4.9
5.81,-7.7,4.9,5.0
5.899,-7.8,4.9,4.8
5.901,-7.7,4.5,4.5
5.904,-7.6,4.6,4.2
5.906,-7.6,4.8,4.2
5.999,-7.7,4.7,4.2
