accel_time_list,accel_x_list,accel_y_list,accel_z_list
4.11,-9.4,0.1,-0.1
4.113,-7.9,0.1,0.3
4.114,-8.4,-0.1,-0.0
4.121,-8.8,0.2,-0.1
4.201,-8.8,0.7,-0.3
4.212,-8.9,1.4,-0.8
4.214,-8.9,1.5,-0.8
4.215,-8.6,1.4,-0.7
4.3,-8.8,1.1,-0.8
4.303,-8.9,0.8,-0.8
4.305,-8.7,0.4,-0.9
4.401,-8.5,0.3,-0.7
4.402,-9.1,-0.1,-0.7
4.412,-9.6,-0.3,-0.6
4.414,-9.4,-0.4,-0.4
4.505,-9.2,-0.5,-0.0
4.506,-9.1,-0.8,0.1
4.51,-9.2,-1.1,0.3
4.511,-9.4,-1.3,-0.2
4.601,-9.1,-1.7,-0.7
4.61,-8.3,-2.2,-0.1
4.613,-9.9,-2.8,0.8
4.615,-9.5,-2.7,1.0
4.701,-9.7,-2.5,1.6
4.708,-9.8,-2.1,1.7
4.712,-6.9,-3.2,3.2
4.714,-5.7,-4.9,5.2
4.801,-3.8,-5.4,5.6
4.803,-0.6,-4.2,3.3
4.806,-3.2,-3.2,-0.2
4.808,-6.0,-3.2,-1.8
4.9,-4.5,-1.0,-2.7
4.902,-1.4,-0.8,-2.6
4.912,-0.6,-0.5,-6.8
4.914,0.1,6.4,-9.1
5.001,-0.9,6.2,-0.8
5.006,-4.1,9.5,-0.4
5.009,-24.1,14.0,36.4
5.011,-20.6,16.2,37.0
5.1,-36.1,22.5,39.2
5.101,-38.8,8.1,38.3
5.109,-38.7,-7.7,16.5
5.111,-36.3,-8.2,5.1
5.203,-37.3,-13.2,-18.0
5.204,-35.4,-0.3,-20.7
5.208,-0.8,-9.0,-1.5
5.215,23.9,-5.5,4.2
5.3,18.5,-0.7,4.8
5.302,6.6,7.5,15.6
5.305,12.2,5.3,18.5
5.315,2.2,18.8,11.8
5.4,-2.8,23.2,8.2
5.402,-1.4,21.3,5.0
5.405,-0.6,3.6,-1.5
5.407,0.6,4.1,-1.9
5.5,0.5,6.9,-0.6
5.502,-2.2,5.2,-2.3
5.512,-0.3,2.8,-1.9
5.513,-0.4,1.8,-1.9
5.6,2.3,1.8,-2.6
5.606,7.8,4.2,-4.0
5.61,14.2,4.1,-1.5
5.612,14.3,5.1,0.5
5.7,14.8,7.0,0.7
5.708,15.0,6.9,2.8
5.72,7.3,3.2,5.9
5.721,4.5,4.5,5.7
5.8,5.4,5.2,7.0
5.806,7.3,3.6,9.1
5.809,6.4,6.0,7.5
5.81,7.6,5.4,8.2
5.9,5.8,4.1,7.4
5.901,2.6,3.4,5.5
5.908,1.1,-0.5,4.6
6.0,-0.7,-1.6,6.0
6.002,-1.9,-2.3,6.8
6.008,-1.6,-2.9,7.0
6.011,-5.3,4.7,5.9
6.125,-8.3,3.9,9.0
6.128,-10.2,1.3,10.8
6.13,-10.3,1.1,7.4
6.147,-3.5,23.9,18.6
6.205,-2.3,8.6,11.2
6.206,-4.4,7.1,10.0
6.208,-3.4,7.8,9.2
6.212,-3.6,8.3,6.0
6.214,-4.7,6.5,3.3
6.215,-3.9,4.0,2.9
6.298,-3.3,4.1,4.4
6.301,-3.1,5.2,6.9
6.4,-3.2,5.0,7.1
6.402,-2.8,4.2,7.3
6.404,-2.8,5.5,7.5
6.41,-2.6,6.9,7.1
6.5,-3.3,5.1,7.1
6.502,-3.8,5.7,6.2
6.511,-3.1,6.7,6.3
6.515,-3.4,6.8,6.3
6.6,-3.4,5.6,5.6
6.602,-3.4,6.4,4.8
6.603,-3.1,7.4,4.2
6.607,-3.4,5.1,4.3
6.701,-4.3,5.9,4.1
6.703,-4.7,6.3,3.1
6.705,-5.4,7.8,4.0
6.709,-6.1,10.6,4.9
6.799,-6.6,11.7,5.7
6.801,-5.5,11.5,7.6
6.803,-4.6,8.2,7.5
6.806,-4.4,6.5,9.4
6.902,-4.2,4.7,8.8
6.912,-3.9,4.6,8.0
6.914,-3.8,4.5,7.7
6.924,-4.0,4.0,7.2
7.0,-3.8,5.0,6.8
7.005,-3.6,5.7,7.1
7.007,-3.6,4.9,7.5
7.01,-3.9,6.0,7.6
7.1,-3.9,5.8,7.4
