accel_time_list,accel_x_list,accel_y_list,accel_z_list
3.1,-9.0,-3.4,0.1
3.102,-9.1,-3.4,0.1
3.197,-9.1,-3.4,0.1
3.205,-8.9,-3.4,0.1
3.211,-8.9,-3.4,0.2
3.212,-8.9,-3.4,0.1
3.297,-8.9,-3.3,0.1
3.301,-8.9,-3.3,0.2
3.302,-8.9,-3.5,0.1
3.304,-8.9,-3.6,0.1
3.398,-9.0,-3.6,0.1
3.401,-9.1,-3.4,-0.0
3.414,-9.0,-3.5,-0.0
3.416,-9.0,-3.8,-0.2
3.497,-9.0,-4.1,-0.2
3.504,-8.8,-3.8,-0.1
3.506,-8.7,-4.0,-0.1
3.509,-8.6,-4.1,-0.1
3.599,-8.6,-4.2,-0.1
3.603,-8.8,-4.8,-0.3
3.605,-8.6,-4.7,-0.2
3.61,-8.5,-4.6,-0.1
3.697,-8.5,-4.5,0.2
3.701,-8.5,-5.1,0.1
3.702,-8.6,-5.4,0.1
3.704,-8.4,-5.3,0.7
3.797,-8.2,-5.5,0.8
3.815,-8.0,-6.1,0.7
3.818,-7.8,-6.0,0.7
3.82,-7.9,-6.5,0.6
3.897,-7.8,-6.1,0.9
3.901,-7.9,-7.7,0.5
3.914,-7.8,-7.3,0.9
3.916,-7.4,-7.3,2.1
3.997,-7.7,-8.3,2.3
4.0,-6.4,-6.6,2.1
4.002,-5.9,-6.3,2.1
4.004,-5.6,-5.1,1.9
4.097,-4.6,-4.9,2.3
4.1,-5.6,-5.4,1.4
4.102,-5.5,-4.3,0.5
4.104,-4.6,-1.5,-0.5
4.199,-4.4,-0.6,-2.6
4.213,-8.9,1.3,-4.8
4.214,-13.9,4.4,-6.3
4.224,-9.7,4.1,-18.8
4.298,29.5,1.0,-39.0
4.301,35.1,2.2,-27.7
4.305,13.6,-6.8,-21.1
4.31,-0.3,-7.3,-15.1
4.397,-11.3,-8.2,-15.7
4.405,-17.3,-11.1,25.4
4.407,-5.1,-9.1,-6.2
4.409,17.1,4.3,-39.0
4.498,9.0,3.4,-24.2
4.501,6.6,-3.4,-26.8
4.503,5.8,3.4,-6.4
4.508,2.0,6.1,-0.4
4.598,-2.3,-1.8,-0.5
4.602,3.5,4.7,-1.5
4.603,4.1,3.5,-4.1
4.605,4.7,3.9,-5.2
4.696,5.2,3.9,-3.4
4.7,0.9,2.2,-2.7
4.701,1.1,1.4,-3.4
4.801,0.9,0.8,-4.0
4.803,-0.1,1.3,-4.7
4.806,-6.8,6.6,-18.5
4.808,-0.2,0.1,-8.2
4.897,-5.7,8.6,-31.5
4.899,-3.7,7.2,-26.1
4.902,3.1,-0.8,-4.4
4.904,-13.8,12.6,-5.1
5.039,-6.7,5.9,-3.6
5.052,2.9,-0.1,-5.9
5.056,4.3,-0.3,-7.9
5.058,4.0,0.2,-8.0
5.113,4.3,1.3,-7.3
5.115,4.2,2.7,-6.5
5.118,1.2,7.8,-8.2
5.125,-0.3,4.2,-13.9
5.197,-0.0,4.7,-16.4
5.198,3.1,3.3,-12.2
5.207,-0.2,2.8,-8.2
5.209,-2.4,2.7,-8.5
5.297,-2.2,1.7,-8.4
5.298,-1.4,0.7,-8.5
5.302,-0.2,2.2,-8.7
5.324,0.2,2.3,-9.3
5.399,1.1,2.8,-10.1
5.401,1.9,2.9,-10.3
5.405,2.6,2.3,-10.0
5.411,3.0,2.0,-9.4
5.498,2.0,2.2,-8.9
5.505,1.5,2.3,-8.4
5.508,0.9,2.6,-8.9
5.51,0.1,3.0,-9.5
5.601,0.0,2.9,-9.8
5.603,0.2,3.0,-10.3
5.608,0.0,2.4,-9.7
5.609,0.4,2.2,-9.2
5.697,0.7,2.3,-9.1
5.699,0.8,2.2,-9.1
5.712,0.5,2.4,-9.4
5.714,1.2,2.1,-9.6
5.797,1.7,2.0,-9.7
5.803,1.7,2.0,-9.7
5.806,1.2,2.3,-9.4
5.807,1.2,2.3,-9.2
5.897,1.2,2.4,-9.1
5.898,1.3,2.4,-9.1
5.902,0.6,3.1,-9.4
5.903,0.6,3.1,-9.4
5.997,0.6,3.3,-9.4
5.998,0.8,3.0,-9.4
6.001,0.8,2.8,-9.2
6.003,0.9,2.7,-9.1
6.097,1.0,2.7,-9.2
6.098,0.8,2.8,-9.3
