accel_time_list,accel_x_list,accel_y_list,accel_z_list
2.525,-7.7,-3.7,0.5
2.527,-8.2,-3.4,0.3
2.528,-9.1,-3.5,-0.5
2.53,-9.6,-4.2,-0.6
2.625,-10.3,-5.0,-0.2
2.627,-9.9,-4.9,-0.1
2.629,-9.4,-4.7,-0.3
2.645,-11.8,-4.9,0.5
2.725,-12.9,-5.0,0.5
2.727,-8.5,-4.5,1.3
2.728,-8.1,-4.3,0.9
2.73,-11.9,-4.2,-0.6
2.825,-13.4,-3.2,-1.1
2.827,-10.6,-2.8,0.1
2.828,-9.5,-2.7,1.2
2.83,-10.1,-2.4,1.0
2.929,-9.9,-1.0,0.6
2.93,-9.0,-1.2,0.5
2.932,-8.9,-1.8,-0.4
2.934,-9.0,-2.5,-1.0
3.025,-8.5,-3.5,-0.6
3.027,-8.4,-2.9,0.3
3.036,-8.2,-2.7,0.4
3.038,-7.4,-3.0,0.7
3.124,-6.0,-6.6,1.0
3.126,-5.0,-7.2,1.7
3.128,-3.9,-7.2,3.0
3.223,-3.0,-8.2,4.2
3.227,-2.4,-8.9,3.5
3.228,-1.3,-9.1,3.7
3.23,-0.5,-8.0,3.5
3.323,-0.1,-5.5,4.5
3.327,0.5,-5.5,3.2
3.328,1.5,-6.4,2.4
3.33,3.1,-4.7,2.1
3.426,5.9,-2.6,1.5
3.43,7.6,-3.1,1.7
3.447,5.0,-2.9,1.1
3.449,3.4,-1.9,-0.4
3.527,3.4,-2.6,1.1
3.53,1.9,-5.2,4.5
3.532,0.3,-3.0,3.4
3.533,-0.1,-1.2,4.1
3.623,2.8,-2.7,4.7
3.627,14.1,-4.0,1.6
3.628,14.0,-4.4,-2.8
3.633,10.4,-5.6,-6.0
3.728,10.2,-3.8,-2.5
3.731,3.5,-8.1,-6.5
3.733,1.3,-6.6,-12.6
3.734,-1.3,-1.4,-12.1
3.823,-12.7,4.1,-18.8
3.839,-8.1,39.0,38.5
3.841,-38.8,38.7,6.7
3.843,-38.6,3.9,5.7
3.927,0.1,-39.2,-7.0
3.93,-12.1,-20.1,14.9
3.932,-10.5,-20.6,13.5
3.934,-15.1,-7.4,-4.3
4.022,-11.5,10.3,2.0
4.026,11.2,-0.1,8.4
4.027,4.8,-4.7,9.4
4.029,-1.5,15.2,6.8
4.123,-1.1,14.1,4.3
4.126,-3.9,-0.9,-3.4
4.128,-4.4,-2.2,0.1
4.13,-3.9,0.7,2.5
4.224,-2.9,3.9,2.1
4.235,-1.5,-0.4,-1.0
4.237,-0.3,-0.3,0.9
4.238,1.6,1.2,1.4
4.323,3.7,3.4,0.6
4.33,0.6,2.4,0.1
4.332,-1.6,3.1,-0.9
4.333,-4.0,3.6,-2.6
4.428,-8.0,1.0,-1.7
4.431,-19.7,-6.1,-1.1
4.433,-24.4,-13.5,-16.3
4.434,-38.8,20.8,38.1
4.523,-7.7,24.2,39.1
4.526,-2.3,-7.0,-11.5
4.528,-1.0,-1.9,-6.4
4.53,-0.7,3.7,-8.1
4.623,2.4,2.2,8.3
4.626,1.1,4.4,19.5
4.628,5.6,-4.3,4.2
4.63,7.5,-8.7,1.2
4.727,3.3,-16.8,4.8
4.73,1.5,-11.0,7.8
4.732,1.2,-7.8,9.5
4.733,0.3,2.9,9.9
4.822,0.3,9.7,11.5
4.826,-1.7,-9.8,6.3
4.83,-0.1,-11.4,4.8
4.93,1.7,-7.0,5.4
4.932,0.6,-1.2,9.6
4.937,-0.3,-8.2,10.6
4.939,0.1,-7.0,8.9
5.023,0.5,-1.8,7.9
5.033,0.5,-2.9,8.7
5.036,-0.2,-4.8,8.6
5.038,0.6,-3.8,8.9
5.124,0.5,-5.0,9.1
5.126,0.0,-5.2,9.0
5.131,0.7,-3.8,9.0
5.133,0.2,-4.1,8.9
5.223,-0.0,-4.2,8.6
5.224,0.3,-3.6,8.6
5.231,-0.1,-4.2,8.6
5.233,-0.2,-4.7,8.7
5.324,0.1,-4.3,8.9
5.326,0.2,-3.6,9.3
5.33,-0.1,-3.4,9.3
5.345,-0.2,-3.8,9.2
5.423,-0.3,-3.9,9.1
5.425,-0.4,-4.1,9.1
5.428,-0.1,-4.0,8.8
5.433,-0.3,-3.4,9.1
