accel_time_list,accel_x_list,accel_y_list,accel_z_list
6.522,-2.5,-7.0,6.3
6.524,-2.5,-7.0,6.3
6.533,-2.5,-6.9,6.4
6.544,-2.5,-7.1,6.3
6.623,-2.5,-7.1,6.2
6.625,-2.5,-7.1,6.1
6.627,-2.5,-7.1,6.1
6.634,-2.5,-7.3,6.1
6.722,-2.5,-7.3,6.1
6.724,-2.5,-7.4,6.0
6.73,-2.4,-7.4,5.9
6.735,-2.3,-7.2,6.0
6.822,-2.3,-7.1,6.0
6.824,-2.3,-7.2,6.1
6.826,-2.3,-7.5,5.9
6.829,-2.3,-7.1,5.8
6.922,-2.1,-7.1,5.9
6.937,-2.2,-7.4,5.8
6.939,-2.3,-7.5,5.7
6.942,-2.2,-7.6,5.4
7.023,-2.2,-7.5,5.4
7.025,-2.2,-7.3,5.5
7.027,-2.3,-7.4,5.3
7.032,-2.5,-7.4,5.2
7.122,-2.4,-7.4,5.1
7.124,-2.5,-7.8,4.9
7.125,-2.3,-7.8,4.7
7.129,-2.1,-7.7,4.5
7.221,-2.0,-7.8,4.5
7.223,-1.9,-7.4,4.4
7.225,-1.7,-6.9,4.3
7.322,-1.6,-7.0,3.7
7.338,-0.9,-7.6,3.4
7.34,-1.1,-5.8,3.7
7.342,-1.0,-6.0,3.5
7.422,-0.5,-4.3,3.8
7.424,0.0,-4.6,7.4
7.425,-3.1,-1.9,5.0
7.429,-1.9,-4.1,4.9
7.523,-1.3,-7.8,3.9
7.528,-2.9,-5.7,1.6
7.529,-6.9,-12.8,-2.0
7.531,-3.7,-18.8,-1.8
7.623,-4.6,-10.1,2.3
7.625,-4.1,-9.8,1.1
7.626,-4.9,-5.7,-3.8
7.628,-5.1,3.1,-5.5
7.722,-1.2,0.7,-9.5
7.724,-3.9,-2.5,-9.5
7.725,20.0,-33.3,-24.3
7.727,-8.7,-29.4,-15.5
7.822,3.0,-18.2,-15.6
7.825,10.6,-12.5,-11.7
7.828,-14.6,-7.4,3.1
7.83,-1.7,-15.0,5.1
7.922,1.4,-3.3,-2.8
7.924,-2.8,-5.4,-11.8
7.925,-2.0,-0.8,-5.5
7.927,-35.4,-22.9,-2.0
8.021,12.8,-5.8,-16.6
8.027,26.8,2.9,-10.5
8.029,26.3,-11.6,-2.1
8.03,14.2,-19.2,-3.8
8.122,-2.1,-11.8,3.7
8.124,-0.8,-10.5,0.2
8.131,-3.2,-4.0,-6.3
8.132,-5.2,-0.4,-7.7
8.222,0.3,-3.2,-0.9
8.224,1.1,-4.8,-1.5
8.225,0.9,-3.2,-2.3
8.227,2.7,-3.4,-4.3
8.322,4.8,4.9,-8.0
8.324,5.9,6.5,-9.8
8.327,3.2,4.8,-14.2
8.329,0.8,2.0,-18.1
8.422,1.9,-0.6,-10.2
8.423,-5.5,3.1,-7.0
8.425,-6.2,5.2,-10.6
8.441,-2.2,3.8,-14.3
8.522,-2.6,1.7,-11.6
8.523,-0.6,1.8,-10.3
8.529,1.3,0.6,-9.1
8.531,0.7,-1.2,-8.4
8.622,2.2,1.1,-9.1
8.624,3.6,-2.2,-12.2
8.625,-0.1,0.6,-12.2
8.627,-0.1,1.1,-13.0
8.722,1.3,1.7,-10.4
8.723,-0.3,0.5,-9.6
8.725,0.1,-1.8,-9.0
8.731,0.9,-1.9,-8.2
8.821,-0.2,0.1,-8.4
8.823,-0.7,-0.0,-9.5
8.841,-0.5,-0.2,-10.4
8.842,-0.3,-0.0,-10.7
8.924,0.1,-0.2,-10.0
8.928,0.8,-0.1,-9.4
8.93,0.6,0.2,-9.2
8.931,0.6,-0.1,-9.3
9.023,1.2,-0.4,-9.9
9.025,1.0,-0.7,-10.5
9.026,0.9,-0.7,-10.6
9.028,0.9,-0.3,-10.2
9.123,1.4,0.1,-9.6
9.125,1.2,-0.1,-9.5
9.126,0.3,0.3,-10.0
9.128,0.3,0.5,-10.2
9.223,-0.2,0.1,-9.6
9.242,-0.3,-0.2,-9.3
9.244,-0.3,-0.7,-9.2
9.245,-0.0,-0.7,-9.4
9.323,0.7,-1.0,-10.1
9.328,0.9,-1.2,-10.2
9.33,1.0,-1.1,-9.9
9.331,0.8,-0.9,-9.8
9.423,0.9,-0.9,-9.7
9.424,0.9,-0.8,-9.6
9.426,0.7,-0.6,-9.6
9.428,0.6,-0.5,-9.7
9.523,0.7,-0.6,-10.0
9.525,0.6,-0.6,-9.9
9.527,0.5,-0.5,-9.6
9.528,0.5,-0.6,-9.7
9.635,0.6,-0.9,-9.6
9.637,0.5,-0.9,-9.6
9.64,0.4,-0.9,-9.7
9.642,0.5,-0.9,-9.8
9.723,0.7,-0.8,-9.8
9.724,0.7,-0.5,-9.7
9.726,0.6,-0.5,-9.8
9.727,0.6,-0.5,-9.7
9.824,0.5,-0.5,-9.9
9.827,0.6,-0.5,-9.9
9.829,0.5,-0.7,-9.8
9.831,0.5,-0.7,-9.8
9.923,0.5,-0.7,-9.7
9.925,0.6,-0.7,-9.7
9.927,0.6,-0.7,-9.8
9.928,0.6,-0.7,-9.8
