accel_time_list,accel_x_list,accel_y_list,accel_z_list
5.0,-9.8,-2.4,0.2
5.001,-9.6,-2.5,0.1
5.003,-9.4,-2.6,-0.1
5.092,-9.1,-2.7,-0.4
5.094,-8.7,-2.8,-0.3
5.095,-8.8,-2.8,-0.2
5.102,-9.1,-2.6,-0.4
5.103,-8.9,-2.4,-0.5
5.192,-8.6,-2.2,-0.4
5.194,-8.6,-2.1,-0.3
5.201,-8.9,-2.2,-0.4
5.202,-8.7,-2.1,-0.2
5.204,-8.4,-2.1,-0.1
5.292,-8.2,-2.1,-0.1
5.293,-8.2,-2.0,0.1
5.295,-8.7,-2.0,-0.1
5.301,-8.7,-1.9,-0.1
5.313,-8.4,-1.9,0.0
5.392,-8.1,-2.0,0.2
5.394,-7.9,-2.0,0.5
5.395,-7.8,-1.9,0.6
5.397,-7.8,-1.9,0.7
5.399,-7.9,-2.0,0.6
5.492,-8.0,-2.4,0.6
5.501,-8.3,-2.3,1.0
5.503,-8.3,-2.7,0.3
5.505,-8.0,-3.5,0.5
5.506,-7.9,-3.7,0.6
5.591,-7.7,-4.5,0.1
5.597,-6.8,-6.0,0.0
5.599,-6.1,-6.4,-0.0
5.601,-5.6,-6.4,0.7
5.602,-5.8,-7.1,2.6
5.696,-5.9,-7.5,2.7
5.698,-5.0,-7.2,1.5
5.699,-4.1,-6.0,1.8
5.711,-3.8,-5.4,3.3
5.714,-4.9,-4.7,4.5
5.792,-5.9,-4.4,3.8
5.795,-5.9,-4.7,2.2
5.801,-6.4,-4.7,1.2
5.802,-7.7,-3.7,0.3
5.804,-9.2,-3.2,0.1
5.893,-7.9,-2.6,-0.5
5.895,-6.3,3.7,-2.3
5.896,-6.6,6.5,-1.8
5.901,-7.4,2.2,-4.5
5.903,-8.7,-2.7,-7.3
6.017,-10.3,2.7,6.9
6.018,-16.1,13.8,4.8
6.02,-32.3,-1.3,8.4
6.022,-22.5,4.5,11.8
6.023,-32.6,27.9,-9.8
6.093,-23.7,0.5,-11.5
6.095,-22.3,5.8,-11.4
6.106,-28.5,-5.3,14.5
6.109,-23.9,-14.6,12.2
6.111,-15.1,-2.5,13.6
6.113,-21.4,-18.6,11.5
6.191,-20.0,-12.5,-8.3
6.199,-11.0,-6.1,-14.8
