accel_time_list,accel_x_list,accel_y_list,accel_z_list
2.505,-9.5,-2.4,3.3
2.507,-9.5,-2.3,3.3
2.509,-9.4,-2.2,3.4
2.51,-9.3,-2.2,3.4
2.603,-8.7,-2.4,3.2
2.605,-8.5,-2.5,3.1
2.606,-8.6,-2.5,3.1
2.616,-8.9,-2.5,3.2
2.71,-8.7,-2.4,3.3
2.712,-8.6,-2.4,3.1
2.714,-8.5,-2.3,3.1
2.715,-8.5,-2.4,3.1
2.803,-8.3,-2.3,3.0
2.805,-8.2,-2.4,2.9
2.806,-8.4,-2.5,2.9
2.813,-8.5,-2.7,2.8
2.902,-8.6,-2.7,2.9
2.904,-8.4,-2.4,2.9
2.91,-8.8,-2.4,2.8
3.026,-9.1,-2.6,3.1
3.029,-9.9,-3.4,3.8
3.031,-9.2,-2.9,4.2
3.041,-8.3,-0.1,4.2
3.103,-8.6,2.3,4.2
3.106,-8.5,-1.8,3.7
3.108,-7.4,-3.5,2.9
3.11,-7.0,0.2,3.9
3.111,-6.7,1.4,5.6
3.199,-5.4,-1.3,5.4
3.201,-5.2,-2.4,3.5
3.202,-3.8,-9.2,3.4
3.301,-1.0,-7.1,0.9
3.304,2.6,-13.3,-1.6
3.306,1.4,-12.0,-22.8
3.308,7.4,-2.7,-9.5
3.401,-0.9,-13.8,-23.9
3.404,24.4,-7.1,-10.5
3.416,8.4,-18.3,4.0
3.419,13.4,-32.3,-7.7
3.503,10.4,-25.5,4.5
3.51,2.7,-15.2,-8.2
3.512,-38.5,-7.4,3.8
3.514,-24.6,9.9,23.2
3.603,10.7,-1.4,-7.5
3.606,38.8,3.4,-9.0
3.608,3.8,-9.3,11.7
3.613,-13.8,-23.6,1.3
3.701,-12.5,0.2,2.2
3.704,-1.0,6.7,-4.0
3.706,1.2,3.7,-4.6
3.707,2.4,3.1,-1.2
3.803,3.6,2.2,-2.3
3.814,0.9,-4.1,-7.1
3.823,-0.3,-5.0,-6.2
3.825,-3.5,-2.5,-3.2
3.901,-5.3,1.1,-5.1
3.904,-1.4,-0.2,-39.1
3.906,3.4,5.6,-33.3
3.908,8.0,-10.9,-8.7
4.003,-3.6,-3.6,-11.4
4.009,-7.3,13.3,4.9
4.011,1.5,7.2,0.1
4.012,-3.6,-8.0,-2.7
4.128,3.2,-2.0,-16.8
4.132,15.3,10.3,-11.7
4.133,-1.6,0.2,-16.8
4.139,1.4,-0.0,-15.5
4.203,0.4,3.3,-7.7
4.214,-2.2,1.9,-2.1
4.216,-1.7,-1.0,-1.9
4.238,-0.5,-3.4,-4.0
4.239,0.9,-1.2,-7.3
4.306,2.4,6.7,-19.2
4.311,1.0,1.8,-14.7
4.313,1.2,2.6,-12.0
4.4,0.8,1.2,-9.3
4.403,-1.8,0.3,-8.3
4.405,-0.6,0.7,-6.7
4.501,1.5,0.7,-6.8
4.503,1.9,1.3,-7.6
4.51,1.1,1.6,-13.4
4.512,0.9,1.7,-12.2
4.607,1.1,0.2,-10.6
4.617,-0.0,2.6,-10.2
4.62,0.6,4.4,-7.1
4.622,1.3,2.8,-7.0
4.702,0.5,1.4,-7.3
4.708,-0.3,0.6,-8.4
4.712,-0.0,1.5,-10.8
4.713,-0.0,1.1,-10.9
4.801,-0.0,1.1,-10.5
4.802,0.1,1.3,-9.8
4.806,0.3,1.5,-9.6
4.807,0.5,1.5,-10.1
4.906,0.6,1.4,-10.5
4.908,0.6,1.3,-10.4
4.911,0.7,1.4,-10.1
4.912,0.7,1.6,-9.7
5.005,0.6,1.8,-9.3
5.006,0.6,1.9,-9.0
5.009,0.3,1.9,-8.9
5.011,0.2,1.8,-9.0
5.103,0.2,1.5,-9.4
5.104,0.3,1.5,-9.6
5.112,0.2,1.1,-9.9
5.114,0.2,1.0,-10.1
5.203,0.3,1.0,-10.0
5.205,0.4,1.1,-10.0
5.214,0.6,1.1,-10.0
5.216,0.5,1.1,-9.9
5.301,0.5,1.2,-9.9
5.302,0.5,1.2,-9.8
5.306,0.3,1.2,-9.5
5.321,0.3,1.2,-9.5
5.401,0.4,1.1,-9.6
5.402,0.4,1.0,-9.6
5.406,0.2,0.7,-9.7
5.413,0.3,0.8,-9.8
