accel_time_list,accel_x_list,accel_y_list,accel_z_list
4.7,-9.3,-0.5,4.9
4.705,-10.3,-0.5,4.3
4.708,-10.4,-0.7,3.0
4.71,-9.5,-0.7,2.4
4.8,-8.6,-0.4,2.3
4.801,-8.7,0.0,2.7
4.804,-8.2,-0.0,3.4
4.806,-8.2,-0.5,3.6
4.9,-9.7,-0.7,3.2
4.902,-10.6,-0.7,2.3
4.905,-10.2,-1.3,1.2
4.907,-11.3,-0.4,0.7
5.0,-9.5,-0.3,1.3
5.001,-7.1,0.3,1.3
5.005,-1.4,-3.1,4.0
5.006,-3.9,-5.8,5.0
5.099,-6.1,-5.1,4.7
5.101,-6.4,-4.7,4.6
5.104,-10.0,-5.4,7.1
5.106,-11.4,-3.4,9.4
5.2,-12.7,-2.9,10.3
5.201,-9.1,-1.3,10.2
5.205,5.7,0.2,10.9
5.206,11.2,-2.9,11.8
5.3,-2.5,-6.2,12.8
5.301,-11.4,-4.5,11.1
5.305,-11.1,-1.1,9.1
5.314,-4.4,4.4,5.7
5.4,-6.2,2.3,0.5
5.401,-3.4,3.6,-5.2
5.405,4.3,-2.1,-10.4
5.406,-0.3,-8.9,-11.8
5.5,-0.5,-6.9,-13.9
5.501,5.6,-3.2,-10.2
5.509,-3.1,-9.4,-1.3
5.511,-4.3,-2.9,-3.8
5.6,5.6,1.0,4.1
5.601,2.3,5.3,2.8
5.604,-24.3,11.0,-5.8
5.608,-24.8,17.7,-11.9
5.7,-38.6,-20.3,22.6
5.702,-38.6,30.3,39.1
5.717,-23.3,-0.9,34.4
5.719,-10.5,-15.7,17.8
5.803,18.6,-31.0,9.9
5.805,-12.2,-12.3,14.3
5.808,-10.0,1.6,13.9
5.81,-19.6,-12.7,11.2
5.899,-18.3,2.9,13.6
5.901,-12.8,5.4,2.4
5.907,-2.1,15.1,-2.6
6.004,-8.8,12.9,-1.8
6.006,-4.8,7.0,-1.0
6.007,-4.8,9.2,-4.4
6.011,9.2,5.3,-7.7
6.099,4.7,2.3,-4.7
6.101,-1.8,5.5,-4.2
6.107,4.9,6.8,-4.0
6.119,0.7,3.7,-0.3
6.2,-0.2,2.4,-1.4
6.202,0.3,2.5,0.1
6.203,-2.2,2.1,2.8
6.206,-2.9,4.5,3.1
6.299,2.7,6.2,3.9
6.301,5.8,5.5,4.8
6.303,4.5,3.9,7.0
6.306,4.2,7.9,8.5
6.399,2.1,5.6,7.7
6.401,0.2,4.2,8.9
6.403,-1.5,5.1,12.4
6.407,-4.6,7.5,11.1
6.5,-6.0,5.8,10.5
6.501,-9.1,5.8,7.0
6.511,-8.6,4.0,3.4
6.514,-9.0,-4.6,4.0
6.599,-11.7,-2.2,1.0
6.601,-12.5,-2.1,5.5
6.603,-7.6,-3.5,8.5
6.61,-5.7,-2.2,22.5
6.724,-10.1,-4.1,17.3
6.725,-11.4,-2.3,10.8
6.731,-11.0,0.6,7.2
6.735,-7.0,-0.2,8.3
6.801,-3.6,-0.1,7.9
6.807,-1.7,-2.2,7.1
6.809,-2.8,-3.2,7.0
6.812,-3.8,-0.4,7.3
6.814,-4.1,0.9,8.5
6.901,-5.4,0.7,8.6
6.903,-5.1,0.6,8.8
6.906,-3.4,0.5,8.1
7.0,-3.1,0.7,7.7
7.003,-4.3,1.3,9.5
7.009,-4.7,1.2,8.5
7.013,-6.0,-0.6,6.0
7.099,-6.3,-1.8,6.9
7.101,-6.0,-0.4,8.3
7.103,-5.5,0.2,9.8
7.106,-4.4,-0.2,10.5
7.199,-2.7,-2.4,9.5
7.201,-3.0,-3.3,10.2
7.203,-2.9,-3.5,10.1
7.206,-3.6,-1.7,7.7
7.3,-4.0,-1.0,7.1
7.301,-4.9,0.1,9.3
7.303,-5.3,0.7,9.5
7.306,-4.5,-1.0,8.3
7.399,-4.6,-0.8,8.2
7.401,-4.5,-0.4,8.1
7.403,-4.2,0.1,8.5
7.406,-5.1,-1.1,8.6
7.499,-4.7,-1.0,8.8
7.501,-4.6,-0.4,8.9
7.502,-4.7,-0.3,9.0
7.599,-4.1,-0.3,9.0
7.605,-3.8,-0.3,8.9
7.606,-4.2,-1.3,8.7
7.612,-4.4,-1.1,8.7
7.7,-4.8,-0.0,8.8
