accel_time_list,accel_x_list,accel_y_list,accel_z_list
4.119,-8.9,-2.5,1.3
4.122,-9.7,-2.3,1.2
4.124,-10.0,-2.3,1.6
4.125,-10.3,-2.5,1.8
4.219,-10.6,-2.6,1.8
4.23,-11.1,-3.0,1.7
4.232,-11.2,-3.1,1.6
4.234,-11.3,-3.3,1.4
4.319,-11.5,-3.4,0.8
4.324,-12.6,-3.2,-0.7
4.326,-12.9,-3.3,-1.1
4.331,-12.7,-3.6,-1.2
4.419,-12.0,-3.5,-0.9
4.426,-9.8,-3.4,-0.5
4.428,-8.8,-3.6,-0.5
4.43,-8.3,-3.5,-0.4
4.519,-8.3,-3.7,-0.7
4.522,-7.7,-3.9,-0.2
4.523,-7.5,-3.6,-0.2
4.529,-7.4,-3.1,-0.2
4.618,-7.3,-2.8,-0.2
4.621,-7.0,-2.7,0.5
4.623,-7.4,-3.0,0.6
4.718,-7.3,-3.2,0.9
4.72,-7.6,-3.2,1.0
4.723,-7.3,-3.1,1.7
4.728,-6.7,-2.8,2.5
4.819,-6.6,-2.3,2.7
4.82,-6.8,-2.0,2.6
4.824,-6.3,-1.7,2.7
4.825,-5.3,-2.0,2.4
4.923,-4.3,-2.4,2.0
4.925,-3.5,-2.1,2.0
4.928,-3.1,-0.8,2.0
4.93,-2.9,-0.4,2.3
5.023,-3.7,-0.2,2.5
5.025,-5.2,-0.8,2.2
5.028,-5.3,0.9,1.5
5.03,-7.1,-1.7,-0.8
5.118,-10.0,-5.5,-0.7
5.12,-11.5,-7.0,-0.1
5.128,-14.7,-11.1,-0.7
5.13,-13.6,-9.3,0.6
5.219,-12.1,-5.3,-2.0
5.221,-13.4,-4.8,-3.6
5.229,-36.6,-5.6,39.2
5.231,-25.7,0.6,24.3
5.318,-14.7,-8.7,-8.2
5.32,-3.3,-2.8,5.1
5.323,-25.7,-19.4,5.8
5.342,-20.2,-18.1,8.7
5.418,-10.6,-25.1,7.4
5.419,-4.2,-19.9,4.5
5.423,-2.4,-9.7,5.9
5.424,-0.3,-3.2,-0.1
5.518,1.7,5.7,-3.0
5.52,7.5,12.4,-4.1
5.529,20.3,20.4,-7.5
5.531,15.7,8.8,-4.0
5.618,15.2,9.9,-1.4
5.625,13.7,8.2,-1.1
5.628,8.6,6.5,-3.9
5.63,7.1,4.3,-3.2
5.718,4.9,2.3,-1.1
5.72,3.3,1.2,1.4
5.745,3.8,1.5,3.2
5.746,4.4,0.9,5.7
5.822,3.1,0.1,7.7
5.823,0.8,0.0,7.8
5.827,3.2,2.7,10.1
5.828,2.7,3.1,12.0
5.918,4.8,2.1,27.8
5.92,-6.4,21.2,38.1
5.923,-5.5,3.8,-0.8
5.925,6.1,0.7,-0.6
6.018,14.0,-4.6,0.5
6.019,9.7,2.2,-1.0
6.023,-5.4,7.2,5.5
6.024,-7.7,1.5,9.0
6.118,-4.9,1.5,9.6
6.12,-3.0,4.6,9.9
6.131,-3.7,7.0,8.0
6.133,-4.4,8.7,7.0
6.218,-4.0,9.7,6.3
6.22,-2.5,10.0,6.7
6.223,-0.9,7.6,7.7
6.318,0.5,6.3,8.8
6.32,0.6,6.7,9.3
6.321,0.5,5.4,8.7
6.325,-1.0,5.5,6.5
6.418,-1.5,5.7,6.1
6.42,-2.1,5.5,6.5
6.421,-2.7,6.1,6.9
6.425,-2.1,7.8,7.0
6.518,-1.0,7.4,7.1
6.52,-0.2,6.6,7.4
6.529,-0.1,5.8,7.3
6.532,-0.1,4.4,7.6
6.618,-0.6,4.4,7.9
6.62,-1.3,5.0,8.0
6.621,-1.9,5.8,8.0
6.624,-2.0,8.3,8.3
6.73,-1.7,8.1,8.3
6.732,-1.4,7.0,7.9
6.734,-0.9,5.6,7.7
6.744,-0.9,4.3,7.2
6.818,-0.6,4.9,7.3
6.82,-0.2,5.0,7.4
6.821,0.0,4.8,7.5
6.825,-0.4,5.4,7.6
6.92,-0.8,5.6,7.9
6.93,-1.2,6.3,8.2
6.932,-1.3,6.8,8.2
6.941,-1.2,6.6,8.1
7.022,-1.0,6.3,7.9
7.024,-0.8,5.9,7.7
7.025,-0.7,5.6,7.6
7.029,-0.9,5.5,7.4
