accel_time_list,accel_x_list,accel_y_list,accel_z_list
4.515,-5.4,0.7,3.4
4.518,-9.2,-0.1,3.8
4.52,-9.5,0.2,4.1
4.522,-9.7,-0.5,5.6
4.614,-9.9,-3.1,6.8
4.618,-12.9,-2.1,7.2
4.619,-12.4,-1.9,7.3
4.715,-7.4,-1.3,7.1
4.717,-6.9,-0.4,4.7
4.753,-4.7,-4.1,0.9
4.755,-5.9,-4.0,1.7
4.815,-6.9,-1.6,1.1
4.817,-6.7,-0.5,0.3
4.82,-4.9,-2.8,-0.8
4.822,-4.9,-2.0,1.1
4.89,-5.3,0.0,2.5
4.892,-5.9,0.7,3.3
4.895,-6.0,-1.0,1.9
4.897,-8.7,0.5,2.5
4.99,-10.2,1.6,1.9
5.002,-9.9,-0.4,3.5
5.006,-10.5,0.1,1.7
5.089,-9.9,2.0,2.4
5.091,-10.8,0.5,2.3
5.093,-11.7,1.4,2.3
5.096,-8.4,3.8,1.7
5.191,-6.0,4.3,-0.8
5.193,-7.2,7.2,1.0
5.194,-8.0,6.2,0.1
5.199,0.9,0.6,-2.5
5.29,6.8,0.9,-4.0
5.292,11.2,-8.0,-2.3
5.293,5.6,-22.9,3.5
5.303,-2.9,-39.2,-5.7
5.39,-20.8,-36.8,-5.7
5.397,-38.8,-12.1,13.8
5.4,-37.6,-30.3,31.6
5.403,14.0,5.0,-0.7
5.49,11.8,-0.6,12.6
5.492,10.5,-18.6,7.9
5.498,-21.2,5.2,12.4
5.502,2.6,-20.9,-28.5
5.595,10.0,-14.3,-2.9
5.597,19.1,-24.9,-14.0
5.599,17.4,-4.7,-13.8
5.602,1.3,-1.7,-2.8
5.715,-6.2,1.9,1.0
5.721,-9.4,6.1,0.2
5.722,-5.3,2.2,0.7
5.762,-9.7,6.0,-0.0
5.833,-6.8,4.3,-0.5
5.835,-3.3,1.3,-0.2
5.84,0.4,-0.1,1.7
5.843,7.9,-0.5,1.7
5.845,14.3,-1.5,-2.2
5.915,18.9,-1.9,-8.1
5.92,10.4,-1.9,-25.0
5.923,-13.9,-18.1,-27.2
5.925,3.2,-28.0,-27.3
6.015,-2.9,-10.9,-8.5
6.016,0.6,-0.1,-3.8
6.019,11.1,-10.7,-0.0
6.021,-7.8,-17.4,-9.6
6.115,11.6,-8.0,-4.0
6.119,2.5,-11.4,-4.7
6.131,-3.1,-7.3,-6.7
6.133,3.5,0.6,1.5
6.215,-1.8,-0.1,-4.6
6.223,2.4,-11.3,-10.7
6.226,0.5,-1.7,-11.1
6.228,1.3,-5.1,-14.2
6.291,1.6,-5.0,-14.0
6.294,0.8,-4.5,-12.5
6.302,-0.6,-1.9,-8.0
6.388,0.5,-2.9,-5.2
6.39,-0.8,-17.5,-11.5
6.392,2.6,-1.2,-9.6
6.515,-1.1,-12.2,1.7
6.516,3.6,5.1,-13.6
6.518,-1.6,-19.9,-10.9
6.527,-1.6,-18.9,-5.3
6.616,0.6,-4.1,-3.0
6.618,-1.2,-6.5,-5.6
6.619,1.6,-4.8,-7.5
6.621,2.3,-3.9,-8.1
6.627,1.0,-5.2,-9.4
6.729,0.9,-4.9,-8.6
6.733,0.6,-5.1,-8.3
6.734,0.6,-5.7,-9.1
6.738,0.9,-6.4,-9.8
6.815,0.3,-6.4,-9.0
6.817,0.8,-5.7,-8.2
6.824,0.9,-5.2,-7.8
6.828,1.0,-5.2,-7.7
6.914,1.1,-5.3,-8.1
6.928,1.1,-5.0,-8.2
6.931,1.2,-4.7,-8.1
6.934,1.0,-4.9,-8.8
7.014,0.8,-4.9,-9.0
7.017,0.8,-5.1,-8.8
7.019,0.8,-5.1,-8.7
7.026,1.0,-5.2,-8.3
7.115,0.9,-5.4,-8.4
7.117,0.5,-5.7,-8.5
7.119,0.5,-5.7,-8.5
7.122,0.7,-5.7,-8.4
7.189,0.9,-5.5,-8.2
7.191,1.0,-5.5,-8.1
7.193,0.9,-5.2,-8.1
7.196,0.9,-5.2,-8.3
7.292,0.8,-5.1,-8.5
7.293,0.9,-5.2,-8.6
7.295,0.9,-5.3,-8.7
7.389,0.8,-5.2,-8.4
7.391,0.8,-5.1,-8.3
7.392,0.8,-5.4,-8.3
7.397,0.8,-5.4,-8.4
7.491,0.8,-5.6,-8.4
7.493,0.8,-5.4,-8.3
7.494,0.8,-5.5,-8.3
7.496,0.8,-5.6,-8.3
