accel_time_list,accel_x_list,accel_y_list,accel_z_list
1.822,-8.8,-2.6,2.2
1.824,-8.8,-2.8,2.3
1.825,-8.9,-2.9,2.3
1.827,-8.7,-2.8,2.3
1.93,-9.4,-2.7,2.9
1.932,-9.6,-3.6,2.9
1.933,-9.4,-3.4,2.9
1.935,-9.4,-3.2,2.5
2.022,-8.8,-2.7,2.6
2.03,-8.5,-2.5,2.5
2.032,-8.3,-2.7,2.5
2.033,-8.5,-2.3,2.5
2.127,-8.0,-2.1,2.7
2.129,-7.8,-1.8,2.8
2.131,-7.4,-1.7,2.3
2.132,-6.8,-2.0,2.1
2.222,-6.9,-2.5,2.2
2.224,-6.8,-2.6,2.4
2.229,-7.1,-2.4,2.5
2.231,-7.2,-2.4,2.6
2.322,-6.3,-1.9,2.5
2.324,-6.0,-2.2,2.1
2.326,-5.7,-2.4,2.0
2.331,-5.3,-2.6,2.6
2.459,-5.0,-3.3,4.4
2.464,-5.2,-3.0,4.6
2.466,-5.7,-2.6,4.4
2.467,-6.9,-3.0,4.1
2.522,-11.6,-2.7,5.2
2.526,-16.6,-2.2,4.4
2.527,-19.0,0.3,2.9
2.529,-18.2,2.7,0.7
2.627,-15.2,1.2,-2.6
2.629,-15.5,3.4,-5.7
2.63,-15.4,0.7,-8.7
2.64,-15.3,-3.2,-10.6
2.726,-6.7,-8.2,0.4
2.728,6.4,-10.6,17.2
2.729,3.0,-22.2,22.6
2.731,0.1,-11.3,31.7
2.824,24.6,-16.4,29.9
2.827,39.2,-10.7,25.8
2.829,15.5,-11.2,14.6
2.83,1.1,-10.8,5.2
2.921,-18.5,-3.6,-3.0
2.923,-3.2,-3.7,1.0
2.925,2.4,-6.2,2.2
3.02,4.8,-2.6,1.9
3.028,13.2,8.1,-2.4
3.03,14.7,2.0,-4.5
3.039,12.1,-1.7,-3.7
3.12,9.2,-1.2,-0.8
3.123,5.6,2.8,3.9
3.125,5.0,2.4,2.9
3.127,4.6,1.8,1.4
3.22,3.8,-0.3,-0.7
3.223,4.9,-0.9,-0.5
3.225,7.5,-1.3,0.9
3.231,11.8,-1.3,3.1
3.322,15.2,-1.9,5.0
3.325,10.8,-1.4,4.6
3.327,3.9,-6.4,3.3
3.329,-0.5,-12.4,2.7
3.42,-2.9,-12.3,3.8
3.423,-3.1,-5.1,8.9
3.433,-3.6,0.2,15.8
3.435,-10.1,-6.8,22.1
3.52,-7.0,-27.9,19.5
3.588,0.9,-9.8,6.9
3.59,-1.1,-6.5,6.3
3.592,-0.3,-6.2,3.8
3.667,0.8,-5.4,1.9
3.67,2.1,-4.7,1.3
3.672,2.7,-4.0,2.2
3.677,3.3,-4.5,2.6
3.749,3.2,-5.7,2.7
3.752,1.9,-8.7,3.2
3.754,1.5,-9.1,3.8
3.756,1.2,-9.2,5.0
3.821,0.6,-10.6,6.1
3.832,-0.4,-13.7,7.3
3.833,-0.5,-12.1,6.1
3.835,0.5,-9.0,5.7
3.92,0.6,-8.9,4.2
3.923,1.1,-7.9,2.4
3.925,1.2,-8.0,2.0
3.927,1.6,-7.8,2.3
3.995,1.9,-7.4,3.0
3.998,1.6,-9.5,4.3
4.005,1.3,-10.3,5.0
4.007,1.0,-10.4,5.7
4.119,0.7,-9.4,6.3
4.122,0.3,-7.0,6.7
4.124,0.4,-6.5,6.3
4.198,0.5,-6.8,5.9
4.2,0.6,-7.0,5.4
4.218,0.9,-7.8,4.8
4.22,1.0,-8.3,4.8
4.221,1.1,-8.9,4.7
4.294,1.1,-9.4,4.7
4.297,1.1,-9.7,4.7
4.299,1.0,-9.0,4.9
4.397,0.9,-8.4,5.2
4.399,0.8,-7.8,5.5
4.402,0.7,-7.4,5.8
4.495,0.7,-7.6,5.7
4.497,0.8,-7.8,5.7
4.498,0.7,-8.0,5.5
4.502,0.9,-8.7,4.8
4.63,1.0,-8.9,4.6
4.631,1.1,-9.0,4.5
4.643,1.1,-9.1,4.5
4.647,1.0,-8.6,4.8
4.734,0.9,-8.4,5.1
4.736,0.8,-8.1,5.4
4.738,0.8,-7.9,5.8
4.741,0.7,-7.6,5.9
