accel_time_list,accel_x_list,accel_y_list,accel_z_list
4.524,-13.2,-2.4,-3.7
4.525,-12.9,-2.3,-3.2
4.527,-13.0,-2.2,-2.8
4.534,-10.9,-2.8,-2.6
4.536,-9.9,-3.0,-2.7
4.623,-9.3,-3.0,-2.6
4.632,-8.7,-3.0,-2.5
4.636,-7.2,-2.5,-1.9
4.637,-6.9,-2.2,-1.5
4.727,-6.2,-2.0,-1.2
4.728,-5.3,-1.7,-0.8
4.732,-4.5,-1.3,-0.1
4.733,-4.4,-1.3,0.0
4.822,-4.0,-1.3,0.2
4.824,-3.7,-1.5,0.4
4.827,-5.3,-2.2,0.9
4.829,-7.2,-2.5,0.7
4.922,-8.2,-2.5,0.5
4.925,-9.6,-2.5,0.1
4.93,-16.3,-3.2,-0.7
4.932,-18.4,-3.8,-1.2
5.026,-18.3,-4.6,-1.0
5.028,-17.4,-5.6,-0.6
5.031,-10.8,-6.7,0.0
5.033,-8.6,-4.9,0.3
5.122,-9.5,-3.4,-0.7
5.124,-12.5,-3.2,-1.1
5.132,-14.5,-2.4,-0.4
5.133,-11.8,-2.1,1.0
5.222,-10.9,-2.5,1.5
5.223,-10.9,-2.6,1.0
5.234,-9.0,-2.9,0.4
5.323,-10.1,-5.3,-1.3
5.325,-11.6,-3.2,-1.2
5.328,-10.7,-0.5,-1.0
5.331,-5.0,1.7,-0.3
5.407,-2.9,2.8,-0.5
5.409,-0.8,2.2,0.9
5.41,1.0,0.0,0.9
5.414,4.4,3.3,1.2
5.496,5.1,5.0,2.8
5.497,4.5,2.5,1.3
5.499,3.8,-2.6,-2.9
5.6,4.5,8.5,2.3
5.607,1.9,6.5,0.7
5.609,-12.8,-6.0,-6.1
5.611,-20.6,-2.5,-11.1
5.697,-13.1,2.7,-7.0
5.699,-6.5,-1.9,-3.9
5.701,0.3,2.0,0.4
5.703,-6.0,-6.1,-1.7
5.874,-2.0,-6.9,-7.8
5.876,-4.1,2.7,-27.6
5.877,-20.3,24.9,-10.4
5.879,-38.8,9.2,22.9
5.978,-38.8,-30.4,27.2
5.98,-38.8,-38.1,31.1
5.982,5.7,28.7,2.0
5.983,26.1,38.9,-19.2
5.991,-20.5,32.1,3.8
6.084,16.6,-28.1,-17.7
6.086,-1.2,-39.2,3.4
6.089,-0.4,-37.5,31.1
6.092,3.0,25.4,2.0
6.152,9.2,32.8,6.6
6.154,12.4,14.5,5.3
6.155,2.8,-2.4,2.9
6.167,-3.9,-8.2,-0.6
6.259,-2.8,-3.1,-0.9
6.261,-4.1,-0.7,-1.4
6.262,-6.7,1.2,-2.0
6.266,-11.5,1.9,-2.9
6.325,-13.5,-2.2,-7.4
6.327,10.9,-15.1,-2.7
6.329,0.4,-10.3,6.2
6.332,2.8,-27.5,23.8
6.433,-3.7,-30.4,2.3
6.435,8.6,0.2,-16.7
6.437,-3.2,-19.0,-14.0
6.44,0.6,-15.9,-13.6
6.522,-0.4,-11.4,-8.0
6.524,-1.6,-10.4,-3.7
6.533,-2.0,-6.5,-0.2
6.536,1.6,-2.5,5.8
6.622,1.3,-4.0,5.9
6.623,1.8,-3.9,6.6
6.629,2.1,-4.3,5.8
6.632,2.7,-4.7,4.8
6.722,2.8,-5.3,5.2
6.723,2.2,-5.8,5.6
6.725,1.6,-6.4,5.7
6.733,0.7,-8.9,9.3
6.821,-0.5,-12.1,9.8
6.827,-2.5,-2.3,17.1
6.829,-1.1,-0.5,10.8
6.897,-0.6,-1.6,7.7
6.898,-0.6,-2.0,7.1
6.908,0.7,-3.5,7.2
6.91,1.1,-5.1,8.5
6.996,0.9,-6.6,9.3
6.998,1.0,-7.2,8.2
7.0,0.9,-6.9,7.1
7.001,0.7,-5.9,6.9
7.098,0.3,-5.2,7.9
7.1,0.5,-4.6,8.9
7.102,0.5,-4.3,9.2
7.103,0.4,-4.0,9.2
7.223,0.4,-4.7,8.2
7.225,0.4,-5.1,8.0
7.232,0.4,-5.3,8.2
7.234,0.4,-5.4,8.4
7.325,0.4,-5.3,8.4
7.345,0.5,-5.2,8.2
7.348,0.5,-5.0,8.2
7.35,0.5,-4.9,8.3
7.422,0.6,-4.9,8.6
7.423,0.6,-4.9,8.5
7.425,0.5,-5.0,8.3
7.426,0.5,-5.0,8.2
