accel_time_list,accel_x_list,accel_y_list,accel_z_list
1.021,9.2,-2.5,5.9
1.027,8.8,-2.7,4.6
1.029,8.8,-3.2,3.5
1.031,9.3,-3.8,2.6
1.124,11.4,-4.6,2.4
1.126,13.2,-4.9,2.3
1.136,14.9,-5.1,2.2
1.138,16.2,-6.2,2.9
1.222,14.5,-5.9,3.2
1.224,13.0,-5.0,2.7
1.229,11.8,-4.3,2.8
1.231,10.8,-3.4,3.6
1.32,9.5,-1.2,3.9
1.322,9.8,-1.1,3.4
1.323,9.7,-1.6,3.1
1.325,9.4,-2.1,2.9
1.445,8.7,-3.2,1.9
1.446,8.3,-3.9,1.8
1.448,8.1,-4.0,2.0
1.45,7.9,-3.7,2.3
1.524,8.2,-2.7,2.4
1.533,8.5,-2.5,3.1
1.535,8.7,-1.4,3.0
1.537,8.7,-0.4,2.7
1.545,9.1,-0.5,2.5
1.624,9.3,-0.4,2.4
1.626,8.9,-0.2,2.2
1.628,8.6,-0.7,2.2
1.725,8.7,-0.6,1.7
1.727,8.9,-0.8,1.9
1.728,9.1,-1.3,2.0
1.73,9.4,-1.3,2.2
1.822,8.1,-0.2,1.8
1.823,8.3,0.2,1.9
1.825,7.8,0.7,2.1
1.826,6.2,1.4,1.3
1.933,5.8,0.2,1.4
1.935,5.7,0.2,0.5
1.936,7.4,0.7,0.3
1.938,7.4,0.4,0.0
2.022,8.2,0.2,-0.2
2.023,7.5,2.7,-3.4
2.031,14.3,0.7,-10.6
2.033,18.0,2.4,-11.2
2.121,5.5,11.3,-7.8
2.127,6.0,8.4,-4.9
2.129,7.6,4.0,-4.7
2.13,9.5,7.4,0.4
2.226,-6.1,-2.4,7.1
2.227,-2.7,-2.3,6.2
2.229,8.3,-39.2,39.2
2.231,21.4,-18.4,35.7
2.322,39.2,-16.3,19.7
2.327,33.0,-17.0,27.6
2.329,32.3,-26.7,7.1
2.331,22.2,20.9,17.8
2.425,5.9,8.2,12.0
2.427,13.0,12.5,14.7
2.428,14.7,-1.2,8.1
2.43,-0.7,-5.1,5.4
2.522,1.1,-3.9,-5.7
2.523,-7.4,1.3,3.7
2.525,-27.3,-5.3,7.0
2.527,-14.1,-7.7,-3.1
2.627,1.0,20.4,12.0
2.628,-4.7,0.1,6.0
2.63,-0.4,-5.2,5.2
2.639,-0.8,-5.7,5.9
2.726,0.5,-0.3,4.9
2.728,1.0,-6.8,3.2
2.729,-3.4,-7.6,3.7
2.731,-2.4,-2.8,7.3
2.849,1.2,-4.3,3.3
2.851,1.2,-4.0,3.5
2.852,1.2,0.6,4.5
2.854,5.8,16.2,29.2
2.926,3.8,-31.5,37.8
2.928,2.5,-6.9,19.3
2.93,0.3,-0.5,11.1
2.931,2.5,4.5,6.3
3.023,-4.1,-4.4,-2.7
3.024,-1.0,-1.8,0.3
3.034,0.6,0.8,3.2
3.036,-0.9,-1.0,1.7
3.121,-1.9,-1.6,6.5
3.122,-4.9,-9.3,15.0
3.124,0.8,-27.2,19.0
3.22,-1.1,-18.5,9.6
3.227,-1.4,-1.6,5.1
3.229,1.2,0.0,4.6
3.231,1.7,-2.4,3.3
3.319,-0.1,-3.8,4.3
3.33,-1.6,-6.6,8.6
3.331,-1.4,-5.6,12.1
3.333,1.1,-7.4,12.3
3.426,-0.4,-6.5,9.2
3.43,-0.1,-3.2,7.6
3.441,-0.4,-3.0,7.1
3.443,-0.9,-4.3,7.3
3.519,-1.4,-5.7,7.7
3.526,-2.2,-8.0,8.1
3.528,-2.6,-8.1,7.6
3.529,-2.0,-6.9,7.5
3.619,-1.4,-5.2,7.5
3.623,-0.5,-4.2,8.0
3.624,-0.2,-4.7,8.4
3.629,-0.2,-5.5,8.4
3.719,-0.4,-6.2,8.2
3.723,-0.5,-6.4,7.1
3.724,-0.5,-6.2,7.0
3.726,-0.6,-6.4,7.1
3.819,-1.1,-6.3,7.3
3.834,-1.4,-6.2,8.2
3.836,-1.6,-5.5,8.4
3.837,-1.5,-4.9,8.6
3.92,-1.3,-4.6,8.6
3.927,-1.1,-4.9,8.1
3.928,-0.8,-5.5,7.8
3.93,-0.6,-5.8,7.7
