accel_time_list,accel_x_list,accel_y_list,accel_z_list
6.014,-10.0,-1.7,-0.1
6.016,-9.8,-1.8,0.0
6.018,-10.0,-1.8,0.2
6.019,-10.4,-1.6,0.3
6.021,-10.4,-1.5,0.3
6.136,-9.9,-1.6,0.3
6.137,-9.6,-1.4,0.5
6.143,-9.5,-1.3,0.6
6.156,-9.1,-1.4,1.0
6.158,-8.7,-1.5,1.4
6.24,-8.5,-1.6,1.4
6.241,-8.2,-1.4,1.8
6.243,-7.9,-1.2,2.3
6.245,-7.7,-1.4,2.6
6.246,-7.5,-1.9,2.8
6.248,-7.4,-2.4,3.2
6.309,-7.3,-2.5,3.5
6.31,-7.0,-2.6,3.9
6.312,-6.9,-2.7,3.5
6.319,-7.4,-2.9,3.2
6.41,-7.8,-3.2,3.1
6.412,-7.9,-3.4,3.1
6.414,-8.6,-3.8,3.1
6.415,-9.8,-4.2,2.9
6.417,-10.6,-4.5,3.1
6.511,-11.1,-4.3,3.7
6.512,-11.8,-3.8,4.2
6.524,-12.5,-3.6,3.7
6.526,-13.2,-3.3,3.3
6.538,-14.3,-3.3,3.7
6.61,-15.6,-2.9,3.7
6.612,-16.5,-1.9,3.5
6.614,-17.2,-1.7,3.0
6.615,-18.1,-2.1,2.6
6.617,-18.7,-2.1,2.6
6.71,-19.1,-2.0,2.6
6.712,-19.3,-1.5,2.9
6.714,-18.7,-1.1,2.8
6.715,-17.8,-0.9,2.3
6.717,-16.6,-0.5,1.6
6.81,-15.1,-0.1,1.1
6.817,-13.3,0.2,0.5
6.818,-11.3,0.4,0.2
6.82,-9.3,0.4,0.3
6.91,-7.2,0.4,-0.0
6.912,-5.5,0.1,0.2
6.924,-4.3,-0.1,2.0
6.927,-1.6,0.6,3.3
6.928,2.1,-0.1,3.7
7.01,1.4,2.2,3.0
7.012,3.2,0.9,4.3
7.013,2.0,0.9,4.0
7.019,4.3,2.5,3.4
7.02,7.0,2.6,3.0
7.11,7.3,2.7,3.0
7.112,6.6,3.7,1.5
7.115,8.8,4.1,0.5
7.117,11.3,3.0,-0.5
7.118,13.6,0.9,2.2
7.21,12.6,3.7,7.1
7.212,11.6,5.8,4.5
7.214,12.5,4.2,0.5
7.215,14.8,2.0,-0.6
7.217,19.0,2.7,1.5
7.31,20.3,1.6,0.8
7.331,27.1,0.1,4.7
7.333,21.5,-4.9,10.4
7.335,9.5,-5.5,12.9
7.337,0.8,-7.0,8.7
7.41,-5.9,-10.8,0.3
7.412,-6.6,-11.1,-4.1
7.414,-2.0,-10.8,-1.7
7.415,-3.0,-7.1,12.7
7.417,-7.0,-23.6,15.7
7.51,-2.4,-39.2,12.1
7.512,-1.8,-9.8,4.6
7.517,3.5,2.3,2.2
7.519,7.6,-1.8,5.2
7.52,0.5,-6.0,2.9
7.61,-1.6,-7.9,2.7
7.612,0.1,-5.9,4.1
7.613,0.1,-4.2,5.7
7.615,-1.1,-6.0,7.8
7.617,-1.5,-4.5,11.9
7.71,-1.5,-1.2,15.0
7.713,-1.7,-0.8,14.4
7.715,-0.3,-2.2,11.4
7.717,1.4,-2.3,8.6
7.719,1.6,-2.0,6.6
7.81,1.4,-2.2,6.4
7.812,2.0,-2.7,7.0
7.819,1.7,-3.8,7.5
7.821,1.2,-6.1,8.1
7.823,0.6,-8.0,8.6
7.91,0.1,-8.7,8.8
7.912,-0.1,-8.6,7.9
7.918,-0.1,-7.4,7.2
7.92,0.5,-5.9,7.2
7.921,1.1,-5.2,7.8
8.047,1.3,-4.5,8.3
8.048,1.5,-4.0,8.8
8.05,1.6,-3.6,9.0
8.052,1.6,-3.5,9.0
8.064,1.5,-3.5,9.1
8.151,1.3,-3.5,8.7
8.153,1.3,-3.6,8.2
8.155,1.4,-3.8,7.9
8.156,1.8,-4.0,7.9
8.158,2.2,-4.0,8.1
8.159,2.2,-4.2,8.4
8.209,2.1,-4.8,8.8
8.21,2.0,-5.1,9.1
8.212,1.5,-4.8,9.3
8.214,0.9,-4.5,9.2
8.312,0.7,-4.1,9.2
8.315,0.3,-3.7,9.2
8.317,0.2,-3.4,9.1
8.319,0.1,-3.5,9.2
8.41,0.2,-3.7,9.1
8.412,0.5,-3.4,9.1
8.413,1.0,-3.4,9.1
8.415,1.3,-3.6,8.9
8.427,1.6,-3.6,8.6
8.51,1.7,-3.8,8.4
8.512,1.6,-3.9,8.6
8.513,1.4,-3.9,8.9
8.515,0.9,-4.5,8.9
8.516,0.7,-4.8,8.9
8.61,0.8,-4.8,8.9
8.612,0.9,-4.5,8.9
8.613,1.1,-4.0,8.8
8.618,1.4,-3.9,8.7
8.62,1.6,-3.7,8.6
8.735,1.7,-3.5,8.5
8.737,1.6,-3.4,8.4
8.739,1.4,-3.4,8.4
8.741,1.3,-3.8,8.4
8.746,1.2,-4.0,8.6
8.811,1.1,-4.1,8.8
8.813,1.1,-4.2,9.2
8.814,1.0,-4.5,9.2
8.826,0.9,-5.0,9.1
8.829,0.9,-4.9,8.8
8.831,0.9,-4.6,8.6
8.909,1.0,-4.3,8.6
8.913,1.1,-4.0,8.6
8.916,1.2,-3.8,8.7
8.917,1.3,-3.7,8.9
