accel_time_list,accel_x_list,accel_y_list,accel_z_list
4.623,-5.9,-3.9,6.6
4.628,-5.8,-4.1,6.6
4.63,-5.8,-4.4,6.8
4.632,-5.8,-4.3,6.7
4.723,-5.6,-4.0,6.8
4.725,-5.7,-4.2,6.9
4.726,-5.7,-4.2,6.7
4.728,-5.7,-4.1,6.7
4.823,-5.7,-4.1,6.8
4.825,-5.8,-4.1,6.8
4.826,-5.7,-4.2,6.8
4.83,-5.8,-4.1,6.8
4.923,-5.8,-4.3,6.5
4.924,-5.8,-4.4,6.6
4.936,-5.5,-4.2,7.0
5.021,-5.5,-4.0,7.2
5.028,-6.0,-4.0,7.0
5.03,-5.8,-4.2,6.8
5.032,-6.0,-4.3,6.9
5.121,-5.9,-4.1,6.8
5.129,-5.9,-3.9,7.1
5.131,-6.0,-4.1,7.2
5.132,-6.2,-3.8,7.3
5.221,-6.2,-3.9,7.1
5.225,-5.8,-2.8,7.9
5.227,-5.2,-2.6,8.3
5.228,-5.3,-2.3,8.4
5.327,-5.9,-1.6,8.7
5.33,-6.9,-2.1,8.2
5.343,-7.1,-2.2,8.0
5.345,-8.8,-1.4,7.9
5.421,-10.7,-0.7,6.5
5.428,-12.2,-0.2,0.9
5.43,-11.0,2.2,1.4
5.432,-7.4,1.5,0.9
5.521,-5.5,2.8,1.0
5.524,-4.3,1.0,-1.8
5.526,-3.0,1.3,-0.7
5.528,-1.6,3.8,1.8
5.627,-1.5,4.1,1.2
5.63,-1.9,-1.8,-4.9
5.632,1.0,-4.4,-5.7
5.633,3.8,-0.2,-8.0
5.721,2.5,-7.1,-10.2
5.739,22.1,-26.9,21.0
5.741,3.1,-39.2,38.4
5.742,39.2,-30.8,24.8
5.82,29.4,-3.3,26.0
5.824,0.5,-11.3,18.6
5.825,-38.9,-27.9,-8.7
5.827,-34.5,9.7,-5.6
5.921,-7.3,16.0,4.0
5.928,33.1,2.2,22.2
5.929,9.0,0.6,10.6
5.931,-3.4,-5.6,3.1
6.021,-11.8,-9.4,-0.2
6.024,-7.6,-2.4,-4.0
6.031,-4.8,-5.5,-4.6
6.033,-7.8,-6.7,-5.3
6.121,-5.0,-7.9,2.3
6.135,-0.1,-21.9,-39.2
6.144,1.0,-21.4,-30.0
6.146,1.3,-6.2,-14.3
6.221,2.6,-3.0,-8.8
6.224,5.2,5.0,-5.6
6.226,4.8,0.3,-8.0
6.228,2.6,-4.9,-10.5
6.321,-0.2,-5.4,-10.7
6.325,-0.5,-9.7,-12.4
6.335,-1.0,-9.5,-12.1
6.336,-1.8,-9.5,-10.5
6.421,-1.8,-7.6,-7.3
6.424,-0.2,-6.4,-2.0
6.426,0.1,-4.6,-1.0
6.428,1.1,-4.5,-1.8
6.521,1.9,-7.2,-3.7
6.524,2.7,-9.1,-6.4
6.526,1.3,-10.0,-4.9
6.527,0.1,-11.0,-3.4
6.62,0.2,-11.8,-1.8
6.624,0.7,-11.0,0.7
6.625,1.1,-11.3,2.6
6.725,1.4,-11.0,3.5
6.727,0.4,-10.2,4.8
6.73,-0.1,-6.1,4.6
6.732,0.3,-4.7,3.8
6.821,0.5,-5.6,3.3
6.822,0.7,-7.3,2.3
6.831,1.1,-9.6,-0.1
6.832,1.3,-9.5,-1.0
6.921,1.4,-9.9,-1.8
6.922,1.2,-10.4,-3.0
6.931,1.1,-10.9,-4.4
6.933,1.1,-10.3,-4.3
7.021,1.0,-9.5,-4.1
7.022,0.7,-8.9,-3.7
7.026,1.1,-9.4,-2.9
7.029,1.0,-9.4,-2.5
7.121,1.1,-9.4,-2.0
7.123,1.2,-9.5,-1.4
7.126,1.2,-9.3,-0.7
7.127,1.1,-9.1,-0.5
7.221,1.1,-8.9,-0.5
7.222,1.1,-9.1,-0.6
7.226,1.3,-9.5,-1.0
7.238,1.3,-9.5,-1.2
7.321,1.4,-9.6,-1.4
7.324,1.3,-9.7,-1.6
7.328,1.3,-9.4,-1.6
7.33,1.3,-9.4,-1.5
7.42,1.4,-9.4,-1.3
7.422,1.4,-9.5,-1.1
7.429,1.2,-9.4,-0.9
7.431,1.1,-9.2,-0.9
7.521,1.1,-9.3,-1.0
7.522,1.2,-9.4,-1.1
7.526,1.2,-9.5,-1.5
7.528,1.1,-9.7,-1.6
