accel_time_list,accel_x_list,accel_y_list,accel_z_list
7.001,-10.9,-3.3,3.2
7.002,-11.4,-3.4,3.5
7.004,-11.6,-3.3,3.7
7.007,-11.7,-2.5,3.5
7.1,-11.5,-3.1,3.7
7.102,-10.8,-3.7,3.8
7.104,-10.3,-3.7,3.7
7.107,-9.3,-3.9,3.3
7.198,-9.0,-4.0,3.3
7.199,-8.5,-3.8,3.3
7.201,-8.0,-3.2,3.4
7.209,-7.4,-3.1,3.9
7.298,-7.3,-2.7,4.0
7.303,-7.2,-2.7,3.7
7.305,-7.0,-2.8,3.3
7.308,-7.0,-3.7,3.4
7.398,-8.0,-4.6,3.4
7.399,-9.1,-4.9,3.5
7.406,-10.2,-5.5,3.9
7.409,-10.6,-4.9,4.0
7.498,-10.7,-4.6,3.8
7.499,-11.0,-4.6,3.7
7.501,-11.0,-4.2,3.5
7.504,-8.6,-3.2,2.2
7.6,-8.3,-2.8,1.7
7.602,-9.8,-2.4,1.2
7.603,-11.5,-2.7,1.1
7.623,-12.5,-3.5,1.6
7.673,-14.2,-2.5,0.7
7.674,-14.7,-1.8,0.1
7.679,-12.8,-1.4,0.1
7.683,-11.4,-1.5,0.3
7.796,-11.8,-2.4,-0.2
7.797,-10.8,-3.6,-0.4
7.799,-9.8,-3.3,-0.3
7.901,-8.4,-2.2,0.2
7.902,-7.8,-1.7,0.3
7.904,-7.5,-1.4,0.2
7.907,-6.5,-1.0,0.3
8.002,-5.5,-1.4,0.8
8.004,-5.2,-1.4,1.0
8.006,-5.1,-0.8,1.2
8.007,-5.2,-0.1,1.1
8.097,-5.9,-0.4,1.4
8.099,-6.1,-1.4,1.5
8.106,-7.7,-1.4,0.4
8.107,-8.8,1.6,0.2
8.198,-9.9,-0.1,-0.3
8.199,-10.2,-0.8,-0.9
8.201,-9.6,0.1,-0.5
8.203,-8.9,-1.3,-1.5
8.297,-8.4,-0.3,1.6
8.299,-9.1,-2.7,0.7
8.301,-13.3,-5.9,0.6
8.302,-12.8,-4.6,1.4
8.401,5.0,-3.4,2.0
8.403,3.0,-4.8,-0.5
8.404,4.9,-1.4,1.7
8.414,6.3,1.6,5.2
8.51,-1.2,-0.8,8.7
8.512,-7.3,0.8,8.5
8.514,-5.1,3.2,5.5
8.519,-0.7,10.7,5.1
8.597,-18.3,0.1,-6.3
8.599,-31.8,14.8,-22.1
8.601,-38.6,3.9,34.1
8.602,-38.1,15.5,39.2
8.697,-38.8,-2.3,36.3
8.698,32.5,5.3,-1.6
8.7,34.7,17.5,-25.8
8.706,14.0,13.6,2.7
8.797,-2.0,-6.5,5.7
8.799,-29.0,-29.0,-8.0
8.81,-10.5,-11.9,13.9
8.812,-12.7,-2.6,17.7
8.897,-14.4,33.5,-8.7
8.899,4.6,22.2,-7.1
8.901,32.3,4.2,-2.6
8.902,18.3,-7.4,12.8
8.997,2.5,-1.7,-2.9
8.999,4.7,2.3,-4.6
9.001,-1.1,-2.3,-0.8
9.002,-4.7,-9.7,-1.5
9.097,-3.6,0.7,4.0
9.099,-6.6,1.4,5.1
9.101,-7.2,1.7,0.7
9.102,-3.2,-2.6,-2.5
9.197,-8.9,-11.3,-5.9
9.208,-2.3,-15.3,-39.1
9.209,4.2,-14.3,-35.8
9.219,-8.5,-13.9,-24.2
9.298,-0.6,-7.2,-3.8
9.3,-0.5,-1.7,-2.0
9.302,0.5,5.5,0.2
9.303,0.9,6.3,0.9
9.397,1.7,-11.9,-7.2
9.399,3.4,-7.5,-7.5
9.401,3.9,-4.7,-6.2
9.407,3.1,-16.5,-9.7
9.502,1.3,-11.3,-11.8
9.503,-0.2,-8.4,-7.8
9.505,-0.1,-4.7,-6.1
9.507,0.7,-5.9,-4.0
9.607,0.1,-6.0,-5.8
9.614,0.7,-5.0,-6.1
9.616,0.2,-7.7,-7.9
9.617,0.6,-7.3,-8.3
9.699,0.6,-7.4,-6.9
9.7,0.5,-6.9,-5.8
9.702,0.5,-6.9,-5.7
9.704,0.4,-7.0,-6.4
9.801,0.4,-7.2,-6.7
9.803,0.4,-7.3,-6.9
9.805,0.6,-7.2,-6.5
9.807,0.7,-7.2,-6.4
9.899,0.6,-7.2,-6.6
9.9,0.7,-7.1,-6.8
9.902,0.7,-7.1,-6.3
9.904,0.7,-7.3,-6.3
9.999,0.7,-7.4,-6.2
10.0,0.6,-7.2,-6.3
