accel_time_list,accel_x_list,accel_y_list,accel_z_list
5.524,-5.5,-2.8,0.7
5.527,-5.4,-1.5,0.8
5.529,-5.4,-1.4,1.3
5.53,-5.9,-1.3,1.9
5.603,-6.9,-1.4,2.3
5.606,-7.8,-0.9,2.3
5.608,-8.4,-0.8,2.0
5.61,-9.3,-1.7,1.8
5.722,-9.6,-2.4,1.7
5.743,-8.6,-4.1,2.7
5.748,-8.1,-4.1,3.1
5.826,-8.9,-2.9,3.2
5.827,-10.2,-2.8,2.6
5.831,-13.7,-3.0,2.1
5.834,-16.9,-3.8,1.5
5.842,-15.1,-4.3,1.6
5.899,-10.4,-4.6,2.3
5.905,-11.4,-3.1,1.3
5.909,-11.1,-2.5,0.1
5.911,-9.9,-3.2,0.3
6.022,-9.0,-3.2,0.5
6.026,-6.7,-2.0,1.6
6.027,-5.6,-2.3,1.4
6.125,-5.3,-1.1,1.3
6.126,-4.8,-0.2,1.1
6.148,-3.4,0.1,2.9
6.15,-3.4,-0.9,4.0
6.152,-4.5,-1.9,3.9
6.223,-5.0,-2.0,3.6
6.233,-9.8,-0.9,2.8
6.234,-12.7,0.2,0.8
6.236,-14.0,-0.4,-2.8
6.323,-17.1,-0.9,-2.8
6.331,-17.7,2.7,-8.6
6.333,-8.4,4.6,-10.4
6.334,-6.6,4.5,-6.5
6.427,-6.9,7.2,-2.4
6.431,-9.9,0.6,-3.6
6.432,-9.6,0.8,-5.1
6.434,-11.7,0.2,-1.7
6.523,-12.2,-0.1,1.7
6.53,-14.9,0.5,3.8
6.531,-11.5,-5.8,1.5
6.533,-6.7,-3.7,4.5
6.623,-3.2,-0.2,4.2
6.63,0.3,-3.8,-7.9
6.631,0.7,-0.9,-8.1
6.633,2.7,-0.6,-6.0
6.723,0.1,-5.1,-4.1
6.726,-6.4,-7.3,0.7
6.728,-6.7,-2.2,1.5
6.73,-3.2,1.2,1.0
6.822,0.7,1.9,-0.4
6.826,-0.7,2.8,6.5
6.827,1.1,-0.0,7.7
6.923,0.8,-5.5,10.9
6.925,-5.5,-24.6,14.6
6.929,-16.1,-35.5,17.9
6.93,16.2,-11.7,9.3
7.024,13.1,-26.8,12.7
7.026,-0.5,-31.1,17.7
7.029,-2.5,-2.7,1.2
7.031,-6.6,3.1,7.4
7.124,-9.7,2.2,6.8
7.126,-3.9,1.2,3.5
7.129,8.6,-3.2,1.6
7.131,7.6,-7.6,3.7
7.223,4.1,-4.1,3.9
7.225,4.0,2.1,2.1
7.228,5.2,1.9,0.5
7.24,5.2,3.2,1.9
7.318,5.1,2.6,2.3
7.32,4.8,1.3,2.3
7.324,3.3,-2.4,1.5
7.325,4.5,-4.4,2.0
7.421,8.3,-3.4,3.4
7.422,7.7,-5.8,4.0
7.426,0.4,-11.9,5.3
7.525,-3.6,-13.4,9.1
7.532,-9.6,-23.4,-1.6
7.534,-7.0,-39.2,-15.6
7.537,2.9,-8.9,0.4
7.539,-1.9,-2.0,3.3
7.628,3.4,0.7,3.2
7.63,1.5,1.3,2.7
7.644,-4.1,-9.3,3.7
7.647,-2.5,-8.7,-1.2
7.727,-3.0,-16.7,-9.4
7.729,-0.6,-16.3,-10.1
7.732,1.4,-5.2,-4.3
7.734,-1.5,-5.5,-4.6
7.824,-1.2,-8.8,-4.4
7.825,-3.0,-7.0,-4.9
7.829,-2.4,-5.2,-13.3
7.83,-2.3,-2.4,-14.6
7.923,-1.7,-3.0,-13.3
7.929,-1.0,-0.8,-11.1
7.933,0.7,1.6,-7.8
7.935,0.6,-1.0,-7.9
8.023,0.8,-0.8,-8.2
8.025,1.6,-0.9,-10.9
8.046,0.7,-2.0,-11.9
8.048,1.2,-1.9,-10.1
8.124,1.6,-1.6,-8.8
8.125,1.5,-1.7,-8.6
8.129,1.2,-2.1,-9.5
8.13,1.2,-2.6,-10.3
8.223,1.4,-2.8,-10.1
8.225,1.5,-2.7,-9.6
8.231,1.6,-3.0,-9.4
8.233,1.1,-2.9,-9.3
8.323,0.8,-3.0,-9.5
8.325,0.9,-3.0,-9.6
8.328,0.4,-3.1,-9.0
8.334,0.4,-3.1,-8.8
8.423,0.4,-3.2,-8.9
8.436,0.2,-3.2,-9.2
8.441,0.5,-3.0,-9.3
8.443,0.7,-3.0,-9.6
8.522,0.8,-2.9,-9.7
8.524,0.9,-2.9,-9.9
8.527,0.7,-2.9,-9.5
8.63,0.7,-2.9,-9.2
8.633,0.8,-3.0,-9.2
8.635,0.9,-3.1,-9.2
8.638,1.0,-3.2,-9.3
8.723,1.0,-3.1,-9.2
8.725,1.0,-3.1,-9.2
8.726,1.0,-3.1,-9.4
8.73,1.0,-3.1,-9.6
8.823,1.0,-3.1,-9.5
8.835,0.9,-3.2,-9.3
8.838,0.9,-3.2,-9.2
8.841,0.7,-3.2,-9.2
8.923,0.7,-3.1,-9.3
8.925,0.7,-3.1,-9.3
8.926,0.8,-3.1,-9.4
8.929,0.8,-3.0,-9.5
