accel_time_list,accel_x_list,accel_y_list,accel_z_list
11.022,12.1,2.4,1.5
11.024,12.4,2.0,1.9
11.026,10.3,1.9,2.1
11.027,9.8,2.8,2.1
11.029,10.4,3.0,1.9
11.122,9.8,2.3,1.9
11.132,8.7,2.5,1.9
11.133,8.0,3.5,2.0
11.135,7.4,4.0,1.9
11.137,6.7,3.8,1.7
11.222,6.9,3.8,1.4
11.224,6.7,4.3,1.2
11.229,6.1,4.3,0.6
11.231,6.0,3.7,0.3
11.232,6.5,3.9,0.1
11.323,7.6,4.0,-0.4
11.325,8.6,4.3,-0.4
11.327,9.9,4.8,-0.8
11.329,12.0,5.1,-0.6
11.332,13.8,5.0,-0.4
11.421,13.7,4.3,-0.5
11.423,13.1,3.8,-0.2
11.425,11.2,3.6,0.2
11.426,9.3,3.8,0.6
11.522,8.1,4.1,0.9
11.532,7.3,3.9,0.8
11.533,7.2,3.6,0.8
11.535,7.7,3.4,0.8
11.542,8.6,3.4,1.2
11.638,9.9,3.2,1.6
11.641,11.3,2.8,1.9
11.643,11.2,2.7,2.1
11.645,10.3,2.9,2.2
11.647,10.1,3.4,1.7
11.722,9.3,3.2,1.2
11.727,8.5,2.9,1.1
11.729,8.4,3.2,0.7
11.73,8.9,4.2,0.4
11.732,9.3,4.7,-0.5
11.848,9.7,4.4,-1.6
11.85,11.1,5.3,-6.1
11.851,10.6,6.0,-3.4
11.857,6.6,3.4,-0.3
11.859,3.4,2.4,1.7
11.95,1.9,2.5,2.9
11.952,2.7,2.8,3.7
11.954,4.2,2.2,4.4
11.955,4.6,1.0,4.3
11.957,4.1,0.6,3.9
11.959,3.3,1.0,3.7
12.02,1.7,1.1,3.2
12.022,-1.3,0.2,4.1
12.023,-5.7,-1.1,6.5
12.025,-7.5,-0.6,11.6
12.122,-0.8,20.4,31.3
12.123,-34.6,-23.4,36.4
12.125,8.2,-37.6,23.4
12.127,10.7,-8.6,2.8
12.128,-0.9,-1.8,3.6
12.223,-3.7,2.2,3.0
12.226,-4.6,6.4,0.4
12.232,-0.1,4.4,1.8
12.234,3.6,1.0,2.5
12.245,6.0,-1.4,3.7
12.321,7.7,-2.2,4.8
12.323,6.8,-3.4,6.6
12.325,4.9,-4.5,7.6
12.332,3.6,-4.5,7.6
12.333,2.4,-3.7,7.1
12.421,1.9,-2.9,7.3
12.423,2.0,1.2,8.0
12.425,-1.4,2.0,17.2
12.426,-8.1,-11.1,21.5
12.428,0.7,-14.3,13.9
12.521,4.0,-5.8,9.4
12.524,-0.6,-3.1,6.3
12.527,-0.1,-3.1,6.8
12.529,-0.0,-2.0,5.4
12.531,2.2,-2.0,6.5
12.628,3.1,-2.3,7.3
12.63,3.0,-2.3,8.3
12.632,2.3,-2.5,9.4
12.641,1.6,-3.0,10.0
12.643,1.0,-3.1,10.3
12.721,0.5,-3.2,10.3
12.723,0.4,-3.9,10.4
12.725,0.6,-3.9,9.6
12.726,0.8,-3.7,9.0
12.728,1.0,-3.7,8.8
12.822,1.2,-3.6,8.8
12.823,1.2,-3.6,8.8
12.828,1.3,-3.8,8.7
12.829,1.4,-3.9,8.8
12.831,1.4,-3.8,9.0
12.922,1.3,-3.8,9.1
12.924,1.3,-3.8,9.1
12.925,1.3,-3.6,9.1
12.927,1.2,-3.5,9.0
12.936,1.2,-3.5,9.0
13.022,1.2,-3.5,9.1
13.023,1.2,-3.5,9.1
13.037,1.2,-3.5,9.2
13.049,1.2,-3.5,9.2
13.05,1.2,-3.5,9.1
13.121,1.2,-3.4,9.1
13.123,1.2,-3.4,9.0
13.128,1.3,-3.4,9.0
13.13,1.3,-3.5,9.0
13.222,1.3,-3.5,9.1
13.223,1.3,-3.6,9.1
13.225,1.2,-3.6,9.1
13.231,1.2,-3.7,9.1
13.233,1.3,-3.6,9.1
13.321,1.3,-3.6,9.0
13.323,1.2,-3.5,9.1
13.324,1.2,-3.5,9.0
13.326,1.2,-3.6,9.0
13.328,1.3,-3.7,9.0
13.421,1.3,-3.7,9.1
13.423,1.3,-3.5,9.1
13.434,1.2,-3.5,9.1
13.437,1.2,-3.5,9.1
13.438,1.2,-3.5,9.0
13.521,1.2,-3.6,9.0
13.523,1.3,-3.7,9.0
13.525,1.3,-3.7,9.0
13.526,1.3,-3.7,9.0
13.528,1.3,-3.6,9.1
13.621,1.3,-3.5,9.0
13.623,1.3,-3.5,9.1
13.625,1.3,-3.5,9.1
13.627,1.3,-3.5,9.1
13.628,1.2,-3.4,9.2
13.721,1.2,-3.4,9.1
13.723,1.2,-3.5,9.1
13.724,1.2,-3.6,9.1
13.726,1.2,-3.5,9.0
13.728,1.3,-3.6,9.1
13.82,1.3,-3.6,9.1
13.832,1.3,-3.6,9.1
13.834,1.3,-3.6,9.0
13.836,1.3,-3.6,9.0
13.839,1.3,-3.6,9.0
13.921,1.2,-3.6,9.1
13.923,1.2,-3.7,9.1
13.931,1.2,-3.7,9.1
13.932,1.2,-3.6,9.1
13.934,1.2,-3.6,9.1
