accel_time_list,accel_x_list,accel_y_list,accel_z_list
3.231,-9.8,-1.7,-0.7
3.235,-10.6,-1.9,-0.9
3.236,-10.4,-1.9,-0.8
3.242,-9.9,-1.8,-0.7
3.325,-9.6,-1.8,-0.5
3.328,-9.7,-1.7,-0.5
3.329,-9.7,-1.7,-0.4
3.331,-9.5,-1.7,-0.4
3.425,-9.4,-1.7,-0.3
3.432,-9.5,-1.7,-0.2
3.442,-9.6,-1.7,-0.2
3.443,-9.5,-1.8,-0.1
3.524,-9.5,-1.8,-0.1
3.53,-9.5,-2.0,0.2
3.532,-9.4,-2.0,0.3
3.624,-9.1,-2.0,0.6
3.631,-8.9,-2.1,0.8
3.634,-9.1,-2.0,0.7
3.636,-8.6,-2.0,0.8
3.724,-8.1,-2.3,1.1
3.726,-7.7,-2.2,1.8
3.729,-8.4,-2.6,1.0
3.731,-8.1,-2.9,1.8
3.824,-7.1,-2.8,2.4
3.857,-6.9,-2.7,2.3
3.875,-9.0,-4.6,3.0
3.876,-8.0,-4.0,3.6
3.951,-9.4,-4.9,5.0
3.953,-12.5,-7.1,6.3
3.956,-13.7,-10.1,6.9
3.958,-17.9,-12.5,6.8
4.024,-22.0,-8.7,3.9
4.026,-22.5,-4.3,1.6
4.029,-25.1,-0.4,-2.4
4.03,-20.9,2.2,-6.4
4.124,-15.7,1.1,-7.0
4.126,-9.8,3.4,-8.5
4.129,0.5,-0.7,2.0
4.131,7.1,-9.4,26.2
4.224,12.6,6.5,25.9
4.228,21.4,12.3,4.5
4.24,1.3,-2.1,8.5
4.241,7.8,5.1,6.2
4.323,10.3,1.9,1.7
4.329,4.0,-2.1,-1.1
4.332,3.2,-1.6,-2.8
4.333,2.5,-2.9,-5.9
4.424,2.0,-3.4,-7.3
4.426,3.9,-2.3,-7.1
4.434,4.6,-1.2,-9.7
4.436,7.8,-4.5,-7.0
4.528,39.2,-39.2,-19.6
4.53,17.1,-39.2,0.8
4.534,-18.0,-5.3,-5.8
4.536,-3.6,-11.5,-0.5
4.599,2.9,-1.4,1.5
4.609,3.6,5.7,1.2
4.612,6.1,-2.9,0.6
4.614,1.7,-4.7,-2.0
4.723,1.5,1.1,-1.2
4.731,3.8,5.0,0.9
4.734,4.6,3.4,-0.6
4.847,5.9,2.7,-0.7
4.849,6.1,1.9,-0.7
4.851,6.6,1.0,-0.5
4.858,9.6,-3.2,-1.4
4.86,5.7,-4.0,-2.9
4.925,3.2,-3.6,-2.7
4.927,-0.9,-5.1,-0.6
4.93,-3.2,-39.2,-8.0
4.932,-4.4,-36.5,-8.5
5.031,-10.6,-20.7,-14.3
5.033,2.5,-3.2,5.4
5.037,-6.5,-2.2,4.4
5.039,-4.8,-7.5,-0.9
5.125,0.9,-7.6,-1.1
5.126,3.1,-4.1,0.4
5.134,5.1,-2.1,2.1
5.136,4.7,-2.5,1.5
5.224,4.0,-4.3,0.3
5.228,1.9,-7.0,-0.9
5.24,0.5,-16.2,-1.8
5.324,2.7,-25.5,-4.2
5.326,-3.8,-14.6,-1.1
5.328,-2.2,-13.1,-0.5
5.331,1.6,-7.9,1.9
5.424,-0.5,-6.8,0.8
5.426,1.1,-6.3,-0.2
5.427,1.4,-5.9,0.1
5.431,0.5,-11.6,-1.0
5.526,1.1,-13.9,-1.7
5.528,0.7,-12.0,-2.5
5.531,0.8,-10.6,-2.2
5.539,0.7,-8.3,-0.5
5.624,1.0,-8.8,-0.0
5.628,1.3,-9.3,0.5
5.631,1.3,-10.3,0.7
5.634,0.5,-10.6,0.8
5.724,0.7,-9.7,1.2
5.727,0.8,-9.1,1.6
5.734,0.9,-9.2,1.8
5.746,0.8,-9.5,1.5
5.837,0.8,-9.5,1.1
5.844,0.8,-9.4,0.7
5.846,0.8,-9.3,0.3
5.85,0.9,-9.1,0.1
5.925,1.1,-9.3,-0.2
5.928,1.3,-9.8,-0.6
5.93,1.1,-10.4,-1.0
5.937,1.1,-10.3,-1.0
6.023,1.0,-10.1,-0.6
6.025,0.9,-10.0,-0.2
6.027,0.9,-10.1,0.2
6.03,0.6,-10.0,1.0
6.125,0.6,-9.6,1.3
6.126,0.5,-9.1,1.3
6.132,0.5,-8.7,1.3
6.147,0.9,-9.1,0.6
