accel_time_list,accel_x_list,accel_y_list,accel_z_list
3.827,-6.8,-4.1,5.9
3.838,-6.7,-4.0,6.3
3.84,-6.7,-4.0,6.2
3.926,-6.6,-4.0,6.1
3.928,-6.5,-3.8,6.2
3.931,-6.4,-3.8,6.2
3.933,-6.6,-3.8,6.3
3.935,-6.9,-4.1,6.2
4.025,-6.9,-4.2,6.4
4.029,-7.3,-4.0,6.8
4.03,-7.1,-4.7,6.3
4.126,-7.0,-5.0,5.8
4.127,-6.5,-5.7,5.0
4.135,-5.9,-5.5,5.5
4.136,-5.8,-2.7,7.0
4.25,-6.4,-1.8,8.6
4.252,-6.2,-3.6,8.1
4.263,-6.1,-4.8,6.4
4.265,-5.8,-5.4,4.6
4.327,-5.2,-3.8,4.8
4.332,-4.0,-1.6,5.5
4.336,-3.8,-3.7,4.8
4.337,-3.5,-3.7,5.9
4.339,-3.9,-3.6,7.1
4.424,-4.2,-4.0,7.0
4.427,-4.5,-0.8,10.1
4.429,-6.6,0.7,9.9
4.53,-6.0,-0.1,8.6
4.531,-5.4,0.6,8.0
4.535,-1.5,-1.5,8.0
4.536,-10.3,-2.2,11.7
4.625,-9.0,1.6,11.3
4.635,-5.8,-0.2,7.3
4.638,-8.1,-3.1,2.4
4.64,-5.9,-1.1,0.8
4.725,-2.8,-1.8,0.7
4.73,-2.5,-0.6,3.6
4.733,3.9,28.3,36.2
4.735,-3.7,-7.9,9.7
4.825,-3.9,-6.9,6.6
4.827,-4.7,3.4,2.0
4.83,7.6,0.7,2.5
4.832,33.3,7.6,-12.5
4.926,37.3,-4.8,-2.9
4.927,20.8,-2.9,22.1
4.931,14.5,-4.0,14.4
4.932,8.9,11.6,6.6
5.026,2.5,-18.2,6.9
5.028,-6.8,-1.7,6.1
5.031,0.3,-4.1,2.7
5.032,2.2,0.1,4.4
5.125,0.7,1.4,2.6
5.127,-2.7,-7.4,0.1
5.13,0.9,-3.0,0.5
5.132,2.0,-0.5,0.1
5.226,4.9,2.1,0.6
5.227,10.8,3.9,1.4
5.231,26.3,2.3,5.6
5.232,26.3,3.0,4.8
5.325,19.5,-0.6,3.0
5.327,8.2,-4.8,-0.4
5.33,-4.3,-2.1,4.8
5.34,14.6,-39.2,39.2
5.425,-27.1,7.6,3.9
5.427,-1.9,3.1,10.4
5.43,-0.7,9.3,3.6
5.435,-0.4,3.8,-1.2
5.527,2.7,-2.0,-4.2
5.528,8.6,-3.5,1.3
5.532,7.5,-0.7,4.4
5.625,9.3,0.9,2.9
5.627,9.2,-0.4,3.0
5.629,6.5,-1.9,3.5
5.632,2.2,3.1,8.4
5.725,-1.6,-12.7,37.4
5.727,-4.5,1.8,24.4
5.729,2.8,7.3,18.6
5.746,2.1,4.0,8.8
5.827,-0.3,4.0,7.8
5.829,-0.3,2.4,6.7
5.831,-0.3,0.8,5.4
5.834,1.4,-0.8,4.4
5.925,3.7,-1.6,4.4
5.933,6.3,-2.6,6.1
5.935,6.3,-3.0,8.4
5.938,6.7,-2.1,10.3
6.026,6.6,-1.2,10.4
6.028,5.4,-0.2,10.7
6.03,4.2,1.2,11.1
6.033,3.0,1.0,11.3
6.129,3.1,0.5,10.1
6.131,2.8,0.1,9.1
6.132,2.6,-0.4,8.5
6.144,2.8,-1.8,7.7
6.225,3.3,-2.6,7.3
6.227,3.6,-3.5,7.3
6.228,4.0,-4.3,7.5
6.232,4.2,-5.0,8.8
6.349,4.2,-4.3,9.4
6.351,4.0,-3.3,9.9
6.353,3.8,-2.2,10.2
6.357,3.3,0.2,10.7
6.427,3.1,0.9,10.3
6.429,3.0,1.1,9.7
6.43,2.9,0.9,9.0
6.433,3.0,0.0,8.0
6.435,3.3,-0.5,7.9
6.523,3.5,-0.9,8.0
6.538,3.6,-1.2,8.4
6.542,3.8,-1.3,9.0
6.629,3.7,-1.1,9.4
6.63,3.7,-0.9,9.7
6.632,3.7,-0.7,9.9
6.649,3.6,-0.5,10.1
6.729,3.5,-0.7,9.9
6.731,3.5,-0.9,9.6
6.733,3.5,-1.2,9.2
6.736,3.5,-1.7,8.7
