accel_time_list,accel_x_list,accel_y_list,accel_z_list
3.2,-9.0,-2.7,5.3
3.208,-8.4,-2.6,6.9
3.209,-10.0,-1.9,6.9
3.211,-10.3,-1.8,6.3
3.331,-9.3,-2.1,6.5
3.334,-10.2,-2.1,5.8
3.336,-11.0,-2.2,5.0
3.338,-11.2,-2.6,5.7
3.427,-11.4,-2.5,6.8
3.43,-13.2,-2.5,8.4
3.448,-15.4,-2.3,9.4
3.45,-18.1,-2.0,8.8
3.452,-21.2,-2.2,8.1
3.543,-33.5,-5.3,-3.6
3.545,-38.8,-2.3,-17.5
3.547,-38.8,7.3,-28.0
3.548,-34.2,3.1,-20.6
3.629,-10.4,-0.7,-2.5
3.63,-7.4,-1.8,-7.4
3.632,0.8,-0.6,-9.5
3.701,9.2,3.6,-16.2
3.704,30.3,-10.4,-2.9
3.71,16.6,-7.4,10.1
3.712,9.0,9.0,-1.0
3.714,22.1,2.9,-23.5
3.814,9.7,5.4,-18.0
3.817,2.5,2.8,-9.1
3.819,2.0,2.7,-4.8
3.931,0.8,3.8,-1.5
3.934,-1.5,3.5,-1.1
3.936,-1.9,2.8,-2.4
4.027,-1.4,2.0,-3.3
4.028,-0.3,3.2,-3.6
4.032,39.2,11.6,-24.2
4.033,8.2,2.9,-22.0
4.035,-3.3,2.8,-25.1
4.037,-1.7,2.7,-24.7
4.101,-7.1,12.8,-4.4
4.103,-5.7,6.4,-10.5
4.105,0.9,-1.0,-14.8
4.106,1.7,-1.6,-11.0
4.224,1.4,-0.8,-10.5
4.231,-1.6,1.9,-11.5
4.301,-6.3,5.0,-14.6
4.303,-9.0,7.6,-18.5
4.306,-0.5,6.8,-16.7
4.308,1.4,5.2,-11.1
4.313,4.8,2.8,-5.7
4.423,2.6,3.6,-7.9
4.427,-0.3,5.6,-7.8
4.428,-2.8,9.0,-6.8
4.526,0.7,8.0,-5.9
4.527,2.4,6.5,-6.5
4.531,10.0,6.1,-6.4
4.532,11.7,6.3,-6.2
4.534,8.6,5.5,-6.2
4.625,4.8,5.5,-5.1
4.628,3.1,6.4,-2.9
4.63,4.0,5.5,-2.7
4.635,4.4,4.9,-2.6
4.731,4.2,5.2,-2.6
4.735,4.5,7.0,-3.0
4.738,5.1,7.3,-3.8
4.741,5.2,7.3,-4.8
4.825,4.9,7.4,-5.4
4.83,3.5,8.2,-5.1
4.832,3.0,8.1,-4.8
4.833,2.7,7.5,-4.5
4.931,2.5,7.2,-4.4
4.94,2.4,7.6,-4.3
4.942,2.5,8.0,-4.4
4.951,2.7,8.2,-4.7
5.024,3.0,8.5,-5.0
5.027,2.9,9.0,-5.3
5.029,2.7,9.2,-5.3
5.031,2.6,9.4,-5.2
5.124,2.5,9.4,-5.1
5.131,2.2,9.0,-4.8
5.137,2.0,8.9,-4.6
5.139,1.9,8.6,-4.4
5.223,1.9,8.4,-4.2
5.227,2.4,8.0,-4.1
5.228,2.6,8.0,-4.1
5.23,2.7,8.0,-4.0
5.331,2.8,8.1,-4.0
5.334,3.0,8.2,-3.9
5.349,3.0,8.4,-3.9
5.351,2.8,8.5,-3.9
5.424,2.6,8.7,-4.0
5.431,2.4,8.8,-4.2
5.432,2.2,8.8,-4.3
5.434,2.1,8.9,-4.3
5.525,2.0,9.6,-5.2
5.529,2.4,8.9,-4.6
5.532,2.4,8.5,-4.0
5.534,2.4,9.2,-3.5
5.599,2.3,9.5,-3.1
5.612,3.1,10.1,-4.2
5.614,3.3,15.1,-5.7
5.617,3.9,22.4,-11.2
5.722,5.0,28.6,-17.6
5.735,-0.5,22.0,-18.4
5.826,-11.5,19.4,-9.2
5.828,-16.4,15.2,1.1
5.83,-10.5,6.1,6.7
5.833,-8.7,-14.9,-16.2
5.835,-5.1,-16.1,-17.2
5.836,1.8,-9.6,-0.8
5.899,1.5,-10.0,-8.3
5.903,26.2,-17.1,-9.9
5.904,27.0,-12.0,-4.1
5.906,12.9,-9.2,0.4
6.023,7.4,-7.2,1.8
6.026,3.2,-2.6,0.4
6.126,2.9,-1.6,-0.0
6.128,3.8,-1.2,-0.7
6.13,5.9,-0.9,-1.0
6.141,10.0,-0.1,0.2
6.143,14.1,0.3,0.6
