accel_time_list,accel_x_list,accel_y_list,accel_z_list
2.621,3.2,-3.3,9.2
2.629,2.0,-5.1,10.6
2.63,1.3,-6.2,10.0
2.632,1.1,-5.5,9.1
2.72,0.6,-3.7,8.6
2.728,0.3,-3.0,8.2
2.729,0.8,-2.7,7.7
2.731,0.9,-2.8,8.2
2.821,-0.1,-2.4,9.1
2.824,0.7,-0.8,9.9
2.826,1.0,-0.5,11.1
2.828,1.5,-0.8,11.6
2.92,0.8,-2.0,12.3
2.924,1.5,-1.6,16.8
2.925,1.1,0.4,20.7
2.927,0.7,-2.5,20.5
3.021,1.2,-9.0,17.7
3.024,0.5,-12.9,21.2
3.026,2.8,-11.2,19.3
3.035,3.3,-10.1,13.8
3.125,2.7,-8.1,8.9
3.128,0.8,-8.0,3.7
3.13,-0.5,-8.4,1.8
3.132,-1.7,-7.7,0.7
3.22,-3.4,-4.5,-0.4
3.228,-10.4,-5.4,-5.5
3.23,-8.9,-3.1,-6.8
3.231,-6.4,-0.3,-7.7
3.323,-5.0,1.1,-8.6
3.326,-3.4,-0.5,-9.9
3.328,-0.4,-0.3,-9.2
3.329,-0.1,-1.4,-9.0
3.445,-0.2,-3.0,-9.9
3.448,-13.2,-2.5,-7.9
3.458,-18.0,-2.5,-5.6
3.459,-25.1,-10.0,-9.1
3.522,-18.4,-23.3,-17.2
3.526,-5.9,10.2,14.9
3.531,-2.5,38.0,39.2
3.533,-39.0,-39.2,39.1
3.535,-36.8,19.9,17.1
3.62,13.7,-12.4,-16.9
3.622,18.6,-12.6,14.0
3.623,15.8,-30.3,13.8
3.719,-0.7,31.1,39.2
3.722,-3.9,2.6,10.9
3.724,-5.3,17.5,4.9
3.82,-5.3,13.8,-0.3
3.822,-6.1,0.2,-21.7
3.833,3.0,1.1,-38.1
3.835,-6.5,4.7,11.1
3.92,-39.0,-39.2,39.2
3.922,18.4,-13.2,39.2
3.925,-11.4,-4.4,24.4
3.927,-5.7,6.6,2.9
4.02,-3.9,-0.3,7.4
4.022,-5.1,-7.0,4.7
4.025,2.8,4.9,3.0
4.027,7.8,2.5,2.9
4.12,8.9,-1.4,2.6
4.122,8.5,-2.0,4.5
4.125,4.3,5.2,4.4
4.127,4.6,7.0,-0.4
4.22,8.5,2.6,-1.7
4.222,10.6,-0.9,1.0
4.234,8.7,3.3,3.9
4.235,8.1,5.5,3.9
4.321,6.2,3.5,2.5
4.323,6.3,2.2,1.5
4.326,8.7,2.4,2.1
4.328,8.6,1.5,1.9
4.42,6.5,-0.6,2.2
4.422,5.4,-2.1,3.5
4.425,4.1,-0.8,4.9
4.431,3.8,2.1,5.5
4.522,3.0,2.9,6.5
4.528,2.7,2.4,7.1
4.532,-7.5,13.9,25.7
4.533,-4.2,22.2,19.8
4.62,5.5,2.9,14.2
4.632,4.5,1.8,14.8
4.635,-0.5,10.3,13.0
4.637,0.8,4.2,8.7
4.723,2.6,0.8,6.8
4.724,2.1,1.1,5.8
4.728,2.8,2.8,4.8
4.729,3.1,1.8,5.9
4.821,3.4,2.0,9.1
4.824,4.1,5.0,12.6
4.827,3.5,6.3,16.3
4.829,3.4,2.0,17.3
4.921,3.5,3.8,15.7
4.923,3.5,5.4,11.3
4.926,3.9,3.0,3.8
4.928,2.6,6.6,2.4
5.022,1.6,7.7,1.5
5.029,2.0,6.9,1.3
5.032,1.1,5.8,0.1
5.037,-0.1,5.3,-0.4
5.12,-1.0,5.5,-0.7
5.122,-0.9,5.0,-1.4
5.125,5.1,4.6,-0.4
5.135,9.8,6.4,4.4
5.22,11.5,9.0,7.2
5.222,9.9,9.7,8.3
5.231,7.6,3.5,5.0
5.233,5.6,7.2,1.1
5.32,3.3,13.6,3.3
5.322,1.5,15.6,3.9
5.325,4.2,3.8,6.5
5.343,5.7,3.4,6.7
5.42,5.8,4.9,6.5
5.422,4.7,6.2,6.3
5.425,3.7,6.5,6.0
5.43,3.6,5.9,6.2
5.52,3.6,5.7,6.5
5.527,3.9,5.7,7.0
5.531,4.8,6.0,7.4
5.541,4.5,6.5,7.5
5.619,3.9,6.8,7.7
5.629,3.4,6.7,8.0
5.633,4.0,6.8,7.8
5.721,4.5,6.1,7.2
5.729,4.6,6.0,6.8
5.731,4.9,7.1,7.4
5.745,6.5,7.6,7.0
5.82,5.9,7.8,5.8
5.825,4.9,7.6,5.1
5.827,4.1,7.5,4.6
5.83,5.4,6.7,3.4
5.92,6.1,8.2,2.7
5.927,3.9,10.4,2.8
5.929,4.1,8.0,2.8
5.933,6.1,7.5,2.6
