accel_time_list,accel_x_list,accel_y_list,accel_z_list
3.2,-6.4,-5.2,5.8
3.201,-6.4,-5.0,5.7
3.301,-6.5,-4.9,5.4
3.308,-6.7,-4.8,5.5
3.309,-6.6,-4.7,5.6
3.311,-6.6,-4.7,5.6
3.404,-6.9,-3.6,5.9
3.413,-6.8,-4.0,5.6
3.415,-6.8,-4.7,5.4
3.417,-6.9,-4.8,5.5
3.505,-6.9,-5.3,5.1
3.506,-6.8,-5.4,5.3
3.508,-6.9,-5.3,5.4
3.51,-6.8,-4.9,5.4
3.601,-7.1,-4.7,5.2
3.603,-7.1,-4.9,5.0
3.605,-6.8,-5.2,4.8
3.606,-7.0,-5.2,4.8
3.702,-7.5,-5.1,4.9
3.703,-7.1,-3.9,3.5
3.705,-7.3,-3.5,4.5
3.707,-6.8,-4.6,4.8
3.809,-8.9,-6.7,5.8
3.82,-8.2,-4.7,5.6
3.821,-8.0,-3.6,5.3
3.823,-8.6,-3.6,5.3
3.901,-9.7,-5.9,5.3
3.903,-10.1,-4.5,5.3
3.905,-10.5,-2.3,5.3
3.906,-8.9,-1.7,4.0
4.001,-5.7,-2.1,3.5
4.003,-4.8,-2.0,3.4
4.005,-4.0,-2.3,3.4
4.006,-4.4,-3.8,2.7
4.101,-5.9,-2.3,-0.6
4.103,-5.0,1.4,1.0
4.105,-4.1,-4.6,-0.2
4.111,-5.8,-7.8,-1.2
4.201,-4.6,-0.2,-1.1
4.203,-3.4,-2.1,-15.1
4.205,-4.2,-0.8,-7.1
4.206,-3.8,4.3,-8.7
4.301,-2.7,-14.9,-9.6
4.309,9.2,-8.9,0.3
4.311,4.2,-22.4,-4.4
4.312,-12.0,-39.2,39.2
4.406,-35.2,1.4,17.6
4.407,-38.8,-20.4,23.7
4.409,-38.8,-32.8,28.1
4.411,-19.2,-22.0,5.6
4.501,5.3,14.5,14.0
4.503,1.2,0.0,11.2
4.505,-0.5,-6.6,13.0
4.515,-5.1,-5.2,10.2
4.601,-0.4,-2.2,1.4
4.602,-1.9,-6.6,2.0
4.608,-4.5,-5.1,3.1
4.7,-0.9,-6.3,4.8
4.707,-4.9,-4.5,6.0
4.708,-4.9,-4.1,6.0
4.71,-3.1,-2.8,5.6
4.799,1.2,-1.8,4.5
4.802,17.5,-5.0,0.8
4.804,9.0,-4.3,0.1
4.806,2.4,-5.6,-2.4
4.899,3.8,-8.5,-2.9
4.903,1.2,-5.5,0.1
4.904,-0.6,-5.6,-0.7
4.916,1.6,-6.9,-2.2
4.999,4.3,-5.8,-2.3
5.002,-0.8,-20.3,-12.3
5.004,-5.0,-11.9,-23.4
5.006,3.5,-14.3,-23.2
5.074,8.9,-9.9,-17.3
5.077,-1.2,-8.9,-7.8
5.079,-3.9,-3.6,-4.1
5.085,-3.0,-1.6,-0.5
5.172,-1.1,-2.2,0.9
5.181,-0.6,-10.2,2.1
5.182,-0.4,-14.6,1.0
5.274,0.5,-14.4,0.7
5.276,-0.4,-10.9,0.8
5.279,1.4,-6.6,1.9
5.289,2.3,-7.5,1.0
5.382,2.7,-8.8,-0.4
5.383,2.5,-9.7,-1.4
5.387,1.7,-10.4,-2.1
5.388,1.3,-9.9,-1.8
5.481,1.2,-9.2,-1.6
5.483,1.2,-9.1,-1.9
5.487,1.5,-9.2,-2.7
5.489,1.6,-9.4,-2.8
5.574,1.6,-9.5,-2.7
5.576,1.3,-9.6,-2.6
5.579,1.2,-9.5,-2.5
5.581,1.2,-9.3,-2.5
5.699,1.2,-9.2,-2.4
5.705,1.1,-9.1,-2.4
5.716,1.0,-9.4,-2.6
5.718,1.0,-9.4,-2.6
5.801,0.9,-9.2,-2.6
5.803,1.0,-9.1,-2.7
5.809,1.2,-9.3,-2.7
5.811,1.3,-9.4,-2.7
5.813,1.4,-9.4,-2.5
5.904,1.3,-9.4,-2.2
5.907,1.3,-9.2,-2.0
5.909,1.3,-9.1,-2.1
5.91,1.3,-9.1,-2.2
5.999,1.3,-9.1,-2.4
6.002,1.3,-9.3,-2.9
6.004,1.3,-9.3,-3.1
6.005,1.3,-9.3,-3.2
6.099,1.2,-9.3,-3.2
6.11,1.1,-9.3,-2.8
6.112,1.1,-9.3,-2.6
6.114,1.1,-9.3,-2.4
6.199,1.1,-9.2,-2.2
