accel_time_list,accel_x_list,accel_y_list,accel_z_list
5.005,-10.3,-1.6,0.8
5.007,-10.3,-1.6,0.7
5.008,-10.3,-1.7,0.8
5.098,-10.7,-1.7,1.1
5.099,-10.9,-1.7,0.8
5.101,-10.7,-2.0,0.6
5.102,-10.6,-1.9,0.8
5.104,-10.9,-2.0,1.0
5.197,-11.2,-1.8,1.0
5.204,-11.0,-1.9,0.8
5.206,-10.7,-1.9,0.8
5.209,-10.6,-1.9,1.2
5.213,-10.6,-1.7,1.3
5.297,-10.2,-1.8,1.2
5.302,-9.7,-1.7,1.4
5.304,-9.5,-1.6,1.7
5.315,-9.3,-1.4,1.9
5.317,-9.0,-1.2,1.7
5.396,-8.7,-1.2,1.8
5.398,-8.8,-1.2,2.0
5.403,-9.1,-1.4,2.0
5.405,-9.1,-1.6,2.3
5.407,-9.1,-1.5,2.7
5.496,-9.4,-1.8,3.3
5.498,-10.1,-2.0,5.1
5.5,-10.3,-3.4,8.1
5.501,-10.1,-4.3,9.7
5.503,-10.1,-4.9,8.4
5.596,-10.4,-4.5,6.6
5.604,-11.5,-2.2,6.3
5.606,-12.0,-1.0,6.9
5.607,-12.2,-1.5,6.4
5.609,-13.0,-2.2,6.2
5.696,-14.2,-3.8,6.2
5.697,-16.2,-4.8,6.0
5.713,-18.1,-5.5,4.9
5.714,-18.9,-5.6,3.3
5.797,-19.7,-5.2,0.8
5.798,-19.6,-4.3,-1.7
5.8,-18.9,-3.7,-2.2
5.802,-18.0,-3.2,-2.1
5.803,-16.9,-2.0,-1.6
5.896,-14.7,-0.0,-0.4
5.898,-13.4,0.8,0.8
5.9,-12.2,0.6,0.1
5.901,-8.4,-0.7,2.0
5.906,-1.9,-0.1,4.9
5.974,1.4,1.2,4.1
5.975,1.8,4.3,0.2
5.977,2.7,2.4,-2.4
5.978,0.7,-0.2,-0.3
5.98,2.2,1.5,4.0
6.095,5.3,2.2,3.4
6.103,6.9,0.0,2.3
6.115,6.2,-0.6,4.4
6.117,8.9,2.9,4.4
6.2,13.3,5.0,6.9
6.202,9.3,2.4,8.7
6.205,6.7,3.0,8.8
6.206,7.2,5.8,7.2
6.208,7.9,6.8,7.4
6.21,6.9,7.0,8.0
6.297,6.9,6.7,7.1
6.298,7.1,5.2,5.0
6.304,8.0,3.3,2.0
6.306,10.8,1.7,-0.3
6.308,13.9,-1.2,-2.0
6.401,17.6,-1.6,-0.5
6.402,15.7,0.5,0.2
6.404,14.0,1.2,0.5
6.406,12.8,0.3,1.1
6.407,16.0,-0.3,2.5
6.497,14.1,-3.2,3.9
6.509,10.9,-3.6,6.5
6.511,6.8,-1.7,8.5
6.513,2.6,-2.0,9.8
6.515,-1.1,-4.4,10.4
6.596,-1.2,-2.1,14.6
6.598,-16.4,2.8,32.5
6.599,-22.1,-39.2,29.7
6.601,3.2,-19.2,12.4
6.603,2.0,1.1,-0.3
6.697,4.3,0.2,7.2
6.698,-2.9,2.5,3.5
6.7,-0.2,2.5,4.1
6.702,1.1,0.1,3.8
6.703,0.5,-2.0,4.0
6.797,1.1,-1.5,5.3
6.804,2.1,0.7,7.2
6.819,2.6,0.5,8.4
6.82,1.7,0.1,11.1
6.822,0.8,2.7,19.3
6.897,-2.5,1.2,21.1
6.902,-1.0,-3.1,14.8
6.906,0.3,-3.6,8.4
6.908,0.7,-4.1,7.2
6.91,-0.5,-2.0,6.4
6.997,0.1,-1.0,6.6
6.998,1.4,-1.6,7.4
7.0,1.9,-1.9,8.3
7.001,1.7,-1.5,9.4
7.003,1.5,-1.1,10.7
7.097,1.2,0.1,11.8
7.099,0.9,0.8,11.7
7.1,0.8,1.4,10.8
7.102,0.8,1.5,10.0
7.104,1.1,1.4,9.4
7.197,1.4,1.1,9.2
7.198,1.5,0.6,9.2
7.2,1.5,0.2,9.6
7.201,1.3,0.0,10.0
7.213,1.2,-0.3,10.0
7.296,1.1,-0.5,9.8
7.298,1.2,-0.2,9.6
7.3,1.4,0.2,9.4
7.301,1.2,0.5,9.3
7.303,1.0,1.0,9.4
7.396,0.8,1.3,9.7
7.397,0.7,1.6,10.0
7.399,0.7,1.5,10.3
7.405,0.6,1.2,10.3
7.496,0.6,0.7,10.3
7.498,0.5,0.1,10.2
7.5,0.5,-0.5,10.1
7.501,0.6,-0.9,9.9
7.503,0.8,-1.1,9.8
7.596,1.0,-1.1,9.7
7.598,1.3,-0.8,9.6
7.6,1.4,-0.5,9.5
7.601,1.3,-0.2,9.6
7.613,1.2,0.3,9.6
7.697,1.0,0.7,9.7
7.699,0.8,0.9,9.9
7.706,0.8,1.1,10.0
7.708,0.8,1.0,10.1
7.71,0.7,0.8,10.1
7.808,0.8,0.4,10.1
7.81,1.0,0.0,10.0
7.811,1.0,-0.2,9.9
7.813,1.0,-0.3,9.7
7.815,1.1,-0.3,9.7
7.896,1.1,-0.2,9.7
7.902,1.0,0.1,9.7
7.904,1.0,0.3,9.8
7.906,0.9,0.3,9.8
7.907,0.9,0.4,9.9
7.996,0.9,0.5,9.9
7.998,0.8,0.5,10.0
7.999,0.8,0.4,10.0
