accel_time_list,accel_x_list,accel_y_list,accel_z_list
3.501,-5.1,-4.4,7.3
3.508,-4.9,-4.5,7.4
3.51,-4.8,-4.6,7.5
3.512,-4.7,-4.6,7.5
3.601,-4.7,-4.4,7.4
3.612,-4.7,-4.5,7.6
3.613,-4.6,-4.6,7.8
3.615,-4.5,-4.7,7.8
3.676,-4.4,-4.8,7.7
3.68,-4.1,-5.2,7.6
3.681,-4.1,-5.1,7.4
3.683,-3.9,-5.0,7.7
3.801,-3.9,-4.9,7.8
3.812,-3.5,-5.2,8.0
3.821,-3.2,-5.3,7.4
3.903,-3.1,-5.3,7.3
3.905,-3.0,-5.6,7.3
3.911,-2.4,-5.9,7.6
3.913,-2.3,-5.7,7.5
3.915,-2.4,-5.5,7.2
4.002,-2.3,-5.1,6.8
4.009,-1.7,-5.3,7.3
4.01,-1.9,-5.5,7.3
4.012,-1.8,-5.2,6.7
4.102,-1.3,-4.9,6.6
4.105,-1.2,-5.1,7.4
4.107,-1.3,-5.4,6.5
4.109,-1.3,-4.4,5.3
4.202,-1.7,-4.6,4.3
4.214,-3.0,-2.7,4.2
4.215,-4.9,-1.0,3.1
4.217,-4.3,0.2,2.5
4.305,-1.5,0.8,3.2
4.308,-4.1,-3.6,2.8
4.31,-1.9,-2.4,2.1
4.377,-0.6,1.1,2.8
4.378,1.1,0.0,1.4
4.386,3.8,7.0,4.3
4.388,15.4,7.5,10.8
4.509,39.2,3.8,11.8
4.511,39.2,-5.4,11.2
4.514,11.5,-12.5,17.6
4.603,-0.1,-12.3,10.4
4.605,-6.0,4.0,3.5
4.614,-18.6,13.9,1.6
4.625,3.2,5.3,-4.3
4.63,3.9,1.8,-3.9
4.71,-0.2,1.7,-1.9
4.711,-0.8,0.0,-0.5
4.714,0.9,-1.5,0.0
4.716,1.1,-1.7,-0.6
4.799,0.9,-1.5,-0.4
4.801,0.7,-1.2,0.2
4.804,1.6,0.3,0.5
4.904,1.6,0.8,0.9
4.905,2.6,1.6,1.7
4.907,10.6,1.3,4.7
4.916,39.2,-4.5,1.2
4.918,39.2,-3.3,4.4
5.005,26.3,-4.0,-0.5
5.007,9.0,-4.1,-3.2
5.011,-3.5,-0.1,5.5
5.013,-6.1,1.3,7.6
5.076,-4.8,5.2,10.1
5.078,-1.6,5.9,11.2
5.081,-3.1,2.5,3.9
5.083,-1.9,1.6,2.7
5.202,-2.4,1.5,2.4
5.204,-3.2,1.0,1.4
5.208,7.0,0.9,1.6
5.303,22.9,0.6,5.4
5.304,26.8,-0.5,7.1
5.306,22.1,0.3,9.6
5.314,8.5,0.7,5.9
5.324,1.1,-3.4,6.8
5.402,-5.4,4.0,18.8
5.404,-2.8,2.5,20.2
5.407,-6.0,-22.5,-4.1
5.408,6.1,-13.0,-0.2
5.526,3.5,-9.9,1.4
5.528,4.9,-7.2,2.3
5.535,8.1,-0.7,6.5
5.537,7.1,2.1,8.8
5.602,8.1,3.6,8.9
5.604,1.4,-3.2,7.3
5.607,3.8,-12.0,7.0
5.609,4.2,-10.2,7.5
5.611,4.9,-9.6,8.2
5.7,4.6,-5.8,11.6
5.711,3.3,-0.7,11.5
5.713,2.5,0.9,9.5
5.805,2.3,1.2,7.9
5.807,2.4,1.0,7.1
5.812,3.2,-0.6,6.0
5.814,3.8,-1.4,6.5
5.902,4.2,-1.9,7.8
5.903,4.8,-3.0,9.1
5.907,4.7,-5.4,10.4
5.908,4.4,-5.9,10.1
6.0,4.0,-5.5,9.7
6.002,3.5,-4.7,9.3
6.005,3.3,-3.7,8.6
6.104,3.4,-3.5,8.3
6.11,3.5,-3.6,7.8
6.111,3.7,-3.7,7.4
6.123,3.9,-3.6,7.3
6.201,3.9,-3.6,7.5
6.203,4.0,-3.5,8.0
6.205,3.9,-3.3,8.5
6.208,3.8,-3.2,9.3
6.301,3.7,-3.3,9.5
6.303,3.6,-3.4,9.4
6.304,3.6,-3.5,9.2
6.308,3.6,-3.6,8.7
6.401,3.6,-3.5,8.5
6.403,3.5,-3.3,8.2
6.405,3.6,-3.1,8.1
6.408,3.7,-3.0,8.1
6.482,3.8,-3.1,8.2
6.484,3.9,-3.3,8.4
6.494,3.8,-3.5,8.6
6.497,3.8,-3.8,8.7
