accel_time_list,accel_x_list,accel_y_list,accel_z_list
3.201,-4.9,-3.4,7.9
3.204,-4.8,-3.4,7.9
3.206,-4.8,-3.3,7.8
3.207,-4.8,-3.5,7.9
3.301,-4.6,-3.3,7.9
3.305,-4.7,-3.8,7.8
3.306,-4.6,-3.5,7.7
3.309,-4.8,-3.4,8.0
3.401,-4.8,-3.4,7.8
3.404,-4.9,-3.7,7.9
3.424,-5.0,-3.7,8.0
3.427,-5.0,-3.5,8.3
3.504,-5.1,-3.5,8.3
3.508,-5.0,-3.4,7.7
3.509,-4.9,-2.9,7.5
3.511,-5.3,-3.0,7.5
3.601,-5.6,-3.1,7.6
3.604,-5.6,-2.8,6.9
3.606,-6.0,-3.5,7.3
3.612,-6.4,-3.3,7.3
3.701,-5.6,-2.6,7.0
3.704,-5.7,-2.6,6.7
3.706,-5.5,-2.4,6.7
3.707,-5.3,-2.0,6.7
3.801,-5.3,-2.2,6.5
3.819,-5.0,-2.7,6.1
3.821,-5.0,-2.7,5.9
3.824,-5.0,-2.7,6.1
3.9,-4.2,-3.5,5.1
3.904,-3.7,-3.5,4.5
3.906,-3.2,-4.0,5.1
4.003,-3.0,-3.4,3.0
4.004,-3.7,-2.6,1.3
4.008,-3.5,-0.2,2.1
4.009,-3.2,2.4,0.3
4.1,-1.2,1.4,-0.6
4.102,-0.5,-2.3,6.6
4.105,-0.3,0.4,4.8
4.107,12.8,-8.5,13.6
4.201,12.1,-21.2,39.2
4.202,39.2,4.1,27.0
4.216,15.6,-22.2,8.4
4.219,4.6,-11.8,2.4
4.301,-4.3,-6.1,-6.6
4.302,-4.9,0.2,-7.4
4.307,2.7,6.7,-0.8
4.308,-0.5,4.4,-3.2
4.401,-3.4,0.9,-5.7
4.403,-2.4,-1.6,-6.0
4.411,2.2,-0.3,0.1
4.412,3.4,-0.6,1.6
4.5,8.1,-3.2,-0.6
4.502,19.3,-9.7,2.7
4.505,9.4,-10.3,10.4
4.507,3.7,-11.1,12.9
4.602,-0.4,-10.4,9.7
4.615,-3.7,-4.8,9.8
4.623,0.1,-2.5,14.9
4.625,-1.5,0.2,26.4
4.698,-2.4,-13.4,18.3
4.7,1.4,-10.2,8.7
4.703,0.9,-2.1,4.4
4.705,0.6,-1.7,3.5
4.799,0.7,-1.2,5.0
4.801,0.2,-2.6,5.8
4.804,0.1,-4.6,10.1
4.902,0.1,-7.5,12.2
4.903,0.9,-7.8,12.2
4.905,1.5,-5.6,10.5
4.913,0.9,-3.3,7.7
4.915,0.6,-2.5,7.1
5.001,0.4,-2.1,7.8
5.004,0.6,-1.7,9.3
5.007,1.0,-0.9,11.9
5.008,1.3,-0.0,11.7
5.1,1.0,-1.0,10.7
5.102,1.3,-2.8,9.4
5.105,1.2,-4.1,7.6
5.107,1.2,-4.6,7.4
5.2,1.4,-5.0,7.4
5.205,1.4,-5.7,7.7
5.209,1.3,-6.8,8.1
5.211,1.4,-6.3,8.6
5.3,1.1,-5.2,8.9
5.302,1.0,-4.1,9.1
5.305,0.8,-3.1,9.7
5.318,0.8,-3.0,9.6
5.4,1.0,-3.1,9.2
5.402,1.1,-3.4,8.9
5.405,1.3,-4.3,8.5
5.407,1.6,-4.8,8.3
5.5,1.4,-5.3,8.2
5.502,1.3,-5.5,8.1
5.511,1.0,-5.0,8.5
5.512,1.0,-4.6,8.7
5.6,1.0,-4.3,8.9
5.606,1.1,-3.8,9.2
5.609,1.2,-3.7,9.4
5.704,1.3,-3.8,9.2
5.706,1.2,-4.1,8.8
5.708,1.2,-4.5,8.5
5.721,1.1,-4.8,8.3
5.8,1.1,-4.8,8.4
5.802,1.3,-4.7,8.3
5.803,1.6,-5.0,8.2
5.807,0.9,-5.0,8.5
5.9,0.7,-4.8,9.0
5.902,0.6,-4.5,9.1
5.903,0.8,-4.2,9.1
5.91,1.3,-4.2,8.9
6.0,1.4,-4.2,8.7
6.002,1.5,-4.4,8.4
6.003,1.4,-4.7,8.3
6.007,1.3,-5.2,8.3
6.104,1.1,-5.1,8.5
6.106,0.9,-4.8,8.7
6.107,1.0,-4.6,8.8
6.123,1.2,-4.5,8.8
6.2,1.3,-4.5,8.8
