accel_time_list,accel_x_list,accel_y_list,accel_z_list
2.5,-8.0,-2.5,1.8
2.502,-8.3,-2.5,1.9
2.503,-8.8,-2.3,2.1
2.598,-8.5,-2.1,2.0
2.6,-8.6,-1.9,2.2
2.601,-9.1,-1.8,2.1
2.611,-8.8,-1.9,2.2
2.705,-8.9,-2.0,2.3
2.706,-8.4,-1.9,2.6
2.708,-8.0,-1.8,2.4
2.71,-7.8,-1.5,2.1
2.798,-7.8,-2.1,2.3
2.8,-7.9,-2.1,2.4
2.806,-8.0,-2.3,2.5
2.808,-7.9,-2.3,2.4
2.913,-8.6,-2.2,1.6
2.915,-9.0,-2.3,1.8
2.918,-9.1,-2.4,2.1
2.92,-8.8,-2.5,2.2
2.973,-7.8,-2.6,2.1
2.975,-8.1,-2.6,2.4
2.984,-8.8,-2.5,2.5
2.986,-9.1,-2.4,2.5
3.096,-9.5,-1.9,2.8
3.098,-9.0,-1.5,3.1
3.099,-8.2,-1.2,3.5
3.209,-7.4,-1.4,3.9
3.212,-6.7,-2.0,5.1
3.216,-7.9,-1.9,5.3
3.219,-8.0,-1.8,5.0
3.221,-7.9,-1.6,4.4
3.299,-8.8,-1.6,4.6
3.301,-9.2,-1.5,5.3
3.303,-10.6,-1.1,5.5
3.304,-12.5,-0.6,5.2
3.374,-14.9,1.4,5.6
3.393,-15.8,1.9,5.8
3.395,-16.7,2.3,5.8
3.397,-17.5,2.5,5.4
3.477,-16.0,3.7,3.7
3.479,-19.4,4.4,3.2
3.484,-23.0,1.4,1.7
3.572,-22.4,2.7,0.1
3.575,-13.5,3.3,-7.3
3.577,-3.8,-9.8,1.4
3.578,2.9,-2.4,16.0
3.677,7.1,-0.9,19.0
3.682,14.8,-4.3,4.3
3.688,12.3,-3.4,-1.9
3.69,12.1,-8.5,-1.2
3.798,7.4,-7.1,4.2
3.814,5.0,-5.6,5.4
3.816,4.3,-4.0,6.8
3.818,3.7,-2.9,7.1
3.905,5.1,-4.0,4.4
3.91,12.9,-6.3,3.7
3.911,20.0,-0.7,4.1
3.913,18.8,-1.8,2.8
3.915,12.9,-3.5,1.5
4.004,-2.1,-16.2,-2.7
4.005,-0.7,-14.5,-3.7
4.007,1.3,-10.0,-1.9
4.009,0.9,-7.8,0.3
4.102,3.1,0.6,6.8
4.104,3.5,-4.5,10.5
4.106,4.3,-18.5,12.9
4.107,2.1,-23.4,16.0
4.208,2.2,-11.8,6.3
4.21,-0.1,-6.9,5.0
4.212,-0.2,-4.5,2.7
4.213,0.1,-3.7,1.9
4.299,0.4,-3.5,3.7
4.301,0.9,-3.6,4.8
4.302,1.8,-4.4,5.5
4.304,1.9,-6.5,5.5
4.399,1.1,-10.2,4.3
4.405,0.7,-10.4,4.2
4.407,-0.5,-12.0,4.9
4.409,-0.7,-15.9,3.2
4.505,0.8,-11.2,2.6
4.506,0.9,-10.6,2.3
4.508,1.4,-8.8,2.5
4.522,1.5,-7.5,2.6
4.599,1.5,-6.3,3.7
4.6,1.3,-6.8,4.7
4.604,1.2,-7.8,5.3
4.609,1.2,-8.9,5.7
4.699,1.1,-9.3,6.1
4.7,1.1,-8.9,5.6
4.705,1.1,-8.6,5.0
4.707,1.0,-8.3,4.3
4.799,1.2,-8.3,3.7
4.8,1.2,-8.3,3.8
4.802,1.2,-8.5,4.1
4.804,1.2,-8.8,4.5
4.898,0.9,-8.9,5.3
4.9,0.9,-8.6,5.5
4.911,0.8,-8.2,5.6
4.998,0.8,-7.8,5.6
5.001,0.9,-7.7,5.3
5.003,1.1,-8.0,5.1
5.005,1.1,-8.2,5.0
5.097,1.2,-8.5,4.8
5.101,1.2,-8.8,4.4
5.102,1.1,-8.9,4.4
5.104,1.1,-8.8,4.5
5.197,1.0,-8.6,4.7
5.206,0.9,-8.3,5.3
5.207,0.9,-8.1,5.5
5.209,1.0,-7.9,5.7
5.298,1.0,-7.9,5.6
5.305,1.1,-8.1,5.2
5.317,1.2,-8.2,4.9
5.319,1.2,-8.4,4.7
5.397,1.1,-8.6,4.5
5.404,1.0,-8.9,4.5
5.406,1.0,-8.8,4.7
5.407,0.9,-8.7,4.9
5.497,0.9,-8.5,5.1
