accel_time_list,accel_x_list,accel_y_list,accel_z_list
2.501,-7.6,-2.9,5.6
2.502,-7.6,-3.0,5.5
2.504,-7.7,-3.2,5.3
2.506,-7.7,-3.3,5.3
2.6,-7.8,-3.4,5.4
2.602,-7.9,-3.5,5.3
2.604,-8.0,-3.4,5.3
2.62,-8.0,-3.4,5.2
2.707,-7.9,-3.3,5.3
2.709,-8.1,-3.1,5.3
2.71,-8.2,-3.2,5.3
2.712,-8.3,-3.3,5.3
2.8,-8.2,-3.0,5.4
2.806,-8.4,-2.9,5.4
2.808,-8.4,-2.7,5.4
2.9,-8.2,-2.4,5.5
2.905,-8.3,-1.9,5.2
2.906,-8.3,-1.7,5.0
2.908,-8.0,-1.6,4.9
3.001,-7.7,-1.5,5.1
3.009,-8.0,-2.0,5.2
3.01,-8.0,-2.3,5.1
3.02,-7.6,-2.2,5.2
3.101,-7.2,-1.7,5.1
3.105,-7.6,-0.9,4.5
3.107,-7.9,-0.4,3.8
3.109,-8.2,1.1,2.8
3.213,-8.8,3.5,0.7
3.217,-13.1,1.4,-2.3
3.219,-12.6,3.5,-1.0
3.225,-13.3,7.3,-0.1
3.3,-18.8,4.5,-1.8
3.303,-16.4,-5.0,-7.9
3.305,-17.3,-3.9,-13.5
3.306,-24.0,-4.4,-22.0
3.399,-17.0,-12.2,-20.0
3.402,-13.2,-3.2,-20.5
3.42,-7.6,-7.5,-14.4
3.421,-1.9,-3.6,-8.2
3.503,2.7,-2.5,2.0
3.507,-38.7,-39.2,39.2
3.508,32.3,-14.3,39.0
3.51,17.4,4.2,39.2
3.599,9.0,6.0,31.1
3.602,-5.1,10.2,6.8
3.605,-4.9,12.2,11.4
3.61,-2.9,10.2,15.4
3.699,-6.1,-1.0,12.2
3.702,-13.4,-7.1,1.6
3.704,-14.8,0.9,0.7
3.705,-5.8,1.7,2.3
3.799,-0.9,2.3,5.0
3.814,2.1,4.7,5.4
3.816,1.0,2.5,1.5
3.817,-1.7,-2.2,-3.1
3.899,-3.7,-10.5,-3.2
3.902,22.5,-27.6,5.2
3.904,10.4,-12.3,4.8
3.905,5.5,2.2,8.8
3.998,8.4,9.5,11.8
4.002,2.9,-2.3,5.4
4.003,-4.2,-7.6,1.9
4.005,-5.2,-16.3,1.9
4.099,-10.4,-14.6,11.5
4.102,1.8,-8.4,16.0
4.104,1.7,-3.3,10.5
4.105,4.6,-2.0,7.6
4.2,5.2,-2.4,8.0
4.212,-6.1,-1.7,5.8
4.213,-7.7,-4.8,5.5
4.215,-5.2,-6.1,7.6
4.299,-1.7,-3.9,10.9
4.302,0.0,0.7,12.3
4.306,-1.7,-0.2,9.0
4.309,-0.2,-4.0,6.3
4.399,0.4,-5.1,5.9
4.407,1.2,-3.1,8.8
4.408,1.2,-5.7,10.8
4.41,-0.8,-10.0,12.1
4.498,-3.1,-11.4,11.9
4.502,-4.6,-9.0,13.2
4.503,-4.4,-5.8,14.3
4.605,-2.9,-1.8,13.7
4.621,-0.3,-3.5,13.4
4.624,-1.0,-12.3,9.5
4.626,-1.9,-9.8,8.6
4.699,-0.5,-5.4,8.4
4.704,1.0,-2.7,7.6
4.707,1.5,-0.6,6.1
4.709,1.3,0.4,5.2
4.799,1.4,1.1,4.3
4.8,2.0,1.2,3.4
4.804,3.5,0.5,2.4
4.805,3.8,1.5,2.5
4.9,4.0,2.5,2.7
4.902,4.4,3.3,2.5
4.905,1.3,3.0,-3.0
4.907,5.9,12.7,-3.8
4.999,15.1,17.3,7.1
5.0,9.9,8.2,-6.3
5.004,7.4,8.3,-3.0
5.005,7.6,7.4,-1.6
5.099,5.0,8.5,-2.4
5.1,3.5,10.0,-2.7
5.104,3.8,8.7,-3.4
5.105,4.3,8.7,-3.8
5.199,3.8,9.0,-3.7
5.2,3.0,9.0,-3.6
5.204,3.7,7.8,-3.4
5.205,3.9,8.4,-3.7
5.325,3.1,9.9,-4.0
5.327,2.6,10.0,-3.5
5.336,3.2,8.8,-3.4
5.373,3.2,7.9,-4.0
5.453,2.9,7.8,-4.5
5.455,2.3,8.3,-4.7
5.458,2.3,7.7,-5.0
5.463,2.6,7.1,-5.4
